row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc,description,abs(LFC)
ENSG00000163563,4499.638344,0.377307063,0.12593174,2.996123636,0.002734355,0.025452833,MNDA,myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:HGNC:7183],0.377307063
ENSG00000163565,1159.923606,0.433347518,0.122498592,3.537571418,0.000403825,0.008940628,IFI16,interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395],0.433347518
ENSG00000163568,82.42469372,0.728981959,0.20927838,3.483312315,0.00049525,0.009840767,AIM2,absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357],0.728981959
ENSG00000162735,88.42645071,-0.337479329,0.111216458,-3.03443694,0.002409851,0.023903655,PEX19,peroxisomal biogenesis factor 19 [Source:HGNC Symbol;Acc:HGNC:9713],0.337479329
ENSG00000162736,550.9415944,0.234403546,0.08939166,2.62220822,0.008736204,0.048702803,NCSTN,nicastrin [Source:HGNC Symbol;Acc:HGNC:17091],0.234403546
ENSG00000158769,256.0693076,0.352559022,0.132078043,2.669323491,0.007600421,0.044977444,F11R,F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685],0.352559022
ENSG00000158773,543.9200185,0.241123659,0.072639175,3.319471308,0.000901881,0.01358172,USF1,upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593],0.241123659
ENSG00000158869,567.2236204,0.634818629,0.133008813,4.77275613,1.82E-06,0.000507645,FCER1G,Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611],0.634818629
ENSG00000143226,4272.88798,0.460901019,0.134662874,3.422628719,0.000620187,0.011010352,FCGR2A,Fc fragment of IgG receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616],0.460901019
ENSG00000173110,1612.023988,0.439997579,0.13838983,3.179406897,0.001475768,0.01778787,HSPA6,heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239],0.439997579
ENSG00000118217,758.8020299,0.41879961,0.105989986,3.951313019,7.77E-05,0.003905919,ATF6,activating transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:791],0.41879961
ENSG00000198574,80.69716308,-0.668471818,0.202182935,-3.306272206,0.000945462,0.013933277,SH2D1B,SH2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:30416],0.668471818
ENSG00000143167,53.82010553,-0.626435168,0.20738814,-3.020593018,0.002522802,0.024425661,GPA33,glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445],0.626435168
ENSG00000143162,621.4559354,0.797453972,0.193929895,4.11207344,3.92E-05,0.002718518,CREG1,cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351],0.797453972
ENSG00000198734,420.3751941,0.603086955,0.157294609,3.834123489,0.000126013,0.004959864,F5,coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542],0.603086955
ENSG00000188404,5535.416115,0.485555127,0.131102921,3.70361793,0.000212546,0.006614272,SELL,selectin L [Source:HGNC Symbol;Acc:HGNC:10720],0.485555127
ENSG00000235750,1039.374513,0.417261442,0.128758018,3.240663749,0.001192518,0.015737317,KIAA0040,KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950],0.417261442
ENSG00000143207,1208.559034,0.25763331,0.0848241,3.037265473,0.002387351,0.023845756,COP1,"COP1, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]",0.25763331
ENSG00000057252,450.962469,0.206627712,0.073493148,2.811523498,0.004930749,0.035140905,SOAT1,sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177],0.206627712
ENSG00000169905,567.0909564,0.206398888,0.064876895,3.181392806,0.001465688,0.017755206,TOR1AIP2,torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055],0.206398888
ENSG00000143337,623.243539,0.251851241,0.076216775,3.304406954,0.000951776,0.013993472,TOR1AIP1,torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456],0.251851241
ENSG00000116260,586.3648524,0.411575227,0.12320416,3.340595205,0.00083599,0.013102697,QSOX1,quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756],0.411575227
ENSG00000198216,135.7926866,0.79748502,0.224558722,3.551342892,0.000383271,0.008626316,CACNA1E,calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392],0.79748502
ENSG00000135821,6217.442352,0.599534842,0.161409792,3.714364749,0.000203715,0.006492896,GLUL,glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341],0.599534842
ENSG00000135838,918.8250992,0.415185873,0.137246387,3.025113308,0.0024854,0.024266477,NPL,N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781],0.415185873
ENSG00000116698,974.0524376,0.272857536,0.085945957,3.174757065,0.00149962,0.017937903,SMG7,"SMG7, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:16792]",0.272857536
ENSG00000116701,4681.317975,0.443937172,0.120747354,3.676578868,0.000236383,0.006896692,NCF2,neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661],0.443937172
ENSG00000162704,2303.147578,0.368690695,0.098371568,3.747939606,0.000178293,0.006069636,ARPC5,actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708],0.368690695
ENSG00000198860,80.78308046,-0.339946927,0.113757764,-2.988340431,0.002804969,0.025840541,TSEN15,tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791],0.339946927
ENSG00000116406,573.9420574,0.168177165,0.060997667,2.75710815,0.005831506,0.038814047,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3 [Source:HGNC Symbol;Acc:HGNC:16787],0.168177165
ENSG00000135842,4262.018668,0.515130784,0.181508865,2.838047526,0.004539042,0.033786696,FAM129A,family with sequence similarity 129 member A [Source:HGNC Symbol;Acc:HGNC:16784],0.515130784
ENSG00000116741,1839.294371,0.622767845,0.137062353,4.543682706,5.53E-06,0.000958603,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998],0.622767845
ENSG00000081237,9046.600746,0.207187171,0.0675617,3.066636427,0.00216482,0.022570208,PTPRC,"protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]",0.207187171
ENSG00000162702,377.3477936,0.39811233,0.128237966,3.104481018,0.001906132,0.020607835,ZNF281,zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075],0.39811233
ENSG00000143862,322.4860644,0.322478911,0.101392441,3.180502503,0.001470199,0.017762901,ARL8A,ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192],0.322478911
ENSG00000183155,108.3164242,0.303244919,0.097513615,3.10977005,0.00187233,0.020325934,RABIF,RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797],0.303244919
ENSG00000117153,198.3252665,0.250033292,0.089408218,2.796535909,0.005165367,0.03602104,KLHL12,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360],0.250033292
ENSG00000163444,355.9438202,0.35946784,0.109515172,3.282356528,0.001029434,0.014593373,TMEM183A,transmembrane protein 183A [Source:HGNC Symbol;Acc:HGNC:20173],0.35946784
ENSG00000133063,59.81198608,0.932595633,0.294658029,3.165010081,0.001550776,0.018206759,CHIT1,chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936],0.932595633
ENSG00000158615,1079.973622,0.225153504,0.071535017,3.147458593,0.001646964,0.018846828,PPP1R15B,protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951],0.225153504
ENSG00000133056,271.0648357,-0.495611665,0.130459064,-3.798982223,0.000145292,0.005342245,PIK3C2B,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972],0.495611665
ENSG00000133069,721.3963856,1.260318834,0.28331072,4.448539172,8.65E-06,0.001173088,TMCC2,transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239],1.260318834
ENSG00000069275,448.1285933,-0.23953782,0.087966432,-2.723059413,0.006468042,0.040928359,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],0.23953782
ENSG00000133065,116.9572987,-0.462817949,0.11802542,-3.921341266,8.81E-05,0.004166783,SLC41A1,solute carrier family 41 member 1 [Source:HGNC Symbol;Acc:HGNC:19429],0.462817949
ENSG00000266028,561.1256515,0.394080719,0.14356224,2.745016508,0.006050785,0.039525694,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:19751],0.394080719
ENSG00000162894,1106.107347,-0.29537797,0.108108056,-2.732247546,0.006290386,0.040311542,FCMR,Fc fragment of IgM receptor [Source:HGNC Symbol;Acc:HGNC:14315],0.29537797
ENSG00000123836,268.4013142,1.226687403,0.287344203,4.269052211,1.96E-05,0.002025163,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]",1.226687403
ENSG00000196352,1253.695221,0.530592314,0.140677826,3.771684074,0.000162149,0.005798209,CD55,CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665],0.530592314
ENSG00000203710,1201.787793,0.601646847,0.155663821,3.865039687,0.000111071,0.004730734,CR1,complement C3b/C4b receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334],0.601646847
ENSG00000197721,82.96855501,0.797700754,0.29798256,2.677004836,0.007428356,0.044346026,CR1L,complement C3b/C4b receptor 1 like [Source:HGNC Symbol;Acc:HGNC:2335],0.797700754
ENSG00000117335,2012.882199,0.311262556,0.090390199,3.443543189,0.000574145,0.010577738,CD46,CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953],0.311262556
ENSG00000076356,204.9686971,0.540769471,0.181044782,2.98693763,0.002817872,0.025934253,PLXNA2,plexin A2 [Source:HGNC Symbol;Acc:HGNC:9100],0.540769471
ENSG00000082512,304.5102902,-0.438268567,0.118688108,-3.692607232,0.000221967,0.006757179,TRAF5,TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035],0.438268567
ENSG00000123684,1088.739332,0.302045557,0.096743412,3.12213049,0.001795473,0.019945504,LPGAT1,lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985],0.302045557
ENSG00000186205,430.672466,0.729336467,0.206913216,3.524842357,0.000423735,0.009188662,1-Mar,mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189],0.729336467
ENSG00000162819,427.9793232,0.250981638,0.087026777,2.883958768,0.003927102,0.031213064,BROX,BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512],0.250981638
ENSG00000187554,252.9979573,0.682273725,0.18577848,3.672512151,0.000240178,0.006896692,TLR5,toll like receptor 5 [Source:HGNC Symbol;Acc:HGNC:11851],0.682273725
ENSG00000143514,314.0693797,0.198599266,0.067622766,2.936869895,0.003315432,0.028191558,TP53BP2,tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000],0.198599266
ENSG00000143753,292.6326153,0.326287737,0.093454877,3.49139336,0.000480508,0.009710356,DEGS1,"delta 4-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]",0.326287737
ENSG00000143771,227.3360394,0.306064157,0.104191742,2.937508792,0.003308608,0.028158744,CNIH4,cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013],0.306064157
ENSG00000143815,1653.086356,0.358491919,0.109484756,3.274354631,0.001059036,0.014770522,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518],0.358491919
ENSG00000143819,135.883202,-0.488722772,0.133491803,-3.661069522,0.000251165,0.007016357,EPHX1,epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401],0.488722772
ENSG00000196187,1417.055557,-0.311947311,0.069335347,-4.499109367,6.82E-06,0.001062511,TMEM63A,transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118],0.311947311
ENSG00000163041,3338.74129,0.384805897,0.118746925,3.240554625,0.001192974,0.015737317,H3F3A,H3 histone family member 3A [Source:HGNC Symbol;Acc:HGNC:4764],0.384805897
ENSG00000143772,1834.571726,-0.164433758,0.053983088,-3.046023555,0.002318897,0.023556022,ITPKB,inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179],0.164433758
ENSG00000143761,2915.443414,0.349914029,0.106434778,3.287591101,0.001010485,0.014431613,ARF1,ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652],0.349914029
ENSG00000154358,622.9334789,-0.517240077,0.146638576,-3.527312479,0.000419801,0.009145115,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]",0.517240077
ENSG00000196890,235.7131776,0.783470082,0.237191382,3.303113609,0.000956176,0.013993472,HIST3H2BB,histone cluster 3 H2B family member b [Source:HGNC Symbol;Acc:HGNC:20514],0.783470082
ENSG00000116991,523.8012935,0.925651075,0.239219926,3.869456407,0.000109078,0.004716973,SIPA1L2,signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800],0.925651075
ENSG00000135778,124.6089587,-0.364216926,0.11929088,-3.05318333,0.002264276,0.023273964,NTPCR,"nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]",0.364216926
ENSG00000059588,195.8635568,-0.459830444,0.122081292,-3.766592222,0.000165491,0.005798209,TARBP1,TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568],0.459830444
ENSG00000143669,4737.43611,0.245919223,0.090249571,2.72487968,0.006432492,0.040812166,LYST,lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968],0.245919223
ENSG00000117020,235.5004502,-0.377606958,0.13008955,-2.902669411,0.00369997,0.029984909,AKT3,AKT serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:393],0.377606958
ENSG00000171163,156.4820294,-0.264209961,0.095425443,-2.768758021,0.005627041,0.037972268,ZNF692,zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049],0.264209961
ENSG00000134326,357.8833664,1.067397183,0.323098841,3.303624304,0.000954436,0.013993472,CMPK2,cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015],1.067397183
ENSG00000134321,528.153846,1.512210262,0.412764837,3.663612124,0.000248683,0.006980361,RSAD2,radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908],1.512210262
ENSG00000143797,422.8488289,0.464016794,0.166244093,2.791177635,0.005251664,0.036355908,MBOAT2,membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193],0.464016794
ENSG00000197872,799.5802086,0.524322465,0.110603123,4.74057558,2.13E-06,0.000555926,FAM49A,family with sequence similarity 49 member A [Source:HGNC Symbol;Acc:HGNC:25373],0.524322465
ENSG00000068697,386.1715164,0.269073041,0.087990382,3.057982425,0.002228326,0.023073155,LAPTM4A,lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924],0.269073041
ENSG00000084733,984.0722347,0.221586969,0.06633135,3.340606929,0.000835955,0.013102697,RAB10,"RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]",0.221586969
ENSG00000084754,717.9496138,0.166688548,0.063742654,2.615023664,0.008922127,0.049367955,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801],0.166688548
ENSG00000084774,237.664574,-0.34217403,0.115015873,-2.975015715,0.002929735,0.026426046,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]",0.34217403
ENSG00000138002,66.75721891,-0.477247824,0.153210515,-3.11498088,0.001839568,0.02024591,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],0.477247824
ENSG00000213639,947.7181475,0.30535259,0.097073179,3.145591741,0.001657512,0.018921934,PPP1CB,protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282],0.30535259
ENSG00000158089,59.93351459,0.754516679,0.284148013,2.655364961,0.007922265,0.045865582,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946],0.754516679
ENSG00000091106,294.2327531,0.829647518,0.1641112,5.055398524,4.29E-07,0.000339944,NLRC4,NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412],0.829647518
ENSG00000055332,737.2946416,0.520602364,0.18759179,2.775187352,0.005516992,0.037614974,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437],0.520602364
ENSG00000218739,79.38664575,-0.359002432,0.135362369,-2.652158317,0.007997903,0.045983101,CEBPZOS,CEBPZ opposite strand [Source:HGNC Symbol;Acc:HGNC:49288],0.359002432
ENSG00000115825,261.5395433,-0.271413541,0.091476595,-2.96702717,0.003006944,0.026754564,PRKD3,protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408],0.271413541
ENSG00000115828,427.6327351,0.543580865,0.167452759,3.246174442,0.001169671,0.015560145,QPCT,glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753],0.543580865
ENSG00000163171,943.347463,0.295223795,0.103559488,2.850765296,0.004361415,0.033373632,CDC42EP3,CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943],0.295223795
ENSG00000183023,659.8124032,0.877287222,0.175585727,4.996347023,5.84E-07,0.000351171,SLC8A1,solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068],0.877287222
ENSG00000068784,203.1676522,0.458856956,0.114208767,4.017703434,5.88E-05,0.003403533,SRBD1,S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521],0.458856956
ENSG00000119878,87.207404,0.363318886,0.130498188,2.784091413,0.00536779,0.036917649,CRIPT,CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312],0.363318886
ENSG00000143933,778.0842604,0.284636459,0.100377271,2.835666459,0.004573018,0.033959752,CALM2,calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445],0.284636459
ENSG00000170802,498.3546489,0.241017326,0.079851645,3.018313851,0.002541855,0.024488255,FOXN2,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281],0.241017326
ENSG00000115306,1231.65949,-0.28746228,0.0969557,-2.96488271,0.003027984,0.026754564,SPTBN1,"spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]",0.28746228
ENSG00000115310,1399.301883,0.293434389,0.084451298,3.474598922,0.000511618,0.009978121,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085],0.293434389
ENSG00000170340,206.0601209,0.558162449,0.120019075,4.650614474,3.31E-06,0.000683335,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]",0.558162449
ENSG00000197329,1497.649994,0.340435675,0.123008476,2.767578991,0.005647436,0.038033033,PELI1,pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827],0.340435675
ENSG00000138071,3456.308529,0.23194646,0.084229166,2.753754682,0.005891591,0.038968198,ACTR2,ARP2 actin related protein 2 homolog [Source:HGNC Symbol;Acc:HGNC:169],0.23194646
ENSG00000115977,1309.562498,-0.259467642,0.083413799,-3.110608122,0.001867025,0.020325934,AAK1,AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679],0.259467642
ENSG00000059728,5983.603739,0.501041332,0.153410449,3.266018294,0.001090712,0.015035679,MXD1,MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761],0.501041332
ENSG00000244617,92.11885943,0.626911048,0.228553197,2.74295462,0.00608891,0.039584166,ASPRV1,aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321],0.626911048
ENSG00000163235,224.8831143,0.624134466,0.180364889,3.46039892,0.000539376,0.010264658,TGFA,transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765],0.624134466
ENSG00000135636,4318.440653,0.559032043,0.176197174,3.172763957,0.001509952,0.017949346,DYSF,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097],0.559032043
ENSG00000187605,1466.518157,0.242841915,0.089312157,2.719024184,0.006547482,0.04112962,TET3,tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313],0.242841915
ENSG00000114978,1604.374385,0.189283261,0.064296333,2.943920016,0.003240837,0.02788177,MOB1A,MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015],0.189283261
ENSG00000115275,296.214461,-0.268868566,0.069368802,-3.875929238,0.000106219,0.004670666,MOGS,mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862],0.268868566
ENSG00000115325,339.0510298,0.279947907,0.099326295,2.81846722,0.004825354,0.034799704,DOK1,docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990],0.279947907
ENSG00000135622,85.98772032,-0.517559139,0.152626735,-3.391012327,0.00069635,0.011831716,SEMA4F,ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734],0.517559139
ENSG00000159399,926.9096647,0.354567929,0.134108945,2.643879789,0.008196176,0.04678322,HK2,hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923],0.354567929
ENSG00000168899,112.0136763,0.457834141,0.142819714,3.20567889,0.001347443,0.016839468,VAMP5,vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646],0.457834141
ENSG00000196843,603.0941703,0.278638253,0.103127261,2.701887462,0.006894709,0.042464125,ARID5A,AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361],0.278638253
