© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-AIHnocirrhosis
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364205

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Endocannabinoid Cancer Inhibition Pathway	7.63E-01	1.3416407864998738	3.16E-02	AKT1S1,IRS1,MAP2K3,NOS3,CDH1	
GDP-glucose Biosynthesis	7.66E-01	NaN	1.00E-01	HK1,	
p53 Signaling	7.96E-01	NaN	3.54E-02	KAT2B,IRS1,ST13,BCL2L1	
VEGF Signaling	8.16E-01	NaN	3.60E-02	IRS1,NOS3,BCL2L1,FOXO3	
Ovarian Cancer Signaling	8.2E-01	NaN	3.31E-02	IRS1,PA2G4,TFDP1,WNT16,FZD5	
Cell Cycle Regulation by BTG Family Proteins	8.22E-01	NaN	5.41E-02	PPP2R5B,E2F2	
Endometrial Cancer Signaling	8.23E-01	NaN	4.17E-02	IRS1,CDH1,FOXO3	
Ephrin B Signaling	8.23E-01	NaN	4.17E-02	GNAS,ACP1,GNA12	
ERK5 Signaling	8.62E-01	NaN	4.35E-02	GNA12,WNK1,FOXO3	
Role of JAK2 in Hormone-like Cytokine Signaling	8.81E-01	NaN	5.88E-02	IRS1,EPOR	
Cell Cycle: G1/S Checkpoint Regulation	8.89E-01	NaN	4.48E-02	E2F2,PA2G4,TFDP1	
Pentose Phosphate Pathway (Non-oxidative Branch)	9.09E-01	NaN	1.43E-01	RPIA,	
Phosphatidylcholine Biosynthesis I	9.09E-01	NaN	1.43E-01	CHPT1,	
TR/RXR Activation	9.34E-01	NaN	4.00E-02	NCOA4,COL6A3,IRS1,SLC2A1	
G Protein Signaling Mediated by Tubby	9.47E-01	NaN	6.45E-02	GNAS,TUB	
RhoGDI Signaling	9.62E-01	-2.23606797749979	3.43E-02	MYL4,GNAS,ARHGEF12,GNA12,CDH1,WASF2	
Rapoport-Luebering Glycolytic Shunt	9.72E-01	NaN	1.67E-01	BPGM,	
UDP-N-acetyl-D-glucosamine Biosynthesis II	9.72E-01	NaN	1.67E-01	GNPNAT1,	
PCP pathway	9.79E-01	NaN	4.92E-02	JUND,WNT16,FZD5	
autophagy	9.79E-01	NaN	4.92E-02	CTSB,CTSE,ATG9A	
PEDF Signaling	9.94E-01	0.0	4.21E-02	PNPLA2,IRS1,BCL2L1,WASF2	
IL-7 Signaling Pathway	1.02E00	NaN	4.30E-02	FOXO4,IRS1,SLC2A1,FOXO3	
IL-1 Signaling	1.05E00	NaN	4.40E-02	GNAS,GNA12,MAP2K3,ECSIT	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	1.05E00	NaN	2.00E-01	CMAS,	
Citrulline-Nitric Oxide Cycle	1.05E00	NaN	2.00E-01	NOS3,	
Glutamate Degradation III (via 4-aminobutyrate)	1.05E00	NaN	2.00E-01	ALDH5A1,	
Trehalose Degradation II (Trehalase)	1.05E00	NaN	2.00E-01	HK1,	
Tyrosine Degradation I	1.05E00	NaN	2.00E-01	FAH,	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	1.05E00	NaN	7.41E-02	CDIPT,PIP4K2A	
HIF1α Signaling	1.06E00	NaN	3.97E-02	ELOB,IRS1,NOS3,SLC2A1,RBX1	
Estrogen-mediated S-phase Entry	1.08E00	NaN	7.69E-02	E2F2,TFDP1	
Small Cell Lung Cancer Signaling	1.1E00	NaN	4.60E-02	IRS1,PA2G4,BCL2L1,TFDP1	
Docosahexaenoic Acid (DHA) Signaling	1.1E00	NaN	5.56E-02	PNPLA2,IRS1,BCL2L1	
Tryptophan Degradation III (Eukaryotic)	1.11E00	NaN	8.00E-02	CDYL,CA1	
Glioma Signaling	1.11E00	NaN	4.10E-02	E2F2,IRS1,PA2G4,TFDP1,IGF2	
Pancreatic Adenocarcinoma Signaling	1.11E00	NaN	4.10E-02	E2F2,IRS1,BCL2L1,PA2G4,TFDP1	
3-phosphoinositide Degradation	1.12E00	2.4494897427831783	3.80E-02	NUDT1,PPP2R5B,ACP1,ACP5,PHOSPHO1,NUDT4	
Non-Small Cell Lung Cancer Signaling	1.13E00	NaN	4.71E-02	IRS1,PA2G4,TFDP1,FOXO3	
Glutathione Redox Reactions I	1.14E00	NaN	8.33E-02	PRDX6,CLIC2	
Heme Biosynthesis from Uroporphyrinogen-III I	1.14E00	NaN	2.50E-01	FECH,	
Heme Degradation	1.14E00	NaN	2.50E-01	BLVRB,	
Melatonin Degradation II	1.14E00	NaN	2.50E-01	SMOX,	
Spermine and Spermidine Degradation I	1.14E00	NaN	2.50E-01	SMOX,	
Molecular Mechanisms of Cancer	1.18E00	NaN	3.05E-02	GNAS,E2F2,ARHGEF12,GNA12,MAP2K3,IRS1,BCL2L1,PA2G4,CDH1,TFDP1,WNT16,FZD5	
Cyclins and Cell Cycle Regulation	1.19E00	NaN	4.94E-02	PPP2R5B,E2F2,PA2G4,TFDP1	
Amyotrophic Lateral Sclerosis Signaling	1.22E00	-1.0	4.42E-02	GLUL,GRINA,IRS1,BCL2L1,CCS	
Chronic Myeloid Leukemia Signaling	1.22E00	NaN	4.42E-02	E2F2,IRS1,PA2G4,BCL2L1,TFDP1	
Phagosome Maturation	1.23E00	NaN	4.05E-02	PRDX6,RILP,CTSB,VTI1B,PRDX2,CTSE	
Sertoli Cell-Sertoli Cell Junction Signaling	1.25E00	NaN	3.83E-02	EPB41,YBX3,SPTA1,MAP2K3,NOS3,CDH1,SPTB	
4-aminobutyrate Degradation I	1.26E00	NaN	3.33E-01	ALDH5A1,	
Glutathione Biosynthesis	1.26E00	NaN	3.33E-01	GCLC,	
Methylglyoxal Degradation I	1.26E00	NaN	3.33E-01	HAGH,	
Oxidized GTP and dGTP Detoxification	1.26E00	NaN	3.33E-01	NUDT1,	
Toll-like Receptor Signaling	1.27E00	NaN	5.26E-02	UBA52,UBB,MAP2K3,ECSIT	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.28E00	2.4494897427831783	4.17E-02	NUDT1,PPP2R5B,ACP1,ACP5,PHOSPHO1,NUDT4	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.28E00	2.4494897427831783	4.17E-02	NUDT1,PPP2R5B,ACP1,ACP5,PHOSPHO1,NUDT4	
Aryl Hydrocarbon Receptor Signaling	1.3E00	1.0	4.23E-02	HSPB1,NFIX,ALDH5A1,NFIA,TFDP1,TGM2	
Apelin Muscle Signaling Pathway	1.36E00	NaN	1.11E-01	GNAS,NOS3	
Opioid Signaling Pathway	1.38E00	1.0	3.66E-02	GNAS,GRINA,MAP2K3,AP2A1,NOS3,AP2S1,RGS10,CLTB,AP2M1	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.43E00	NaN	5.00E-01	TSTA3,	
Putrescine Biosynthesis III	1.43E00	NaN	5.00E-01	ODC1,	
3-phosphoinositide Biosynthesis	1.45E00	2.1213203435596424	3.96E-02	NUDT1,PPP2R5B,ACP1,ACP5,CDIPT,PHOSPHO1,NUDT4,IRS1	
Glutaryl-CoA Degradation	1.46E00	NaN	1.25E-01	CDYL,CA1	
Superpathway of Inositol Phosphate Compounds	1.47E00	2.3333333333333335	3.80E-02	NUDT1,PPP2R5B,ACP1,ACP5,CDIPT,PHOSPHO1,NUDT4,IRS1,PIP4K2A	
D-myo-inositol-5-phosphate Metabolism	1.49E00	2.6457513110645903	4.32E-02	NUDT1,PPP2R5B,ACP1,ACP5,PHOSPHO1,NUDT4,PIP4K2A	
NAD Phosphorylation and Dephosphorylation	1.63E00	NaN	1.54E-01	ACP1,ACP5	
Virus Entry via Endocytic Pathways	1.64E00	NaN	5.08E-02	IRS1,AP2A1,AP2S1,CLTB,AP2M1,TFRC	
Sirtuin Signaling Pathway	1.67E00	1.414213562373095	3.77E-02	GABARAPL2,ATP5F1E,BPGM,STK11,FOXO4,NOS3,CDH1,SLC2A1,POLR1D,ATG9A,FOXO3	
Huntington's Disease Signaling	1.7E00	0.4472135954999579	3.97E-02	ATP5F1E,SNCA,UBA52,UBB,IRS1,VTI1B,CLTB,BCL2L1,PSMF1,TGM2	
Cancer Drug Resistance By Drug Efflux	1.72E00	NaN	7.27E-02	FOXO4,YBX1,ABCG2,FOXO3	
Glutamine Biosynthesis I	1.73E00	NaN	1.00E00	GLUL,	
UDP-N-acetyl-D-galactosamine Biosynthesis II	1.77E00	NaN	1.82E-01	HK1,GNPNAT1	
Clathrin-mediated Endocytosis Signaling	1.78E00	NaN	4.31E-02	UBA52,UBB,IRS1,AP2A1,AP2S1,CLTB,AP2M1,RAB11B,TFRC	
Wnt/β-catenin Signaling	1.81E00	-1.3416407864998738	4.65E-02	PPP2R5B,SOX6,UBA52,UBB,SFRP2,CDH1,WNT16,FZD5	
Hypoxia Signaling in the Cardiovascular System	1.91E00	NaN	6.76E-02	UBE2M,UBE2O,UBE2H,CDC34,NOS3	
Lipid Antigen Presentation by CD1	1.92E00	NaN	1.15E-01	AP2A1,AP2S1,AP2M1	
NAD Salvage Pathway II	1.92E00	NaN	1.15E-01	ACP1,ACP5,NT5M	
CTLA4 Signaling in Cytotoxic T Lymphocytes	1.94E00	NaN	5.94E-02	PPP2R5B,IRS1,AP2A1,AP2S1,CLTB,AP2M1	
Polyamine Regulation in Colon Cancer	2.12E00	NaN	1.36E-01	OAZ1,ODC1,PSMF1	
Renal Cell Carcinoma Signaling	2.17E00	NaN	6.67E-02	ELOB,UBA52,UBB,IRS1,SLC2A1,RBX1	
Tetrapyrrole Biosynthesis II	2.48E00	NaN	4.00E-01	HMBS,ALAS2	
Iron homeostasis signaling pathway	2.97E00	NaN	6.57E-02	FTL,ABCB10,SLC25A37,MCOLN1,FECH,TFR2,SLC48A1,TFRC,ALAS2	
Hypusine Biosynthesis	2.99E00	NaN	6.67E-01	DOHH,EIF5A	
Heme Biosynthesis II	3.31E00	NaN	3.33E-01	FECH,HMBS,ALAS2	
NRF2-mediated Oxidative Stress Response	3.37E00	2.6457513110645903	5.94E-02	DNAJB2,DNAJA4,DNAJC6,GCLC,FTL,ABCC4,JUND,CDC34,UBB,IRS1,MAP2K3,RBX1	
GABA Receptor Signaling	3.4E00	NaN	8.42E-02	UBA52,GNAS,UBB,ALDH5A1,AP2A1,AP2S1,AP2M1,KCNH2	
AMPK Signaling	3.6E00	0.3333333333333333	5.94E-02	KAT2B,PPP2R5B,PPM1A,AKT1S1,FOXO4,IRS1,SLC2A1,GNAS,STK11,MAP2K3,NOS3,FOXO3,AK1	
Protein Ubiquitination Pathway	3.73E00	NaN	5.54E-02	ELOB,DNAJC6,UBE2M,UBA52,UBE2O,UBE2H,AMFR,BAG1,DNAJB2,HSPB1,USP12,CDC34,UBB,RBX1,NEDD4L	

Upstream Regulators for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
AIHcirrhosis-vs-AIHnocirrhosis	 	GATA1	1.008	transcription regulator	Activated	3.521	 	0.188	2.637	2.95E-16	ABCB10,ABCC4,ALAS2,ANK1,AQP1,BCL2L1,BLVRB,CA1,CA2,DMTN,EPB42,EPOR,FECH,GATA1,GNAS,GYPA,GYPB,KLF1,LYL1,NFE2,PIM1,SLC4A1,SNCA,SOX6,SPTA1,SPTB,TAL1,TFR2,TFRC,TGM2	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	KLF1	1.399	transcription regulator	 	-1.400	 	-0.050	-1.269	3.67E-15	ALAS2,AQP1,BCAM,BSG,DMTN,E2F2,EPB41,EPB42,HEMGN,KEL,MPP1,SLC2A1,SLC43A1,SPTB,TFRC	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	HIPK2	-0.100	kinase	Activated	2.109	 	0.243	1.154	1.05E-13	ABCB10,ALAS2,ANK1,BCL2L1,DIAPH3,EPB41,EPOR,FECH,GATA1,KLF1,LGALS3,SLC25A37,SLC4A1,SPTB,TFR2,XPO7	HIF1A,HIPK2,Hif1,TP53,VHL	
AIHcirrhosis-vs-AIHnocirrhosis	 	EPO	 	cytokine	Activated	3.308	bias	0.393	1.666	1.28E-11	ALAS2,ANK1,BCL2L1,BLVRB,BNIP3L,CA1,CA2,CREG1,DYRK3,EPOR,FECH,GATA1,GLUL,GSPT1,GYPA,IGF2,KAT2B,KLF1,NFE2,NOS3,PIM1,RHAG,SLC4A1,STRADB,TAL1,TFRC,YBX1	EPO,FOXO3,GATA1,HIF1A,Hif1,MYC,TP53,VHL	
AIHcirrhosis-vs-AIHnocirrhosis	 	ABCB6	 	transporter	Inhibited	-3.302	 	0.053	-3.476	3.50E-10	ALAS2,FECH,GLRX5,HAGH,HK1,HMBS,ISCA1,KLF1,PRDX2,SLC25A37,SLC25A39	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	BET	 	group	 	1.504	bias	0.430	0.386	2.65E-09	ALAS2,DMTN,GCLC,KLF1,NFE2,SLC4A1,TAL1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	CA4	0.372	enzyme	Inhibited	-2.828	bias	-0.633	 	4.91E-08	ANK1,CA1,CA2,HEMGN,KEL,RHCE/RHD,SLC4A1,SPTB	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	GATA2	-0.203	transcription regulator	 	1.728	 	0.127	1.353	8.20E-07	AK1,ALAS2,E2F2,GATA1,GP5,HEMGN,KEL,KLF1,LYL1,MFSD2B,NFE2,NOS3,PBX1,RHAG,RHCE/RHD,SLC4A1,SNCA,SNTG2,TAL1,TFR2,TFRC,TGM2,TRIM10,TRIM58	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	KCNK9	 	ion channel	Activated	2.813	 	-0.165	3.278	8.94E-07	CA1,CTSE,HEMGN,KEL,RHAG,RHCE/RHD,SLC14A1,SPTA1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	NCKAP1L	0.105	other	Activated	2.236	bias	0.479	1.165	1.03E-06	DMTN,EPB41,MPP1,SLC4A1,TMOD1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	PRMT1	-0.236	enzyme	Activated	2.414	bias	0.565	 	1.53E-06	FTL,GATA1,GCLC,GYPA,KLF1,MT2A,NFE2	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	ST1926	 	chemical drug	Inhibited	-2.673	bias	-0.725	 	2.85E-06	AP2M1,AP2S1,EIF5A,GNAS,ITGA11,ODC1,PSMF1,RBX1,SLC25A37,SSTR3,ST13,UBA52,UBE2M,YBX1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	ANK1	1.374	other	 	 	 	 	 	6.87E-06	ANK1,RHAG,RHCE/RHD	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	mir-191	 	microrna	 	 	 	 	 	6.87E-06	IRS1,MXI1,RIOK3	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	CD 437	 	chemical drug	Inhibited	-2.927	bias	-0.621	 	9.83E-06	AP2M1,AP2S1,EIF5A,FTL,GNAS,ITGA11,ODC1,PSMF1,RBX1,SLC25A37,ST13,STOML2,UBA52,UBE2M,YBX1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	IKZF1	-0.016	transcription regulator	 	1.364	bias	-0.267	2.275	1.58E-05	ACP1,ALAS2,AQP1,BCL2L1,DNAJC6,EPB42,EPOR,GATA1,KLF1,NFE2,NFIX,RHCE/RHD	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	KLF13	0.039	transcription regulator	 	0.764	bias	0.594	 	2.29E-05	BCL2L1,FECH,GATA1,GYPC,HMBS	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	Brd4	 	kinase	 	1.912	bias	0.753	 	2.44E-05	ALAS2,CDH1,COL6A3,LGALS3,NFE2,SLC4A1,SPTA1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	GLI1	-0.035	transcription regulator	 	0.435	bias	0.617	 	3.74E-05	ABCG2,ASPM,BCL2L1,CDC34,CDH1,IGF2,IRS1,LMNA,NDRG2,PIM1,PLXDC1,RGS10,SESN3,SOX6	GLI1,HIF1A,MYC,TP53,WT1	
AIHcirrhosis-vs-AIHnocirrhosis	 	IREB2	-0.026	translation regulator	 	 	 	 	 	3.85E-05	ALAS2,FECH,FTL,TFRC	IREB2,VHL,iron	
AIHcirrhosis-vs-AIHnocirrhosis	 	beta-estradiol	 	chemical - endogenous mammalian	 	1.280	 	0.249	-0.405	4.07E-05	ABCB10,ABCG2,ACP5,ANK1,ANKH,AQP1,ARL4A,BAG1,BCL2L1,BNIP3L,BSG,CA2,CCNI,CDC42BPA,CDH1,CTSB,DMTN,DPM2,E2F2,EFNA1,EPOR,FOXO3,GCLC,GYPA,HDGF,HPCAL4,HSPB1,IFIT1B,IFRD2,IGF2,IRS1,JUND,LGALS3,LMNA,LYL1,MT2A,MYBL2,NDRG2,NEDD4L,NOS3,NUDT1,ODC1,PA2G4,PBX1,PEMT,PINK1,PLXDC1,RAP1GAP,RCL1,RPL21,SELENBP1,SFRP2,SIAH2,SLC14A1,SLC2A1,SLC6A9,SLC7A5,SSTR3,ST6GALNAC4,TOP3B,TSPAN5,YPEL3	EGFR,ESR1,FOXO3,GLI1,HIF1A,MYC,TGFB1,TP53,WT1,beta-estradiol,dihydrotestosterone	
AIHcirrhosis-vs-AIHnocirrhosis	 	TRIM28	-0.119	transcription regulator	Activated	2.449	bias	0.452	1.343	7.99E-05	ALAS2,DNAJC6,FECH,FOXO3,HMBS,SOX6,ZNF793	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	RBBP7	-0.148	transcription regulator	 	 	 	 	 	8.10E-05	CDH1,KLF1,LYL1,SLC4A1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	SLC4A1	1.458	transporter	 	 	 	 	 	8.10E-05	AQP1,GYPB,RHAG,RHCE/RHD	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	TP53	-0.148	transcription regulator	 	0.722	 	0.165	-0.309	9.95E-05	ABCG2,AIFM2,AK1,ANK1,ANKH,ARL6IP1,ASPM,BAG1,BCL2L1,CCS,CDC34,CDC42BPA,CDC7,CDH1,CTSB,DNAJA4,DNAJB2,E2F2,EFNA1,FOXO3,FRMD4A,GATA1,GLUL,HSPB1,IGF2,IGF2BP2,IRS1,JUND,KAT2B,KCNH2,LGALS3,MAP2K3,MYBL2,MYL4,NDRG2,NFE2,NOS3,NUSAP1,PA2G4,PIM1,PINK1,PPM1A,PRDX2,PRDX6,RAD23A,SEC62,SFRP2,SLC2A1,SLC7A5,ST13,STK11,TFDP1,TFRC,TGM2,TMOD1,VRK1,YBX1,YPEL3	CDKN1A,ESR1,GLI1,HIF1A,Hif1,MAP2K1,MYC,TP53,VHL	
AIHcirrhosis-vs-AIHnocirrhosis	 	ESR1	0.078	ligand-dependent nuclear receptor	 	0.079	 	0.112	-0.596	1.30E-04	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,CTSB,DIAPH3,DMTN,EFNA1,EIF5A,EPOR,FIS1,FOXO4,GNA12,GNAS,HEBP1,HPS1,IGF2,IRS1,JUND,KLF1,KNL1,MCF2L,MCOLN1,NOS3,NUCB1,PLXDC1,SIAH2,SLC6A8,SLC7A5,TFRC,TGM2,TMOD1,WASF2,WNK1,XK,YPEL3	ESR1,GLI1,HIF1A,MYC,PRL,STAT4,TP53,WT1,beta-estradiol	
AIHcirrhosis-vs-AIHnocirrhosis	 	ABCB7	0.002	transporter	 	 	 	 	 	1.32E-04	FECH,FTL,TFRC	ABCB7,VHL,iron	
AIHcirrhosis-vs-AIHnocirrhosis	 	FOXO3	0.899	transcription regulator	 	1.057	bias	0.307	0.272	1.70E-04	BNIP3L,BPGM,CDH1,CTSB,FOXO3,FOXO4,GCLC,GLUL,GYPA,KIF15,MXI1,NOS3,OPTN,SPAG5,TAL1,TFDP1,YBX1	FOXO3,GLI1,MYC,TP53,VHL	
AIHcirrhosis-vs-AIHnocirrhosis	 	dimethyl sulfoxide	 	chemical drug	Activated	2.535	bias	0.452	1.142	1.85E-04	ALAS2,EPOR,FECH,HEBP1,JUND,KAT2B,KLF1,MYL4,TFRC,TRIM10	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	dexamethasone	 	chemical drug	 	0.083	 	0.077	-0.417	3.27E-04	AQP1,BAG1,BCL2L1,BLVRB,BSG,CA2,CDYL,CREG1,CTNNAL1,CTSB,CTSE,CYSTM1,E2F2,EFNA1,EPB41,FOXO3,FTL,FURIN,GATA1,GCLC,GFOD2,GLUL,GRINA,GUK1,HEMGN,IFIT1B,IGF2,IGF2BP2,IRS1,JUND,KCNH2,KIF14,KIF4A,KNL1,LAMC1,LGALS3,NCOA4,NEDD4L,NEIL3,NOS3,ODC1,OSBP2,PCGF5,PIM1,PLSCR4,PRDX2,PRDX6,RGCC,RGS10,RHAG,SKA3,SLC14A1,SLC25A37,SLC2A1,SLC43A1,SLC4A1,SPECC1,STIL,TFRC,TGM2,TNS1	ESR1,FOXO3,HIF1A,MAP2K1,MYC,PRL,STAT4,TGFB1,TP53,dexamethasone,troglitazone	
AIHcirrhosis-vs-AIHnocirrhosis	 	TFR2	1.218	transporter	 	 	 	 	 	3.58E-04	BCL2L1,EPOR,FURIN	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	progesterone	 	chemical - endogenous mammalian	 	1.006	 	0.182	0.189	3.59E-04	ABCG2,ACP5,ANKH,AQP1,ARL4A,BCL2L1,BMP2K,BSG,CA2,CDH1,EFNA1,GRINA,IRS1,ITGA11,KCNH2,LGALS3,MAP2K3,MT2A,MYBL2,NDRG2,NOS3,PCDH1,SLC1A5,SLC2A1,SSTR3	ESR1,FOXO3,HIF1A,MYC,TGFB1,TP53,progesterone	
AIHcirrhosis-vs-AIHnocirrhosis	 	EIF4A3	-0.141	enzyme	 	 	 	 	 	3.62E-04	BCL2L1,CDH1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	MLIP	 	other	 	 	 	 	 	3.62E-04	HK1,SLC2A1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	TJP2	0.009	kinase	 	 	 	 	 	3.62E-04	BCL2L1,YBX3	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	L-dopa	 	chemical - endogenous mammalian	 	1.143	 	0.084	0.717	5.88E-04	ACKR1,AIFM2,BCL2L1,CCS,CTSB,DMTN,EPOR,FAH,FAM210B,FTL,GNAS,LMNA,MYL4,NEDD4L,PA2G4,RAP1GAP,RILP,RUNDC3A,SIAH2,SLC22A17,SLC2A1,TMCC2,TMEM63B,TSEN2,UBXN6,VTI1B	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	BNIP3L	1.270	other	Inhibited	-2.449	 	-0.195	-1.971	6.08E-04	ALAS2,ANK1,BCL2L1,EIF2AK1,MYBL2,TFRC	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	arsenic trioxide	 	chemical drug	 	1.302	 	0.092	1.052	6.22E-04	ARL6IP1,ATP1B2,BCL2L1,BLVRB,BNIP3L,CDC7,FECH,GCLC,GSPT1,GYPB,KLF1,MT2A,NFE2,PIM1,TFRC,TMOD1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	WT1	 	transcription regulator	Activated	2.452	 	0.097	2.153	6.35E-04	BCL2L1,CDH1,EFNA1,EPOR,IFRD2,IGF2,JUND,LGALS3,MPP1,NUCB1,ODC1,TSPAN5,YBX1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	FN1	-0.189	enzyme	 	0.913	bias	0.439	-0.531	6.78E-04	ACP5,BNIP3L,CCNI,CDH1,EIF5A,HK1,IRS1,JUND,KCNH2,SLC2A1,TGM2,UBE2H	EGFR,ESR1,FN1,HIF1A,MAP2K1,MYC	
AIHcirrhosis-vs-AIHnocirrhosis	 	Irp	 	group	 	 	 	 	 	7.46E-04	ALAS2,FTL,TFRC	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	LDB1	0.027	transcription regulator	 	 	 	 	 	7.46E-04	EPB42,GYPA,SFRP2	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	TGFB1	0.014	growth factor	 	0.422	 	0.235	-0.985	8.48E-04	ABCG2,ACKR1,AK1,ALDH5A1,ANKH,AQP1,ARL4A,ASPM,BCL2L1,BNIP3L,BSG,CDC7,CDH1,COL6A3,CTSB,DMTN,FOXO3,FTL,FURIN,GATA1,GCLC,GMPR,GNAS,GPR146,GSE1,HDGF,HEBP1,HSPB1,IGF2,IRS1,ITGA11,JUND,LAMC1,LGALS3,MAP2K3,MXI1,MYBL2,NOS3,PA2G4,PBX1,PIM1,PINK1,PLEK2,RGCC,SELENBP1,SLC2A1,SLC4A1,SLC7A5,STOML2,TFRC,TGM2,WNK1,YBX1	EGFR,ESR1,GLI1,HIF1A,Hif1,MAP2K1,MYC,STAT4,TGFB1,TP53,VHL,WT1,beta-estradiol	
AIHcirrhosis-vs-AIHnocirrhosis	 	NFE2	0.622	transcription regulator	 	 	 	 	 	8.63E-04	GATA1,HMBS,KLF1,SPTA1	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	PTGER2	-0.072	g-protein coupled receptor	 	1.238	bias	0.502	 	9.05E-04	ASPM,CDH1,KIF15,NUSAP1,PIM1,SPAG5,STIL,TROAP	 	
AIHcirrhosis-vs-AIHnocirrhosis	 	PRL	 	cytokine	Activated	2.493	bias	0.501	 	9.59E-04	ABCG2,BAG1,BCL2L1,CDH1,CTSB,DNAJA4,GMPR,GNA12,IGF2,LAMC1,NOS3,ODC1,PIM1,SFRP2	EGFR,ESR1,GLI1,HIF1A,MYC,NFE2L2,PI3K (complex),PRL,STAT4,TP53,WT1,beta-estradiol	
AIHcirrhosis-vs-AIHnocirrhosis	 	ACO1	0.198	enzyme	 	 	 	 	 	1.01E-03	ALAS2,FTL,TFRC	ACO1,VHL,iron	
AIHcirrhosis-vs-AIHnocirrhosis	 	butyric acid	 	chemical - endogenous mammalian	 	1.368	 	0.065	1.095	1.05E-03	ACHE,AQP1,BAG1,BCL2L1,CDH1,COL6A3,EPOR,FURIN,GATA1,GCLC,HDGF,HK1,IGF2,IRS1,MT2A,MYL4,NUCB1,SLC2A1,TGM2	ESR1,FOXO3,GLI1,HIF1A,Hif1,MYC,TGFB1,TP53,VHL,WT1,butyric acid	
AIHcirrhosis-vs-AIHnocirrhosis	 	AZ-960	 	chemical reagent	 	 	 	 	 	1.07E-03	BCL2L1,PIM1	 	
