© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Date	Wed Mar 13 08:41:31 PDT 2019
Analysis ID	17549519

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
IFNK	cytokine	2	 	 	0.000	1.74E-02	3.60E-03	IFNK,STAT1,STAT4	 	18 (3)	3	IFNB1,IRF3,IRF7,IRF8,poly rI:rC-RNA	 	 	IRF1,STAT1	 	 	 	 	 	
STIM2	transporter	2	 	 	0.000	1.75E-02	3.10E-03	CaMKII,NFATC2,STIM2,voltage-gated calcium channel	 	9 (4)	4	 	 	 	IL10	 	 	 	 	 	
FOXO3	transcription regulator	2	 	 	0.000	1.76E-02	4.60E-03	Akt,AKT1,BCL2L11,Calcineurin protein(s),CDKN1A,ERK1/2,ESR1,FOXO3,HIF1A,MTOR,RB1,RELA,SIRT1	 	58 (13)	12	ESR2,palmitic acid,poly rI:rC-RNA,PRKAA,simvastatin	mir-132	 	BNIP3,ESR1,FBXO32,FOXP3,GRB14,JAK1,mir-145,SATB1	IFNB1,IL10,MYC	 	 	 	 	
STAT3/5	group	3	 	 	0.000	1.78E-02	5.60E-03	AKT1,CEBPA,CTNNB1,EGFR,ERK,ESR1,ESR2,estrogen receptor,FOS,FOXA2,HCK,HNF4A,JUN,mir-21,PPARA,PPARG,PRL,RELA,STAT3,STAT3/5,STAT4,STAT5A,STAT5B,TP53,TP63	 	96 (25)	24	JAK1	 	 	 	 	 	 	 	 	
IRF5	transcription regulator	1	 	 	0.000	1.81E-02	5.00E-03	IRF5	 	5 (1)	1	CSF2,ESR1,IFNA2,IRF1,IRF3,poly rI:rC-RNA	STAT3	 	IFIT2,Ifn,IFNB1,Interferon alpha,IRF7,SP110	 	 	 	 	 	
Esr1-Esr1-estrogen-estrogen	complex	3	 	 	0.000	1.82E-02	1.16E-02	AHR,AKT1,Ap1,APP,CEBPB,CREB1,EGF,EGFR,ERK,ESR1,Esr1-Esr1-estrogen-estrogen,estrogen,FOS,GATA1,HIF1A,HSF1,IL6,MAPK1,MYC,NOTCH1,Nr1h,P38 MAPK,PGR,PIM1,PRKAA,PRKCD,RB1,RELA,RUNX2,SMAD2,SP1,tamoxifen	 	88 (32)	30	 	ESR2,PHB2	 	 	 	 	 	 	 	
pubchem compound 11368987	chemical reagent	1	 	 	0.000	1.84E-02	4.30E-03	pubchem compound 11368987	 	2 (1)	1	 	 	 	 	 	 	 	 	 	
STK38	kinase	3	 	 	0.000	1.84E-02	8.60E-03	Akt,AKT1,BCL6,CDKN2A,CEBPB,Creb,CREB1,CTNNB1,cytarabine,DDIT3,EGFR,EIF4E,EPAS1,ERK,ESR1,estrogen receptor,ETV5,FOS,GATA2,GLI1,HIF1A,HSF1,IRS1,JUN,Mapk,MAPK1,MAPT,MITF,MKNK1,MYC,NFE2L2,PGR,PIK3C3,PPARG,PTEN,RAF1,RBL2,RXRA,SP1,SREBF1,SREBF2,STK38,tamoxifen,Tgf beta,TP53,TP73,YAP1	 	116 (47)	45	 	W7	 	MYC	 	 	 	 	 	
ETV6	transcription regulator	2	 	 	0.000	1.85E-02	3.00E-03	ETV6,MMP3,STAT3,STAT5a/b	 	19 (4)	3	 	ETV7,miR-129-5p (and other miRNAs w/seed UUUUUGC)	 	 	MMP3,STAT3	 	 	 	 	
NPAS1	transcription regulator	3	 	 	0.000	1.87E-02	7.60E-03	ARNT,ARNT2,ESR1,ESR2,HIF1A,NPAS1	 	47 (6)	4	 	 	 	 	ARNT	 	 	 	 	
IL27	cytokine	1	 	 	0.000	1.90E-02	3.60E-03	IL27	 	7 (1)	1	CD28,IFN alpha/beta,IFNB1,Interferon alpha,IRF7,IRF8,poly rI:rC-RNA,simvastatin	C5AR1,IRAK1	 	FOXP3,ICOS,IFNA2,IFNL1,IL12RB2,MYC,SOCS1,STAT1,STAT3	CSF2,IL23	 	 	 	 	
NGEF	other	3	 	 	0.000	1.92E-02	1.59E-02	Akt,AKT1,Ap1,CDC42,CDK5R1,CTNNB1,EGFR,ESR1,estrogen receptor,HIF1A,IRS1,JUN,MAP2K1,MYC,NGEF,NR3C2,Pak,Rac,RAC1,RB1,RHOA,ZAP70	 	54 (22)	16	 	 	 	 	 	 	 	 	 	
IL23	complex	3	 	 	0.000	1.96E-02	7.80E-03	AHR,AKT1,Ap1,AR,BCL2L11,CD247,CEBPA,CTNNB1,EGFR,EIF4E,ERBB2,ERBB3,ERK,ESR1,FOS,GATA3,HIF1A,HOXA10,HRAS,HSF1,IFNG,IL12 (family),IL12RB1,IL23,IL23A,IRF8,IRS1,IRS2,ITGB1,JAK2,LAT,LEPR,MAPT,mir-21,MTOR,NOS2,NR3C1,PRKCA,PRKCD,RAF1,RELA,RICTOR,RXRA,SIRT1,SMAD2,SMAD3,SP1,STAT1,STAT3,STAT4,STAT5a/b,STAT6,TCR,TFEB,TYK2,ZAP70	 	108 (56)	53	chloroquine	IFNB1,IL27	 	ICOS,IL10,IL12RB1,JAK2,STAT1	 	 	 	 	 	
ARHGDIB	enzyme	3	 	 	0.000	2.00E-02	9.20E-03	Akt,AKT1,Ap1,ARHGDIB,CDK5R1,CTNNB1,EGFR,ESR1,HIF1A,HRAS,IRF3,JUN,MAPK1,MAPK8,NFkB (complex),NFKB1,NFKBIA,NR3C2,NRAS,PLC gamma,PRKCA,RAC1,RAF1,RELA,STAT3,TP53	 	82 (26)	23	 	CD28,CD3	 	 	 	 	 	 	 	
SPEN	transcription regulator	2	 	 	0.000	2.00E-02	6.50E-03	ESR1,NOTCH1,SPEN	 	36 (3)	2	 	 	 	 	ESR1	 	 	 	 	
7beta-hydroxycholesterol	chemical - endogenous mammalian	2	 	 	0.000	2.02E-02	2.10E-03	7beta-hydroxycholesterol,ADAM17,LPL,PRKCA,RORA,RORC	 	10 (6)	5	 	 	 	 	 	 	 	 	 	
ARHGAP8/PRR5-ARHGAP8	other	3	 	 	0.000	2.06E-02	9.80E-03	ADAM17,Ap1,ARHGAP8/PRR5-ARHGAP8,BCL2L11,CCND1,CEBPB,Creb,CREB1,DDIT3,EDN1,EIF4E,ERK,ESR1,estrogen receptor,FOS,HRAS,IRS1,JUN,MAP2K1,MAPK1,MAPK7,MAPK8,MAPT,MKNK1,MYC,MYCN,Nfat (family),NFE2L2,NFkB (complex),NFKB1,NOS2,PPARG,PRKCA,PRKDC,RAF1,RELA,RHOA,SIRT1,SMAD2,SMAD3,SP1,STAT3,STAT6,STK11,Tgf beta,TOB1,TSC2	 	96 (47)	45	 	 	 	 	 	 	 	 	 	
PEG-interferon alfa-2a	biologic drug	2	 	 	0.000	2.07E-02	6.90E-03	IFNAR1,IFNAR2,PEG-interferon alfa-2a	 	6 (3)	2	 	 	 	IFNAR1	 	 	 	 	 	
interferon alfa-n1	biologic drug	2	 	 	0.000	2.07E-02	6.90E-03	IFNAR1,IFNAR2,interferon alfa-n1	 	6 (3)	2	 	 	 	IFNAR1	 	 	 	 	 	
recombinant interferon	biologic drug	2	 	 	0.000	2.07E-02	6.90E-03	IFNAR1,IFNAR2,recombinant interferon	 	6 (3)	2	 	 	 	IFNAR1	 	 	 	 	 	
PELP1	other	2	 	 	0.000	2.10E-02	9.40E-03	ESR1,estrogen receptor,PELP1	 	36 (3)	2	 	 	 	ESR1	 	 	 	 	 	
GPR132	G-protein coupled receptor	3	 	 	0.000	2.10E-02	1.00E-02	ADAM17,Ap1,BCL2L11,CCND1,CEBPB,Creb,CREB1,DDIT3,EDN1,EIF4E,ERK,ESR1,estrogen receptor,FOS,GPR132,HRAS,IRS1,JUN,MAP2K1,MAPK1,MAPK7,MAPK8,MAPT,MKNK1,MYC,MYCN,Nfat (family),NFE2L2,NFkB (complex),NFKB1,NOS2,PPARG,PRKCA,PRKDC,RAF1,RELA,RHOA,SIRT1,SMAD2,SMAD3,SP1,STAT3,STAT6,STK11,Tgf beta,TOB1,TSC2	 	96 (47)	45	 	 	 	CSF2	 	 	 	 	 	
3-tert-butyl-4-hydroxyanisole	chemical reagent	1	 	 	0.000	2.14E-02	2.13E-02	3-tert-butyl-4-hydroxyanisole	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
ACAT2	enzyme	1	 	 	0.000	2.14E-02	1.30E-02	ACAT2	 	1 (1)	1	 	CST5,POR	 	 	 	 	 	 	 	
ARHGEF11	other	1	 	 	0.000	2.14E-02	1.30E-02	ARHGEF11	 	1 (1)	1	 	ESR1,mir-132	 	 	 	 	 	 	 	
DACT1	other	1	 	 	0.000	2.14E-02	2.47E-02	DACT1	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
DGKD	kinase	1	 	 	0.000	2.14E-02	2.27E-02	DGKD	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
DOK3	other	1	 	 	0.000	2.14E-02	2.14E-02	DOK3	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
LRP1B	transmembrane receptor	1	 	 	0.000	2.14E-02	1.30E-02	LRP1B	 	1 (1)	1	ESR2	 	 	 	 	 	 	 	 	
MICA	other	1	 	 	0.000	2.14E-02	2.27E-02	MICA	 	1 (1)	1	CD28,CD3,IFN alpha receptor	26s Proteasome,Ifn,STAT3	 	 	 	 	 	 	 	
MT-21	chemical drug	1	 	 	0.000	2.14E-02	1.54E-02	MT-21	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
PF 956980	chemical reagent	1	 	 	0.000	2.14E-02	1.86E-02	PF 956980	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
PIGG	enzyme	1	 	 	0.000	2.14E-02	2.12E-02	PIGG	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
PLCB4	enzyme	1	 	 	0.000	2.14E-02	2.10E-02	PLCB4	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
PX-866	chemical drug	1	 	 	0.000	2.14E-02	1.86E-02	PX-866	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
RAET1G	other	1	 	 	0.000	2.14E-02	2.27E-02	RAET1G	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
RASSF1-AS1	other	1	 	 	0.000	2.14E-02	1.88E-02	RASSF1-AS1	 	1 (1)	1	 	 	 	 	RASSF1	 	 	 	 	
RPL10	translation regulator	1	 	 	0.000	2.14E-02	2.05E-02	RPL10	 	1 (1)	1	MYC	 	 	 	 	 	 	 	 	
Raet1d/Raet1e	other	1	 	 	0.000	2.14E-02	1.75E-02	Raet1d/Raet1e	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
SNTB1	other	1	 	 	0.000	2.14E-02	1.30E-02	SNTB1	 	1 (1)	1	CSF2	 	 	 	 	 	 	 	 	
SR 48968	chemical drug	1	 	 	0.000	2.14E-02	2.07E-02	SR 48968	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
STARD3	transporter	1	 	 	0.000	2.14E-02	1.30E-02	STARD3	 	1 (1)	1	 	ESR1	 	 	 	 	 	 	 	
STX12	other	1	 	 	0.000	2.14E-02	1.30E-02	STX12	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
TMCG	chemical reagent	1	 	 	0.000	2.14E-02	1.88E-02	TMCG	 	1 (1)	1	 	 	 	RASSF1	 	 	 	 	 	
TNF-kinoid	biologic drug	1	 	 	0.000	2.14E-02	1.75E-02	TNF-kinoid	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
TRD	other	1	 	 	0.000	2.14E-02	2.10E-02	TRD	 	1 (1)	1	 	alefacept	 	MAPK1	 	 	 	 	 	
USP13	peptidase	1	 	 	0.000	2.14E-02	1.92E-02	USP13	 	1 (1)	1	 	 	 	STAT1	 	 	 	 	 	
WNK3	kinase	1	 	 	0.000	2.14E-02	2.13E-02	WNK3	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
acyclovir	chemical drug	1	 	 	0.000	2.14E-02	1.95E-02	acyclovir	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
aniracetam	chemical drug	1	 	 	0.000	2.14E-02	2.06E-02	aniracetam	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
atacicept	biologic drug	1	 	 	0.000	2.14E-02	2.29E-02	atacicept	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
colestimide	chemical drug	1	 	 	0.000	2.14E-02	1.30E-02	colestimide	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
hydroxyl radical	chemical toxicant	1	 	 	0.000	2.14E-02	2.18E-02	hydroxyl radical	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
iproniazid	chemical drug	1	 	 	0.000	2.14E-02	2.07E-02	iproniazid	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
isobutyric acid	chemical - endogenous non-mammalian	1	 	 	0.000	2.14E-02	1.80E-02	isobutyric acid	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
isovaleric acid	chemical - endogenous mammalian	1	 	 	0.000	2.14E-02	1.80E-02	isovaleric acid	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
mahanine	chemical reagent	1	 	 	0.000	2.14E-02	1.88E-02	mahanine	 	1 (1)	1	 	 	 	RASSF1	 	 	 	 	 	
miR-33-5p (and other miRNAs w/seed UGCAUUG)	mature microRNA	1	 	 	0.000	2.14E-02	1.30E-02	miR-33-5p (and other miRNAs w/seed UGCAUUG)	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
miR-602 (miRNAs w/seed ACACGGG)	mature microRNA	1	 	 	0.000	2.14E-02	1.88E-02	miR-602 (miRNAs w/seed ACACGGG)	 	1 (1)	1	 	 	 	 	RASSF1	 	 	 	 	
miR-661 (miRNAs w/seed GCCUGGG)	mature microRNA	1	 	 	0.000	2.14E-02	2.33E-02	miR-661 (miRNAs w/seed GCCUGGG)	 	1 (1)	1	 	 	 	 	MTA1	 	 	 	 	
mir-602	microRNA	1	 	 	0.000	2.14E-02	1.88E-02	mir-602	 	1 (1)	1	 	 	 	 	RASSF1	 	 	 	 	
phenylpropanoic acid	chemical - endogenous mammalian	1	 	 	0.000	2.14E-02	1.80E-02	phenylpropanoic acid	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
pivalyloxymethyl butyrate	chemical drug	1	 	 	0.000	2.14E-02	1.80E-02	pivalyloxymethyl butyrate	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
tariquidar	chemical drug	1	 	 	0.000	2.14E-02	2.16E-02	tariquidar	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
ursodeoxycholate-lysophosphatidylethanolamide	chemical reagent	1	 	 	0.000	2.14E-02	1.69E-02	ursodeoxycholate-lysophosphatidylethanolamide	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
TAB1	enzyme	1	 	 	0.000	2.16E-02	4.50E-03	TAB1	 	3 (1)	1	IRAK1	 	 	PRKAA	IRF7	 	 	 	 	
Ifn	group	1	 	 	0.000	2.16E-02	6.30E-03	Ifn	 	6 (1)	1	IRAK1,IRF5,poly rI:rC-RNA	chloroquine,FOXA3	 	IL10,ISGF3,JAK1,JAK2,SOCS1,STAT3	MICA	 	 	 	 	
interferon alfacon-1	biologic drug	2	 	 	0.000	2.16E-02	7.30E-03	IFNAR1,IFNAR2,interferon alfacon-1	 	6 (3)	2	 	 	 	IFNAR1,ISGF3	 	 	 	 	 	
pegintron	biologic drug	2	 	 	0.000	2.16E-02	7.50E-03	IFNAR1,IFNAR2,pegintron	 	6 (3)	2	 	 	 	IFNAR1	 	 	 	 	 	
COL4A2	other	3	 	 	0.000	2.18E-02	9.10E-03	AKT1,CASP8,CASP9,CDKN1A,COL4A2,ERK,ESR1,Focal adhesion kinase,HIF1A,HSF1,IL1B,IRS1,IRS2,MAPK1,MAPT,MTOR,NANOG,NFKB1,NLRP3,NR3C1,PRKCA,PRKCD,RICTOR,RORC,RPTOR,SIRT1,SMAD3,STAT3,TFEB,TP53	 	83 (30)	26	RASSF1	MYC	 	 	 	 	 	 	 	
BNIP3	other	3	 	 	0.000	2.21E-02	7.80E-03	AKT1,BNIP3,ERK1/2,ESR1,HIF1A,HSF1,IRS1,IRS2,MAPT,MTOR,NFkB (complex),NFKB1,NR3C1,PPARG,PRKCA,PRKCD,RICTOR,RORC,RPTOR,S6K1,SIRT1,SMAD3,STAT1,STAT3,TFEB,TP53	 	86 (26)	24	ARNT,FOXO3,poly rI:rC-RNA	 	 	 	 	 	 	 	 	
Ren2	peptidase	1	 	 	0.000	2.22E-02	1.67E-02	Ren2	 	2 (1)	1	 	 	 	 	 	 	 	 	 	
SLC4A1	transporter	1	 	 	0.000	2.22E-02	1.92E-02	SLC4A1	 	2 (1)	1	CA2,PKD1	alpha-cyano-(3-ethoxy-4-hydroxy-5-phenylthiomethyl)cinnamamide	 	 	 	 	 	 	 	
miR-101-3p (and other miRNAs w/seed ACAGUAC)	mature microRNA	1	 	 	0.000	2.22E-02	1.40E-02	miR-101-3p (and other miRNAs w/seed ACAGUAC)	 	2 (1)	1	 	 	 	 	ICOS	 	 	 	 	
miR-129-5p (and other miRNAs w/seed UUUUUGC)	mature microRNA	1	 	 	0.000	2.22E-02	2.53E-02	miR-129-5p (and other miRNAs w/seed UUUUUGC)	 	2 (1)	1	 	 	 	 	ETV6,ZFP91	 	 	 	 	
tranylcypromine	chemical drug	1	 	 	0.000	2.22E-02	1.22E-02	tranylcypromine	 	2 (1)	1	 	 	 	 	RASSF1	 	 	 	 	
mir-19	microRNA	2	 	 	0.000	2.22E-02	9.40E-03	ESR1,mir-19	 	33 (2)	2	MYC	 	 	 	 	 	 	 	 	
GP130 dimer	complex	3	 	 	0.000	2.33E-02	8.40E-03	AKT1,Ap1,Calcineurin protein(s),CEBPB,CREB1,EIF2AK2,EIF4E,ERK,ESR1,GP130 dimer,Hdac,HRAS,IL6,IL6ST,JUN,KRAS,MAP3K7,MAPK1,MAPK7,MAPK8,MAPT,MITF,MTOR,MYC,Nfat (family),NFkB (complex),NFKBIA,NOTCH1,P38 MAPK,PRKAA,RAF1,RAS,RELA,SPI1,STAT1,STAT3,STAT5A,STAT5B,TSC2,voltage-gated calcium channel	 	93 (40)	38	 	 	 	 	 	 	 	 	 	
MMP3	peptidase	1	 	 	0.000	2.35E-02	1.62E-02	MMP3	 	6 (1)	1	ABL2,brefeldin A,IL17RA,IRF3,poly rI:rC-RNA,STAT3	ETV6,FBXO32,filgotinib,Interferon alpha,PIN1	 	 	 	 	 	 	 	
interferon beta-1b	biologic drug	2	 	 	0.000	2.35E-02	7.80E-03	IFNAR1,IFNAR2,interferon beta-1b	 	6 (3)	2	 	 	 	IFNAR1	 	 	 	 	 	
RXRA	ligand-dependent nuclear receptor	3	 	 	0.000	2.38E-02	1.04E-02	AKT1,ALDH,Ap1,APC,carbon tetrachloride,CCND1,CEBPB,Collagen type II,CREB1,CREBBP,CSF2,CTNNB1,CYP27A1,CYP2E1,ESR1,ESR2,estrogen receptor,ethanol,FOS,FOXO1,IL18,IL2,MAP3K7,MAPK1,MMP9,MYC,NANOG,NFKB1,NfkB1-RelA,NR0B2,NR1H4,NR1I3,PPARA,PPARG,PTHLH,RAF1,RBL2,RELA,RXRA,SOX9,STAT3,TCF7L2,THRA,UCP1,VDR	 	101 (45)	40	bexarotene,CD3,cyclic AMP,MAPK1,NCOA,SP110	 	 	 	IL10	 	 	 	 	
PF-4217903	chemical drug	3	 	 	0.000	2.39E-02	1.30E-02	ADAM17,AKT1,Ap1,BCL2L11,CCND1,CEBPB,Creb,CREB1,CTNNB1,DDIT3,EDN1,EGFR,EIF4E,ERK,ESR1,estrogen receptor,FADD,FOS,JUN,MAP2K1,MAPK1,MAPK7,MAPT,MET,MKNK1,MTOR,MYC,MYCN,Nfat (family),NFE2L2,NFKB1,NGF,NOS2,PF-4217903,PPARG,RELA,SIRT1,SMAD2,SMAD3,SP1,STAT3,STAT5a/b,STAT6,STK11,TOB1,TP53,TSC2	 	110 (47)	46	 	 	 	 	 	 	 	 	 	
HGS	other	3	 	 	0.000	2.40E-02	1.42E-02	AKT1,Ap1,APC,BCL6,CCND1,CEBPB,Creb,CREB1,CTNNB1,cytarabine,DDIT3,EGFR,EIF4E,EPAS1,ESR1,estrogen receptor,ETV5,FADD,GATA2,HGS,HIF1A,HSF1,IFITM1,IRS1,LAT,Mapk,MAPT,MET,mir-21,MITF,MKNK1,MYC,NANOG,NFE2L2,NFKB1,NGF,PGR,PPARG,RAF1,RB1,RBL2,RELA,RXRA,SMAD3,STAT3,tamoxifen,TCF7L2	 	101 (47)	46	CSF2	CD28,CD3	 	 	ESR1,STAT3	 	 	 	 	
chemokine receptor	group	3	 	 	0.000	2.42E-02	2.15E-02	ACKR2,ACKR3,AKT1,Ap1,CaMKII,CCND1,CCR1,CCR2,CCR5,CCR7,CCR9,CEBPB,chemokine receptor,Creb,CREB1,CX3CR1,CXCR1,CXCR2,CXCR3,CXCR4,CXCR5,DDIT3,EGFR,EIF4E,EPAS1,ERK,ESR1,estrogen receptor,ETV5,FOXO1,GATA2,GNA12,GNAQ,HIF1A,HSF1,IRS1,ITGB1,JUN,Mapk,MAPK7,MAPK8,MITF,MKNK1,MMP9,MYC,NFE2L2,NFKB1,PGR,PPARG,PTEN,PTTG1,RAF1,RB1,RXRA,SMAD3,SREBF1,SREBF2,STAT5a/b,STAT5B,tamoxifen,TGFB1,TP53,ZAP70	 	107 (63)	50	 	 	 	 	 	 	 	 	 	
CD3	complex	1	 	 	0.000	2.45E-02	7.50E-03	CD3	 	18 (1)	1	 	IFNA2,SATB1	 	CD3D,CSF2,cyclic AMP,EBI3,FOXP3,GAPDH,ICOS,IL10,Il12 receptor,IL12RB1,IL12RB2,ILF2,IRF1,IRF8,JAK1,JAK2,MAPK1,MICA,MTA1,MYC,PHB2,PRDX4,RXRA,SOCS1,STAT1,STAT3,STX6	ARHGDIB,DUSP22,GSK3A,HGS,PLA2R1	 	 	 	 	
ARNT	transcription regulator	2	 	 	0.000	2.47E-02	1.02E-02	ARNT,ESR1,ESR2,HIF1A	 	42 (4)	3	 	26s Proteasome,NPAS1	 	BNIP3,CTSD,ESR1,ESR2,GAPDH,IL10,palmitic acid	 	 	 	 	 	
lipoarabinomannan	chemical - endogenous non-mammalian	2	 	 	0.000	2.48E-02	3.90E-03	CEBPB,lipoarabinomannan,STAT1	 	20 (3)	3	 	 	 	IFNB1,STAT1	 	 	 	 	 	
cyproterone acetate	chemical drug	3	 	 	0.000	2.50E-02	1.01E-02	AHR,Akt,AKT1,Ap1,APP,CREB1,CTNNB1,cyproterone acetate,EGF,EGFR,ERK,ESR1,ESR2,estrogen receptor,GATA1,IFN alpha/beta,IGF1R,MAPK1,Nr1h,PGR,PRKCD,RELA,SMAD2,SP1,STAT3,STAT5B,tamoxifen	 	86 (27)	26	 	 	 	ESR1,MYC	 	 	 	 	 	
IL12RB2	transmembrane receptor	2	 	 	0.000	2.51E-02	7.40E-03	IL12 (family),IL12RB2,JAK2,STAT4	 	14 (4)	3	CD28,CD3,EBI3,IFNA2,IL10,IL27,Interferon alpha,IRF1,STAT1	BACH2	 	JAK2	 	 	 	 	 	
PPP2R1B	phosphatase	2	 	 	0.000	2.51E-02	7.20E-03	ACACA,PPP2R1B,PRKAA	 	4 (3)	2	 	 	 	 	PRKAA	 	 	 	 	
LY3023414	chemical drug	3	 	 	0.000	2.53E-02	1.13E-02	AKT1,Creb,EIF4E,ERK,ESR1,FOXO1,HIF1A,HMGA1,HSF1,IRF3,IRS1,IRS2,LY3023414,MAPT,MTOR,MYC,NCL,Nfat (family),NFkB (complex),NFKBIA,NR3C1,PI3K (family),PPARGC1A,PRKCD,PRKDC,RAS,REL,RICTOR,RORC,RPTOR,SIRT1,SMAD3,SP1,SREBF1,SREBF2,STAT1,STAT3,SYK,TFEB,TP53	 	100 (40)	39	 	 	 	 	 	 	 	 	 	
VS-5584	chemical drug	3	 	 	0.000	2.53E-02	1.13E-02	AKT1,Creb,EIF4E,ERK,ESR1,FOXO1,HIF1A,HMGA1,HSF1,IRF3,IRS1,IRS2,MAPT,MTOR,MYC,NCL,Nfat (family),NFkB (complex),NFKBIA,NR3C1,PI3K (family),PPARGC1A,PRKCD,PRKDC,RAS,REL,RICTOR,RORC,RPTOR,SIRT1,SMAD3,SP1,SREBF1,SREBF2,STAT1,STAT3,SYK,TFEB,TP53,VS-5584	 	100 (40)	39	 	 	 	 	 	 	 	 	 	
apitolisib	chemical drug	3	 	 	0.000	2.53E-02	1.13E-02	AKT1,apitolisib,Creb,EIF4E,ERK,ESR1,FOXO1,HIF1A,HMGA1,HSF1,IRF3,IRS1,IRS2,MAPT,MTOR,MYC,NCL,Nfat (family),NFkB (complex),NFKBIA,NR3C1,PI3K (family),PPARGC1A,PRKCD,PRKDC,RAS,REL,RICTOR,RORC,RPTOR,SIRT1,SMAD3,SP1,SREBF1,SREBF2,STAT1,STAT3,SYK,TFEB,TP53	 	100 (40)	39	 	 	 	 	 	 	 	 	 	
IL12RB1	transmembrane receptor	2	 	 	0.000	2.56E-02	6.10E-03	Akt,IL12 (family),IL12RB1,JAK1,JAK2,STAT1,STAT2,STAT4	 	23 (8)	7	CD28,CD3,IL23,IRF1	EBF1,Interferon alpha,SOCS1	 	JAK2	JAK1,STAT1	 	 	 	 	
FOXA3	transcription regulator	2	 	 	0.000	2.59E-02	9.70E-03	FOXA3,IRF3	 	9 (2)	2	 	 	 	 	Ifn,IRF3	 	 	 	 	
ARHGDIA	other	3	 	 	0.000	2.62E-02	1.80E-02	Akt,AKT1,Ap1,ARHGDIA,CDC42,CDK5R1,CTNNB1,EGFR,ERK,ESR1,estrogen receptor,HIF1A,IRS1,JUN,NR3C2,RAC1,RB1,RHOA	 	47 (18)	14	 	simvastatin	 	ESR1,ESR2	 	 	 	 	 	
HOXA10	transcription regulator	3	 	 	0.000	2.63E-02	9.60E-03	Ap1,CREBBP,ESR1,estrogen receptor,FOXM1,FOXO1,GATA1,HNF4A,HOXA10,JUN,MEF2C,MYOD1,NEUROG1,NFE2L2,NFkB (complex),NR3C1,NR3C2,PPARA,PPARG,RB1,RBL2,RELA,SP1,SP3,STAT1,STAT3,TP53	 	97 (27)	27	STAT3	JAK2	 	ERG,SSPN	 	 	 	 	 	
epibatidine	chemical reagent	2	 	 	0.000	2.67E-02	5.70E-03	CHRNA1,CHRNA3,CHRNA7,epibatidine	 	4 (4)	3	 	 	 	CHRNA1	 	 	 	 	 	
IQGAP1	other	2	 	 	0.000	2.69E-02	8.00E-03	Akt,CTNNB1,EGFR,ERK1/2,ESR1,IQGAP1,MAPK1,NFATC2	 	53 (8)	7	 	 	 	MAPK1	 	 	 	 	 	
RSVA314	chemical reagent	3	 	 	0.000	2.70E-02	1.10E-02	AKT1,EIF4E,ERK,ESR1,FASN,FOXO1,HIF1A,IRS1,IRS2,MAPT,MTOR,NFkB (complex),NFKB1,NR3C1,PPARGC1A,PRKAA,PRKAA1,PRKCA,PRKCD,RAF1,RICTOR,RORC,RSVA314,SIRT1,SMAD3,SREBF1,STAT1,STAT3,TFEB,TP53,TSC2	 	89 (31)	30	 	 	 	PRKAA	 	 	 	 	 	
