© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Date	Sat Dec 29 20:24:02 PST 2018
Analysis ID	17253753

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral Blood
control.tissue	Peripheral Blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
3-phosphoinositide Biosynthesis	1.12E00	2.23606797749979	2.48E-02	ALPL,IRS2,DUSP1,SOCS3,NUDT16	
Erythropoietin Signaling	1.12E00	NaN	3.41E-02	RALB,IRS2,SOCS3	
Thioredoxin Pathway	1.12E00	NaN	1.43E-01	TXN,	
Growth Hormone Signaling	1.14E00	NaN	3.49E-02	A2M,IRS2,SOCS3	
Role of NFAT in Regulation of the Immune Response	1.18E00	2.23606797749979	2.59E-02	FCGR1B,RALB,IRS2,FCGR1A,FCER1G	
Arginine Degradation VI (Arginase 2 Pathway)	1.19E00	NaN	1.67E-01	ARG1,	
Rapoport-Luebering Glycolytic Shunt	1.19E00	NaN	1.67E-01	BPGM,	
Urea Cycle	1.19E00	NaN	1.67E-01	ARG1,	
PI3K Signaling in B Lymphocytes	1.19E00	NaN	2.96E-02	TLR4,RALB,IRS2,FOXO3	
Agranulocyte Adhesion and Diapedesis	1.19E00	NaN	2.60E-02	MYL4,MMP9,IL1R1,MMP8,CXCL16	
SPINK1 General Cancer Pathway	1.19E00	NaN	3.66E-02	RALB,MT2A,IRS2	
Dopamine Degradation	1.19E00	NaN	5.41E-02	SMOX,SULT1B1	
Cyclins and Cell Cycle Regulation	1.21E00	NaN	3.70E-02	CDKN2D,E2F2,TFDP1	
GM-CSF Signaling	1.21E00	NaN	3.70E-02	RALB,IRS2,BCL2A1	
Natural Killer Cell Signaling	1.24E00	NaN	3.08E-02	RALB,IRS2,FCER1G,SH2D1B	
IL-17A Signaling in Fibroblasts	1.24E00	NaN	5.71E-02	CEBPD,LCN2	
Glioma Invasiveness Signaling	1.25E00	NaN	3.85E-02	RALB,IRS2,MMP9	
Role of JAK1 and JAK3 in γc Cytokine Signaling	1.25E00	NaN	3.85E-02	RALB,IRS2,SOCS3	
VDR/RXR Activation	1.25E00	NaN	3.85E-02	IL1RL1,GADD45A,CAMP	
Atherosclerosis Signaling	1.26E00	NaN	3.12E-02	S100A8,MMP9,SERPINA1,PLBD1	
Role of JAK2 in Hormone-like Cytokine Signaling	1.26E00	NaN	5.88E-02	IRS2,SOCS3	
Protein Citrullination	1.26E00	NaN	2.00E-01	PADI2,	
HIF1α Signaling	1.28E00	NaN	3.17E-02	RALB,IRS2,MMP9,MMP8	
Superpathway of Inositol Phosphate Compounds	1.3E00	2.4494897427831783	2.53E-02	ALPL,IRS2,DUSP1,SOCS3,ITPKC,NUDT16	
MSP-RON Signaling Pathway	1.3E00	NaN	4.05E-02	TLR4,IRS2,TLR2	
T Helper Cell Differentiation	1.32E00	NaN	4.11E-02	BCL6,FCER1G,IL18R1	
Endometrial Cancer Signaling	1.33E00	NaN	4.17E-02	RALB,IRS2,FOXO3	
Sirtuin Signaling Pathway	1.33E00	2.4494897427831783	2.40E-02	HIST1H3C,BPGM,ABCA1,FOXO4,HIST1H1B,GADD45A,FOXO3	
Acetate Conversion to Acetyl-CoA	1.36E00	NaN	2.50E-01	ACSL1,	
Arginine Degradation I (Arginase Pathway)	1.36E00	NaN	2.50E-01	ARG1,	
Heme Degradation	1.36E00	NaN	2.50E-01	BLVRB,	
Melatonin Degradation II	1.36E00	NaN	2.50E-01	SMOX,	
Superpathway of Melatonin Degradation	1.36E00	NaN	4.29E-02	SMOX,MPO,SULT1B1	
Eicosanoid Signaling	1.39E00	NaN	4.41E-02	ALOX5AP,PLBD1,PTGDR	
PKCθ Signaling in T Lymphocytes	1.4E00	NaN	2.99E-02	RALB,CACNA1E,IRS2,CACNA1C,FCER1G	
Cell Cycle: G1/S Checkpoint Regulation	1.41E00	NaN	4.48E-02	CDKN2D,E2F2,TFDP1	
Amyotrophic Lateral Sclerosis Signaling	1.42E00	NaN	3.54E-02	NAIP,CACNA1E,IRS2,CACNA1C	
Chronic Myeloid Leukemia Signaling	1.42E00	NaN	3.54E-02	RALB,IRS2,E2F2,TFDP1	
SAPK/JNK Signaling	1.43E00	1.0	3.57E-02	RALB,IRS2,FCER1G,GADD45A	
Estrogen-mediated S-phase Entry	1.47E00	NaN	7.69E-02	E2F2,TFDP1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.5E00	NaN	8.00E-02	OSM,SOCS3	
Type II Diabetes Mellitus Signaling	1.52E00	NaN	3.23E-02	CACNA1E,ACSL1,IRS2,SOCS3,CACNA1C	
IL-8 Signaling	1.56E00	2.4494897427831783	2.94E-02	AZU1,RALB,IRS2,MMP9,MPO,IRAK3	
Putrescine Degradation III	1.57E00	NaN	8.70E-02	SMOX,SAT1	
IL-12 Signaling and Production in Macrophages	1.59E00	NaN	3.38E-02	TLR4,S100A8,IRS2,SERPINA1,TLR2	
Colorectal Cancer Metastasis Signaling	1.6E00	2.6457513110645903	2.75E-02	TLR4,RALB,TLR5,IRS2,MMP9,MMP8,TLR2	
Cancer Drug Resistance By Drug Efflux	1.63E00	NaN	5.45E-02	RALB,FOXO4,FOXO3	
Dendritic Cell Maturation	1.64E00	2.23606797749979	3.06E-02	TLR4,FCGR1B,IRS2,FCGR1A,FCER1G,TLR2	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.64E00	2.23606797749979	3.06E-02	TLR4,S100A8,IRS2,MPO,SERPINA1,TLR2	
Maturity Onset Diabetes of Young (MODY) Signaling	1.64E00	NaN	9.52E-02	CACNA1E,CACNA1C	
Communication between Innate and Adaptive Immune Cells	1.64E00	NaN	4.17E-02	TLR4,TLR5,FCER1G,TLR2	
HMGB1 Signaling	1.67E00	1.0	3.55E-02	TLR4,RALB,OSM,IRS2,IL1R1	
Bladder Cancer Signaling	1.67E00	NaN	4.26E-02	RALB,MMP9,MMP8,TFDP1	
Granzyme A Signaling	1.68E00	NaN	1.00E-01	HMGB2,HIST1H1B	
IL-7 Signaling Pathway	1.69E00	NaN	4.30E-02	BCL6,IRS2,FOXO4,FOXO3	
Th17 Activation Pathway	1.72E00	2.0	4.40E-02	IL1R1,SOCS3,FCER1G,IRAK3	
Th1 Pathway	1.72E00	1.3416407864998738	3.65E-02	IRS2,SOCS3,CD274,NFIL3,IL18R1	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	1.74E00	NaN	4.44E-02	TLR4,TLR5,FCER1G,TLR2	
T Cell Exhaustion Signaling Pathway	1.78E00	-0.4472135954999579	3.30E-02	BCL6,RALB,IRS2,FCER1G,CD274,ACVR2B	
FcγRIIB Signaling in B Lymphocytes	1.78E00	NaN	4.60E-02	RALB,CACNA1E,IRS2,CACNA1C	
Pancreatic Adenocarcinoma Signaling	1.92E00	NaN	4.10E-02	TGFA,IRS2,MMP9,E2F2,TFDP1	
Glycogen Degradation III	1.93E00	NaN	1.33E-01	MGAM,PYGL	
Melatonin Degradation III	1.95E00	NaN	1.00E00	MPO,	
Oncostatin M Signaling	2E00	NaN	7.50E-02	RALB,MT2A,OSM	
Inhibition of Matrix Metalloproteases	2.03E00	NaN	7.69E-02	A2M,MMP9,MMP8	
Role of IL-17A in Psoriasis	2.05E00	NaN	1.54E-01	S100A8,S100A9	
Neuroinflammation Signaling Pathway	2.05E00	2.1213203435596424	2.88E-02	TLR4,NAIP,TLR5,IRS2,MMP9,IL1R1,TLR2,IRAK3,ACVR2B	
IGF-1 Signaling	2.05E00	1.0	4.42E-02	GRB10,RALB,IRS2,SOCS3,FOXO3	
Complement System	2.09E00	NaN	8.11E-02	CR1,SERPING1,C3AR1	
Coagulation System	2.16E00	NaN	8.57E-02	A2M,SERPINA1,F5	
Insulin Receptor Signaling	2.2E00	0.0	4.08E-02	GRB10,RALB,IRS2,SOCS3,FOXO4,FOXO3	
Glucocorticoid Receptor Signaling	2.23E00	NaN	2.88E-02	A2M,RALB,FKBP5,IRS2,DUSP1,TSC22D3,FCGR1A,IL1R2,CD163,FOXO3	
PPAR Signaling	2.26E00	-2.23606797749979	4.95E-02	IL1RL1,RALB,IL1R1,IL18RAP,IL1R2	
Th1 and Th2 Activation Pathway	2.29E00	NaN	3.74E-02	IL1RL1,IRS2,SOCS3,CD274,NFIL3,ACVR2B,IL18R1	
PPARα/RXRα Activation	2.3E00	-1.1338934190276817	3.76E-02	IL1RL1,RALB,IL1R1,IL18RAP,ABCA1,IL1R2,ACVR2B	
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.48E00	NaN	2.50E-01	MMP9,MMP8	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	2.48E00	NaN	2.50E-01	CDA,APOBEC3A	
Non-Small Cell Lung Cancer Signaling	2.58E00	1.0	5.88E-02	TGFA,RALB,IRS2,TFDP1,FOXO3	
Glioma Signaling	2.6E00	NaN	4.92E-02	TGFA,RALB,IRS2,CDKN2D,E2F2,TFDP1	
Hepatic Cholestasis	2.66E00	NaN	4.37E-02	TLR4,IL1RL1,OSM,IL1R1,IL18RAP,IL1R2,IRAK3	
Toll-like Receptor Signaling	2.79E00	2.23606797749979	6.58E-02	TLR4,IL1RL1,TLR5,TLR2,IRAK3	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	2.87E00	NaN	3.83E-02	IL1RL1,NAIP,ALPL,IRS2,IL1R1,IL18RAP,MMP8,IL1R2,IL18R1	
Granulocyte Adhesion and Diapedesis	3.01E00	NaN	4.44E-02	IL1RL1,MMP9,IL1R1,IL18RAP,MMP8,CXCL16,IL1R2,HRH2	
LPS/IL-1 Mediated Inhibition of RXR Function	3.03E00	1.6329931618554523	4.04E-02	TLR4,IL1RL1,ACSL1,SMOX,IL1R1,IL18RAP,ABCA1,IL1R2,SULT1B1	
Acute Phase Response Signaling	3.08E00	1.1338934190276817	4.55E-02	A2M,RALB,OSM,HP,IL1R1,SOCS3,SERPINA1,SERPING1	
Spermine and Spermidine Degradation I	3.13E00	NaN	5.00E-01	SMOX,SAT1	
p38 MAPK Signaling	3.44E00	1.889822365046136	5.93E-02	HIST1H3C,IL1RL1,IL1R1,DUSP1,IL18RAP,IL1R2,IRAK3	
IL-10 Signaling	3.92E00	NaN	8.70E-02	IL1RL1,IL1R1,SOCS3,IL18RAP,BLVRB,IL1R2	
NF-κB Signaling	4.3E00	2.5298221281347035	5.35E-02	TLR4,TGFA,RALB,TLR5,IRS2,IL1R1,IL1R2,FCER1G,TLR2,IRAK3	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	4.32E00	NaN	5.38E-02	TLR4,A2M,TGFA,IL1RL1,MYL4,MMP9,IL1R1,IL18RAP,IL1R2,COL6A2	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	4.57E00	2.23606797749979	6.47E-02	TLR4,OAS1,TLR5,OSM,IRS2,OAS3,TLR2,C3AR1,NLRC4	
IL-6 Signaling	4.64E00	1.6666666666666667	6.62E-02	A2M,IL1RL1,RALB,IRS2,IL1R1,TNFAIP6,SOCS3,IL18RAP,IL1R2	
STAT3 Pathway	4.75E00	NaN	6.82E-02	TGFA,IL1RL1,RALB,IL1R1,SOCS3,IL18RAP,IL1R2,IL11RA,IL18R1	
LXR/RXR Activation	5.05E00	-2.3333333333333335	7.44E-02	TLR4,IL1RL1,S100A8,MMP9,IL1R1,IL18RAP,ABCA1,SERPINA1,IL1R2	
Osteoarthritis Pathway	5.32E00	2.3333333333333335	5.69E-02	TLR4,IL1RL1,ALPL,S100A8,MMP9,IL1R1,IL18RAP,S100A9,CASP5,IL1R2,TLR2,FOXO3	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	5.41E00	NaN	4.64E-02	IL1RL1,TLR5,OSM,CEBPD,IRS2,FCGR1A,SOCS3,IL1R2,IRAK3,TLR4,RALB,IL1R1,IL18RAP,TLR2,IL18R1	
Phagosome Formation	5.62E00	NaN	7.58E-02	TLR4,FCGR1B,FCAR,TLR5,IRS2,FCGR1A,FCER1G,CR1,TLR2,C3AR1	
Inflammasome pathway	5.65E00	2.23606797749979	2.50E-01	TLR4,NAIP,AIM2,CASP5,NLRC4	
TREM1 Signaling	6.81E00	3.0	1.20E-01	TLR4,IL1RL1,TLR5,MPO,CASP5,TREM1,NLRP6,TLR2,NLRC4	
Interferon Signaling	6.9E00	2.6457513110645903	1.94E-01	OAS1,IFIT1,ISG15,IFITM2,IFIT3,IFI6,IFITM3	

Upstream Regulators for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	filgrastim	 	biologic drug	Activated	3.236	 	-0.191	4.665	1.99E-43	ACSL1,ADGRG3,ALPL,ANXA3,AZU1,CD163,CD177,CEACAM1,CHIT1,CLEC4D,CR1,CYSTM1,E2F2,EPSTI1,ERLIN1,ETS2,F5,FCAR,FCER1G,FKBP5,GADD45A,GBP1,HERC5,HP,IFI44,IFI6,IFIT1,IFIT2,IFIT3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,ISG15,ITPKC,KLRF1,LGALS3,LILRA5,MGAM,MMP8,MMP9,NAIP,NLRC4,OAS3,OASL,PFKFB2,RNF43,RSAD2,SAMSN1,SERPING1,SORT1,SPECC1,SULT1B1,TLR4,TLR5,VNN1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	dexamethasone	 	chemical drug	Activated	4.059	 	0.080	3.303	1.50E-41	ACSL1,ADAMTS2,ADGRG3,ADM,ALOX5AP,ALPL,ANXA3,ASPH,AZU1,BCL2A1,BCL6,BLVRB,BSG,C3AR1,CAMP,CD163,CD177,CD274,CEACAM1,CEACAM8,CEBPD,CHIT1,CLEC4D,CMPK2,COL6A2,CR1,CREG1,CRISPLD2,CYSTM1,DUSP1,E2F2,ECHDC3,EPSTI1,ERLIN1,ETS2,F5,FCAR,FCER1G,FGD4,FKBP5,FOXO3,GADD45A,GBP1,HERC5,HP,IFI44,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IL1RL1,IRAK3,IRS2,ISG15,ITPKC,KLF5,KLRF1,LCN2,LGALS3,LILRA5,LY6E,MGAM,MMP8,MMP9,NAIP,NFIL3,NLRC4,OAS3,OASL,OSBP2,OSM,PADI2,PER1,PFKFB2,RGS2,RNF43,RSAD2,S100A8,S100A9,SAMSN1,SERPINA1,SERPING1,SLA,SLC25A37,SOCS3,SORT1,SPECC1,SRGN,SULT1B1,TGFA,TLR2,TLR4,TLR5,TNFAIP6,TSC22D3,TXN,VNN1	CEBPA,CEBPD,CREBBP,HMGB1,IL1,IL2,IL4,IRF4,IRF8,JUN,NCOA2,NFKBIA,NFkB (complex),NR3C1,RELA,RNA polymerase II,STAT1,STAT3,STAT5A,STAT5a/b,STAT6,TNF,dexamethasone	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	lipopolysaccharide	 	chemical drug	Activated	7.336	bias	0.399	3.841	2.20E-36	ABCA1,ACSL1,ACVR2B,ADM,ALOX5AP,ANXA3,APOBEC3A,ARG1,AZU1,BCL2A1,BCL6,C3AR1,CAMP,CASP5,CD163,CD274,CEACAM1,CEACAM8,CEBPD,CLEC4D,CLEC4E,CMPK2,CR1L,CXCL16,DUSP1,ELANE,ETS2,FCER1G,GADD45A,GBP1,HDGF,HERC5,HMGB2,HP,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,ISG15,ITPKC,JDP2,LCN2,LGALS3,LTF,MMP8,MMP9,MPO,MT2A,MYBL2,NFIL3,OAS1,OAS3,OASL,OSM,PGLYRP1,PLSCR1,RAB20,RGS2,RSAD2,S100A12,S100A8,S100A9,SAMSN1,SAT1,SECTM1,SERPINA1,SLC1A5,SOCS3,STS,TFDP1,TGFA,TLR2,TLR4,TLR5,TNFAIP6,TREM1,TRIM22,TSC22D3,TXN,VSIG4	CEBPA,EP300,IFNG,IL1B,IRF1,IRF3,IRF5,IRF7,Interferon alpha,JUN,MYC,NFKB1,NFkB (complex),NR3C1,RELA,RNA polymerase II,STAT1,STAT2,STAT3,TNF,lipopolysaccharide	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNG	-0.579	cytokine	Activated	4.469	bias	0.353	1.678	2.47E-29	A2M,ABCA1,ADM,AIM2,ALOX5AP,ALPL,AQP9,ARG1,BATF2,BCL2A1,CASP5,CD163,CD274,CEACAM1,CEBPD,CLEC4E,CMPK2,CXCL16,DUSP1,E2F2,ETS2,FCER1G,FCGR1A,FCGR1B,FKBP5,GBP1,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1R1,IL1RL1,IRS2,ISG15,KLF1,LCN2,LGALS3,LY6E,MMP9,OAS1,OAS3,OASL,OSM,PARP9,PCTP,PLSCR1,RAB20,RAB36,RSAD2,S100A8,S100A9,SERPINA1,SERPING1,SLC8A1,SOCS3,TFDP1,TLR2,TLR4,TLR5,TMEM158,TNFAIP6,TREM1,TRIM22,TSC22D3	CEBPA,EP300,IFNG,IL1B,IRF3,IRF5,IRF7,IRF8,IRF9,JUN,MYC,NFKB1,NFkB (complex),NR3C1,RELA,RNA polymerase II,SPI1,STAT1,STAT2,STAT3,TLR3,TNF	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Interferon alpha	 	group	Activated	4.632	bias	0.505	 	1.85E-23	AIM2,APOBEC3A,BCL2A1,BCL6,C3AR1,CDKN2D,CEACAM1,EPSTI1,FBXO6,FCGR1A,GBP1,HERC5,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1R1,ISG15,NFIL3,OAS1,OAS3,PARP9,PLSCR1,RSAD2,S100A9,SAT1,SLC1A5,SOCS3,TLR2,TLR4,TRIM22	EP300,IFNL1,IRF3,IRF7,IRF8,IRF9,Interferon alpha,MYC,NFkB (complex),RNA polymerase II,SPI1,STAT1,STAT2,STAT3	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	STAT1	0.551	transcription regulator	Activated	4.103	bias	0.552	 	7.08E-22	A2M,ABCA1,ARG1,BATF2,BCL6,CD274,CEACAM1,CEBPD,CMPK2,FCER1G,FCGR1A,GBP1,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,ISG15,LCN2,LY6E,MMP9,OAS1,OASL,PARP9,RSAD2,SERPING1,SLC8A1,SOCS3,TLR4,TRIM22	EP300,IFNG,IRF1,IRF5,IRF8,IRF9,MYC,NFKB1,NFkB (complex),RNA polymerase II,SPI1,STAT1,STAT2,STAT3	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SPI1	0.440	transcription regulator	Activated	3.972	bias	0.323	2.390	2.81E-21	BCL6,C3AR1,CHIT1,CMPK2,E2F2,ELANE,ETS2,FCER1G,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM3,IL1R2,IRAK3,ISG15,JDP2,LTF,LY6E,MT2A,OASL,RSAD2,TLR2,TLR4,TREM1,TRIM22	CEBPA,IL1B,IRF1,IRF8,IRF9,JUN,MYC,NFKB1,NFkB (complex),NR3C1,RELA,SPI1,STAT1,STAT3,TNF	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CEBPA	0.203	transcription regulator	Activated	4.274	bias	0.271	2.718	3.17E-21	A2M,ACSL1,ALOX5AP,ARG1,ASPRV1,BCL2A1,C3AR1,CAMP,CEBPD,CREG1,ELANE,FCAR,FCGR1A,FOXO3,GADD45A,GBP1,HP,IFI27,IFI6,IRS2,ISG15,KLF5,LCN2,LTF,MMP8,MPO,MT2A,MYBL2,NFIL3,RGS2,S100A8,S100A9,SECTM1,SOCS3,TNFAIP6,TSC22D3,TUBB2A	ATF2,Ap1,CEBPA,FOS,IL6ST,JUN,NFkB (complex),PGR,PPARA,PPARG,RELA,RXRA,SREBF1,STAT,STAT3	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNL1	 	cytokine	Activated	4.295	bias	0.739	 	4.58E-21	CMPK2,GBP1,HERC5,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,ISG15,OAS1,OAS3,OASL,PLSCR1,RSAD2,TLR2,TRIM22	CEBPA,EP300,IFNL1,IRF8,IRF9,JUN,MYC,NFkB (complex),NR3C1,RNA polymerase II,SPI1,STAT1,STAT2,STAT3,TNF	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TNF	0.002	cytokine	Activated	5.164	bias	0.285	3.017	3.44E-20	A2M,ABCA1,ACSL1,ADM,ALOX5AP,AQP9,ARG1,AZU1,BCL2A1,BCL6,C3AR1,CD163,CD274,CEBPD,CLEC4E,CRISPLD2,CXCL16,DCHS1,DUSP1,FCAR,FCER1G,FOXO4,GADD45A,GBP1,HERC5,HP,IFI27,IFI6,IFIT1,IFIT1B,IFIT3,IL18R1,IL1R1,IL1R2,IL1RL1,IRAK3,IRS2,ISG15,KCNJ2,KLF5,LCN2,LGALS3,LRG1,MMP8,MMP9,MPO,MT2A,NAIP,OAS1,OAS3,OASL,OSM,PLSCR1,RGS2,S100A8,S100A9,SAT1,SLC22A4,SLC8A1,SOCS3,TGFA,TLR2,TLR4,TLR5,TNFAIP6,TPST1,TREM1,TSC22D3,TXN	CEBPA,IFNG,IL17A,IL1B,IL4,IRF1,IRF4,IRF5,IRF8,JUN,MYC,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,STAT1,STAT2,STAT3,STAT5a/b,STAT6,TNF	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IRF7	0.343	transcription regulator	Activated	4.765	bias	0.798	 	1.71E-19	CMPK2,FCGR1A,GBP1,HERC5,IFI44,IFI44L,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,ISG15,LILRA5,OAS1,OAS3,OASL,PLSCR1,RSAD2,S100A8,TLR4,TPST1,TRIM22	IFNA1/IFNA13,IFNA2,IFNB1,IRF1,IRF3,IRF7,ISGF3,Interferon alpha,NFkB (complex),STAT1,STAT2,STAT3	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	tretinoin	 	chemical - endogenous mammalian	Activated	4.234	bias	0.285	2.122	1.84E-18	A2M,ABCA1,ACSL1,ADM,ALPL,AQP9,ARG1,BCL2A1,BCL6,C3AR1,CACNA1C,CD274,CDKN2D,CEACAM1,CREG1,DAAM2,DUSP1,FCAR,FCER1G,FOXO3,GRB10,HDGF,IFI27,IFI44,IFI44L,IFI6,IFIT1,IFIT2,IFIT3,IL1R1,ISG15,KCNJ2,KLF1,KLF5,LCN2,LILRA5,LTF,LY6E,MMP8,MMP9,MPO,MT2A,MYBL2,NLRC4,OAS1,OAS3,OASL,PARP9,PLSCR1,RALB,S100A8,S100A9,SERPING1,SLA,SMOX,SRGN,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VSIG4	CEBPA,CTNNB1,EP300,IFNG,IRF1,IRF5,IRF8,IRF9,JUN,MYC,NFkB (complex),NR3C1,RNA polymerase II,SPI1,STAT1,STAT2,STAT3,TGM2,TNF,tretinoin	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	STAT3	0.399	transcription regulator	 	0.714	bias	0.374	-1.101	2.23E-18	A2M,ADM,ARG1,BCL6,CD274,CDKN2D,CEACAM1,CEBPD,CMPK2,FCER1G,FCGR1A,GADD45A,HERC5,HP,IFI27,IFI44,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,ISG15,LTF,MMP9,OAS1,OAS3,OASL,PLSCR1,RSAD2,S100A9,SERPINA1,SOCS3,TFDP1,TRIM22	CEBPB,IFNAR1,IFNG,IL6,IRF1,IRF3,IRF5,IRF7,IRF8,IRF9,ISGF3,Interferon alpha,MYC,NFkB (complex),SP1,SPI1,STAT1,STAT2,STAT3	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IL10	 	cytokine	 	1.507	 	0.083	1.073	3.02E-18	ABCA1,ADM,ALOX5AP,ARG1,BCL2A1,CAMP,CD163,CD274,CDKN2D,CEACAM1,CR1,CR1L,DUSP1,ETS2,FCER1G,FCGR1A,FKBP5,IFIT2,IL1R1,IL1R2,MMP8,MMP9,OSM,S100A8,SOCS3,TLR2,TLR4,TLR5,TMEM158,TREM1,TSC22D3	APP,CEBPB,CREBBP,CSF2,FOS,IFNG,IL10,IL6,IRF1,IRF5,JUN,MYC,NFkB (complex),RELA,RNA polymerase II,SP1,STAT1,STAT2,STAT3,STAT5A,STAT5a/b	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Immunoglobulin	 	complex	Inhibited	-3.311	 	0.038	-3.517	4.13E-18	ACSL1,ADM,AQP9,BCL2A1,BCL6,BLVRB,C3AR1,CD274,CRISPLD2,DUSP1,ETS2,FCER1G,FCGR1A,FOXO3,IL18R1,IL1R2,MMP9,MPO,NAIP,NFIL3,PLSCR1,RGS2,RSAD2,S100A12,S100A8,S100A9,SAT1,SLC25A37,SMOX,TLR2,TXN	CEBPA,HMGB1,IL2,IL4,IRF3,IRF4,IRF8,Immunoglobulin,JUN,MYD88,NFKB1,NFkB (complex),NR3C1,RELA,STAT1,STAT3,STAT5A,STAT5a/b,STAT6,TNF	
