© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Date	Tue Mar 12 17:18:38 PDT 2019
Analysis ID	17546322

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
IGK	other	3	 	 	0.000	4.45E-04	2.31E-02	AHR,Akt,Ap1,AR,ATF2,ATM,BCL2,BCL2L1,CASP8,CCND1,CDKN1B,CDKN2A,CEBPA,CHUK,CSF2,CTNNB1,CXCL8,cytokine,ERK,ERK1/2,estrogen receptor,FOXA2,FOXO3,GLI1,HIF1A,HNF4A,HTT,IGK,IKBKB,IKBKE,IL1B,IL6,IRF1,IRF3,IRF4,IRF5,IRF7,IRS1,Jnk,JUN,MAP2K4,MAPK8,MAPK9,Mek,MMP2,MMP9,MTOR,NCOA3,NFkB (complex),NFKB1,NFKB2,NFKBIA,NFKBIB,NLRP3,NOS2,NOTCH1,NR1I2,NR3C1,P38 MAPK,PIK3R1,POU2F2,PPARG,PPARα-RXRα,PRKACA,PRKCD,RB1,REL,RELA,SMAD3,SP1,STAT1,STAT2,STAT3,Stat3-Stat3,STAT4,STAT5A,TNFRSF1A,TP53,TP73,TRAF6	 	911 (80)	79	 	MYC	 	 	 	 	 	 	 	
lipoarabinomannan	chemical - endogenous non-mammalian	2	 	 	0.000	4.48E-04	1.00E-04	CEBPB,lipoarabinomannan,STAT1	 	148 (3)	3	 	 	 	CXCR4,ERBB3,STAT1	 	 	 	 	 	
FAS	transmembrane receptor	2	 	 	0.000	4.51E-04	1.22E-02	26s Proteasome,Akt,Ap1,ATF2,BAK1,BAX,CASP1,CASP3,CASP8,CDK2,DAXX,DDIT3,EIF2AK3,ERK,ERK1/2,FADD,FAS,H2AFX,HSF1,IFNG,IKK (complex),Jnk,JUN,KRT8,LCK,MAP2K7,MAP3K1,Mapk,MAPK1,MAPK14,MAPK3,MAPK8,MAPK9,MMP2,MMP9,Nfat (family),NFkB (complex),NFKB1,P38 MAPK,PI3K (complex),PIN1,PRKCA,PRKCD,RAC1,RAS,RB1,RELA,SMPD1,STK4,TCR,TP53,ZAP70	 	650 (52)	52	ascorbic acid,camptothecin,CD3,CD40LG,chlorambucil,COP1,EIF2AK2,fludarabine,IFNA2,IL4,IL5,IRF3,IRF8,lipopolysaccharide,melatonin,mitomycin C,Nisch,paclitaxel,palmitic acid,paraquat,raltitrexed,SMARCB1,STAT1,TICAM1,topotecan,TP53BP2,TWIST1,TXNRD1,valproic acid,vincristine,WR 1065	3-deazaneplanocin,CD59,CSF1,GnRH analog,Igm,IL15,LEF1,NGF,prednisolone,PTEN,RUNX1,STAT5A,SYVN1	 	26s Proteasome,CD80,CD86,CXCR3,DDIT3,Mapk,MAPK1,MAPK3,Mst/krs,PIN1,TNFSF10	Collagen type III,FOXO3,HSF1,IRF1,mir-143,miR-143-3p (and other miRNAs w/seed GAGAUGA)	 	 	 	 	
ST8SIA4	enzyme	3	 	 	0.000	4.57E-04	4.75E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,ST8SIA4,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	956 (99)	99	FADD	APP	 	 	GFAP	 	 	 	 	
WDFY2	other	3	 	 	0.000	4.57E-04	4.66E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,WDFY2,YAP1,YBX1	 	956 (99)	99	 	 	 	AKT2	 	 	 	 	 	
guanosine triphosphate	chemical - endogenous mammalian	2	 	 	0.000	4.69E-04	6.00E-04	ACACA,ADCY,Akt,ALOX5,ANXA7,CASP8,CD38,CDK5,CDK5R1,CIITA,ERK1/2,GNAS,GTP,MAPK8,MMP14,ODC1,P2RY4,PI3K (complex),PIP5K1B,RAF1,Ras homolog,RHO,TGM2,UCP1,UCP2	 	299 (25)	25	APP,ERBB2,RAC1,VAV2	ribavirin	 	CD38,CDK5,CIITA	ALOX5,transglutaminase,UCP1	 	 	 	 	
polyinosine-polycytidylic acid/polyethylenimine formulation	chemical reagent	3	 	 	0.000	4.69E-04	4.83E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,polyinosine-polycytidylic acid/polyethylenimine formulation,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	955 (99)	99	 	 	 	 	BIRC5	 	 	 	 	
FOXJ1	transcription regulator	2	 	 	0.000	4.70E-04	1.00E-03	EZR,FOXJ1,IFNG,IL2,IL4,NFAT (complex),NFkB (complex)	 	427 (7)	7	SPDEF	dexamethasone	 	 	IFNG,IL4	 	 	 	 	
paraquat	chemical toxicant	2	 	 	0.000	4.72E-04	1.90E-03	26s Proteasome,calpain,CASP3,CFLAR,ERK1/2,Jnk,JUN,MAPK9,NTRK2,paraquat,PI3K (complex),PIK3CA,PIK3CB,TP53	 	434 (14)	14	 	 	 	8-oxo-7-hydrodeoxyguanosine,BNIP3,FAS,GSR,MAPK9,MMP3,TP53,TXN	26s Proteasome,MAPK15	 	 	 	 	
Immunoglobulin Lambda Light Chain	group	3	 	 	0.000	4.73E-04	2.44E-02	AHR,Akt,Ap1,AR,ATF2,ATM,BCL2,BCL2L1,CASP8,CCND1,CDKN1B,CDKN2A,CEBPA,CHUK,CSF2,CTNNB1,CXCL8,cytokine,ERK,ERK1/2,estrogen receptor,FOXA2,FOXO3,GLI1,HIF1A,HNF4A,HTT,IKBKB,IKBKE,IL1B,IL6,Immunoglobulin Lambda Light Chain,IRF1,IRF3,IRF4,IRF5,IRF7,IRS1,Jnk,JUN,MAP2K4,MAPK8,MAPK9,Mek,MMP2,MMP9,MTOR,NCOA3,NFkB (complex),NFKB1,NFKB2,NFKBIA,NFKBIB,NLRP3,NOS2,NOTCH1,NR1I2,NR3C1,P38 MAPK,PIK3R1,POU2F2,PPARG,PPARα-RXRα,PRKACA,PRKCD,RB1,REL,RELA,SMAD3,SP1,STAT1,STAT2,STAT3,Stat3-Stat3,STAT4,STAT5A,TNFRSF1A,TP53,TP73,TRAF6	 	911 (80)	80	 	 	 	 	DDIT3	 	 	 	 	
GATA3	transcription regulator	3	 	 	0.000	4.74E-04	4.26E-02	26s Proteasome,ADAM17,AKT1,AMPK,Ap1,BAX,CaMKII,CASP3,caspase,CBL,CDK2,CEBPB,Creb,CXCL8,CYP1A1,cytokine,DDX58,EIF2AK2,EIF2AK3,EIF4EBP1,ERK,ERN1,FAAH,FCER1A,FGF10,FGFR1,FGFR2,FGFR3,FOXO3,FOXP3,GATA3,Hdac,HIF1A,HOXA10,IDO1,Ifn,IFNG,Ige,IKBKB,IL1,IL10,IL10RA,IL12 (complex),IL17A,IL1A,IL1B,IL4,IL5,IL6,IRF1,Irgm1,IRS2,Jnk,JUN,LIF,MAP3K1,Mapk,MAPK1,MAPK14,MAPK9,MAPKAPK2,Mek,mir-155,MKNK1,MMP2,MTOR,MYC,NFKB1,NFKBIA,NFYA,nitric oxide,NOS2,NR3C1,ODC1,P38 MAPK,p70 S6k,PDPK1,PLCB4,PPARD,PPARG,PRKAA1,PRKCA,PRKCB,PRKCD,PRKCQ,PTPN11,RAF1,RAS,RB1,RORA,RPS6KB1,RPTOR,RUNX3,SLC29A1,SMAD2,SOCS1,SPI1,SRC,STAT4,STAT5a/b,STAT5B,STAT6,STK11,TEAD1,TERT,TLR2,TNF,TP53,TP73,VAMP3,VAMP8,VEGFA,voltage-gated calcium channel	 	1065 (113)	113	AICAR,andrographolide,CD3,CD3 group,CHRNA3,ERBB2,GFI1,IL12 (family),IL21,ionomycin,LEF1,SATB1	(+)-MK-801,BACH2,dexamethasone,EGLN2,IRF4,MAPK1,PGR,RUNX1,STAT1,STAT3	 	CXCR4,ETS1,FOXP3,IL1RL1,IL5,OPRM1,PDCD1,TH2 Cytokine	BOK,CDH2	 	 	 	 	
cyclosporin	biologic drug	3	 	 	0.000	4.75E-04	1.70E-03	ABCB4,ABCC1,ABCC4,ABCG2,CASP3,CASP8,cyclosporin,CYP3A4,diclofenac,docetaxel,ERK,methadone,monocrotaline,okadaic acid,P glycoprotein,SLCO1B3,STAT3,TP53	 	408 (18)	16	 	 	 	 	IL19	 	 	 	 	
PHLDA2	other	3	 	 	0.000	4.84E-04	4.87E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,PHLDA2,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	955 (99)	99	camptothecin,ERBB2,Salmonella enterica serotype abortus equi lipopolysaccharide	dexamethasone,filgrastim,GnRH analog	 	 	 	 	 	 	 	
SNF8	enzyme	3	 	 	0.000	4.84E-04	4.87E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SNF8,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	955 (99)	99	 	CST5	 	 	 	 	 	 	 	
valine	chemical - endogenous mammalian	3	 	 	0.000	4.85E-04	4.21E-02	26s Proteasome,Akt,AKT1,AMPK,Ap1,AR,ATF2,ATM,BAX,BTK,CASP8,CCL2,CCND1,CDC42,CDK2,CDKN1A,CEBPB,CHUK,CTNNB1,E2f,EIF3A,ELK1,ERK,ERK1/2,ESR1,FGFR1,FGFR2,FGFR3,FLNA,FMR1,Focal adhesion kinase,FOXO1,FOXO3,FYN,GAB2,GABPA,GATA3,HIF1A,HMOX1,I kappa b kinase,IKBKB,IL10,ILK,IRF3,IRS2,ITGB1,JAK2,Jnk,JUN,KCNIP3,KRAS,lipid,LYN,MAP2K1,MAP3K14,Mapk,MAPK1,MAPK14,MAPK3,MAPK8,Mek,MMP14,MYC,NCF1,NFE2L2,NFkB (complex),NFKBIA,NOS2,NOS3,NR4A1,p70 S6k,PDPK1,phosphatidylinositol,PI3K (complex),PIK3CA,PIK3CD,Pkc(s),PRKCD,PRKCZ,PRKD1,PTK2,PTK2B,PTPN11,RAC1,Raf,RAP1B,RAS,Rb,RB1,REL,RELA,RHOA,RICTOR,RPS6KB1,RPTOR,SGK1,SHC1,SMAD3,SP1,STAT,STAT1,STAT3,STAT5a/b,TBX21,TLR9,TP53,TSC2,valine	 	866 (108)	108	ERBB2	 	 	 	 	 	 	 	 	
mir-143	microRNA	3	 	 	0.000	4.86E-04	4.99E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,mir-143,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	956 (99)	99	E2F1,GNA12	FAS,RUNX1	 	 	Fascin,OSBPL8	 	 	 	 	
muromonab-CD3	biologic drug	3	 	 	0.000	4.87E-04	5.30E-03	Actin,ADM,AKT1,Ap1,Calcineurin protein(s),caspase,CBL,CD247,CD3E,CD5,Complement,EGR1,ELK1,EZR,FYN,IKK (complex),ITGB1,ITGB3,ITK,JUN,LCP2,MAP2K1,Mapk,MAPK1,MAPK3,MAPK8,Mek,Mlc,muromonab-CD3,MYH9,NCL,NFKB1,NFKBIA,P38 MAPK,PAK1,PI3K (complex),Pkc(s),PLA2G4A,PLCG1,PLG,PRKACA,PRKCA,PRKCQ,PRKCZ,PRKD1,PTK2,PTPN6,RAF1,RELA,RPS6KB1,SHC1,SLC4A1,STAT6,SYK,TCF3,TCR,TRPC3,ZAP70	 	369 (58)	55	 	 	 	FOXP3,IFNG,IL5	 	 	 	 	 	
aristolochic acid I	chemical toxicant	2	 	 	0.000	4.87E-04	2.90E-03	Akt,aristolochic acid I,CASP3,CASP8,MMP9,NFkB (complex),PLA2G4A,STAT3,TP53	 	433 (9)	9	 	 	 	TP53	STAT3	 	 	 	 	
CIITA	transcription regulator	3	 	 	0.000	4.97E-04	2.26E-02	ADAM17,Akt,AKT1,ARG1,B2M,BAX,CASP3,CASP9,CBL,CCL2,CD86,CDK2,CIITA,CREBBP,EGFR,EIF2AK2,ERK1/2,FAAH,FOXO3,GATA1,GATA3,HISTONE,HLA-A,IDO1,IFNG,Ige,Ikb,IKBKB,IL11,IL2RG,IL4,IL6,IRS1,IRS2,JAK,JUN,LIF,Mapk,MAPK1,MAPK10,MAPK3,MAPK8,MAPKAPK2,MHC Class I (complex),MMP3,MYOG,NFkB (complex),NFKBIA,NR3C1,ODC1,P38 MAPK,PARP1,Pde,Pde4,PI3K (complex),PIK3R1,PRKCB,PTGS2,PTPN1,RAS,Rb,REL,RELA,RPS6KA3,RPS6KB1,SFPQ,SMAD3,SP1,SRC,STAT1,STAT4,STAT6,SYK,TERT,TFAP2A,Tgf beta,TLR2,TLR4,TLR9,TP53	 	829 (80)	79	GTP,IFNG,IRF1,IRF2,IRF8,RAC1,SP1,STAT1	capsaicin,CD40LG,geldanamycin,IRF9,lipopolysaccharide,MAP3K8,POR,STAT3	 	HLA-B	Igm	 	 	 	 	
Fascin	group	3	 	 	0.000	4.97E-04	4.91E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,Fascin,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,FSCN1,GSK3B,HAND1,HIF1A,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,Pkc(s),POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	954 (101)	99	ERBB2,lipopolysaccharide,MYC,SP1,STAT3	dexamethasone,mir-143	 	 	 	 	 	 	 	
FOXD1	transcription regulator	2	 	 	0.000	5.01E-04	1.20E-03	FOXD1,IFNG,IL2,IL4,NFAT (complex),NFkB (complex)	 	425 (6)	6	dexamethasone,ETS1,NUPR1	 	 	 	IFNG,IL4	 	 	 	 	
TOP1	enzyme	2	 	 	0.000	5.05E-04	1.10E-03	ATM,F3,SRSF1,STAT3,TOP1,TP53,TRIM28	 	393 (7)	7	BLM,CDKN2A,phorbol esters,SFPQ,UBE2I	10-hydroxycamptothecin,camptothecin,hoechst 33342,MMP3,NEV-801,topotecan	 	SRSF1	CDK5,STAT3,TRIM28	 	 	 	 	
RALGPS1	other	3	 	 	0.000	5.08E-04	3.10E-03	26s Proteasome,Akt,ATM,CDK2,CDKN1A,CDKN1B,FOXO4,HIF1A,JUN,MMP1,MTORC1,PLAU,Ral,RALA,RALGPS1,RAS,SIRT1,SRC,TP53	 	464 (19)	17	 	GnRH analog	 	RALA	 	 	 	 	 	
CTSB	peptidase	2	 	 	0.000	5.10E-04	1.60E-03	CASP1,CASP3,CASP8,CASP9,CTSB,ERK,LPL,MMP9,NLRP3,PLAU,PTK2,SLPI,SMAD2,SMAD3,TP53,trypsin	 	378 (16)	16	CST5,dexamethasone,IFNG,lipopolysaccharide,MAPK1,paclitaxel,palmitic acid,TNFSF10,valproic acid	26s Proteasome,FADD,hydroxypropyl-beta-cyclodextrin,L-dopa,prednisolone,SP110	 	RAC1	 	 	 	 	 	
HNRNPA2B1	other	3	 	 	0.000	5.14E-04	5.00E-02	ACHE,Akt,AKT1,AMPK,Ap1,BAX,BCL2,BMI1,BRCA1,CASP3,caspase,CCND1,CDKN1A,CDKN1B,CEBPB,CHUK,Creb,CREBBP,CTNNB1,CYP19A1,disulfiram,E2f,EGFR,ELK1,EP300,ERK,ESR1,ESR2,estrogen receptor,EZH2,FOXC1,FOXG1,FOXO1,FOXO3,FOXO4,GSK3B,HAND1,HIF1A,HNRNPA2B1,HTT,I kappa b kinase,IRF3,IRS1,JUN,KLF11,MAP3K3,MAP3K8,MAPK1,MDM2,MMP2,MMP9,MTOR,NCF1,Nfat (family),NFAT5,NFE2L2,NFkB (complex),NFKB1,NFKBIA,NOS3,NR4A1,NRF1,p70 S6k,PAK1,PDX1,POU5F1,PPARGC1A,PRKAA1,PTEN,RAC1,RB1,RELA,RHOA,RPS6KB1,RUNX2,S1PR1,SKI,SLC2A1,SLC2A4,SMAD3,SMAD5,SP1,SRC,SREBF1,SREBF2,SRSF1,STAT1,STAT3,STAT5a/b,STK11,TAL1,TERT,TP53,TP73,TSC2,TWIST1,Vegf,YAP1,YBX1	 	955 (99)	99	MYC	CST5,NUPR1,tanespimycin	 	IFNG,TWIST1	 	 	 	 	 	
RTKN	other	3	 	 	0.000	5.22E-04	1.31E-02	AHR,ATF2,BCL2,CASP3,CASP8,CCND1,CEBPA,CHUK,CSF2,CXCL8,cytokine,ELF3,ERK,estrogen receptor,HIF1A,HNF4A,IKBKB,IL1B,IL6,IRF3,IRF4,JUN,MAPK8,MAPK9,MMP2,MTOR,NFkB (complex),NFKB1,NFKB2,NFKBIA,NLRP3,NOS2,NR1I2,POU2F2,PPARG,PPARα-RXRα,PRKACA,PRKCD,PTGS2,REL,RELA,RTKN,SMAD3,SP1,STAT1,STAT2,Stat3-Stat3,STAT4,STAT5A,TP53	 	809 (50)	49	TCF7L2	 	 	 	 	 	 	 	 	
LINC01139	other	3	 	 	0.000	5.22E-04	6.50E-03	Akt,AMPK,APLN,CASP3,CASP9,CBL,CDK2,CDKN1A,CTNNB1,CXCR4,EGFR,EIF4EBP1,EP300,ERBB3,ERK1/2,FOXO4,FOXP3,Hif1,HIF1A,IGF1R,JUN,KHDRBS1,LINC01139,MAPK7,MDM2,MET,MMP2,MTORC1,Nos,p70 S6k,PPARG,PTEN,PTK6,RAC1,RACK1,Rb,STAT3,TERT,TP53,VEGFA,VHL	 	605 (41)	40	 	 	 	MAPK1	 	 	 	 	 	
MAPK9	kinase	2	 	 	0.000	5.23E-04	9.20E-03	Akt,AKT1,Ap1,APP,ATF2,BAX,BCL2,BCL2L1,CASP8,caspase,CBX7,CDK2,CHEK1,CTNNB1,EGFR,ELK1,ERK1/2,GABPA,H2AFX,HNRNPK,HSF1,INSR,IRS1,Jnk,JUN,JUN/JUNB/JUND,JUND,MAP2,MAP3K10,MAPK8,MAPK9,MAPKAPK3,NFATC1,NFATC3,NR3C1,P38 MAPK,PRKCD,RELA,RPS6KB1,RXRA,STAT3,STAT4,TOB1,TP53	 	641 (44)	44	anisomycin,BTK,CD3,CD40LG,CSF1,dexamethasone,FOXP3,GNRH,ionomycin,KAT5,lipopolysaccharide,MAP3K2,MAP3K8,MAP4K4,mitomycin C,NGF,paclitaxel,palmitic acid,paraquat,RAP2A,silibinin,sodium arsenite,vincristine,WR 1065	DUSP19,Igm,imidapril,IRF4	 	AQP1,HSF1,HSPB2,IL12B,IL15RA,MMP3,MYC,NCL,RAC1,STAT3,STAT4	AKT2,CDKN2A,IL5,IRF9,OPRM1,TBP	 	 	 	 	
PTEN	phosphatase	2	 	 	0.000	5.29E-04	2.28E-02	Akt,AKT1,AKT2,AMPK,AR,CASP3,CASP8,CCNE1,Cdc42,CDK2,CHEK1,CREB1,CTNNB1,EGFR,EIF4E,EIF4EBP1,ELK1,ERBB3,ERK1/2,estrogen receptor,FGF10,Focal adhesion kinase,FOXO1,GSK3B,HIF1A,HRAS,IGF1R,ILK,IRS1,ITK,Jnk,lipid,MAP2K1/2,MAP3K5,MAPK1,Mek,MMP2,MTOR,MTORC1,NCOA3,NFkB (complex),NFKB1,NOS3,P38 MAPK,p70 S6k,phosphatidylinositol,PI3K (complex),PI3K (family),PIK3R1,PTEN,PTK2,RAC1,RB1,RELA,RPS6KB1,RPTOR,SHC1,SMAD2,SMAD3,SP1,SRC,STAT1,STAT3,STAT5A,STAT5a/b,STAT6,TP53,TSC2	 	800 (68)	68	26s Proteasome,AICAR,CCDC6,CD3,CSF1,FRK,NGF,palmitic acid,Raf,TRIM65,valproic acid,ZEB2	camptothecin,ERBB2,hydrogen sulfide,LETM1,mir-148,mir-181,miR-221-3p (and other miRNAs w/seed GCUACAU),MYOC,NCL,PELP1,prednisolone,PTPRZ1,TBX2,trastuzumab,TRPM2	 	ANGPT1,CYP27A1,estrogen receptor,FOXO3,IFNG,IL12B,miR-199a-3p (and other miRNAs w/seed CAGUAGU),PDCD4,PDGFRB,STAT1,TNFSF10,TP53BP2	8-oxo-7-hydrodeoxyguanosine,BIRC5,CDC20,CKS1B,FAS,FLT1,Focal adhesion kinase,FOXM1,GGT1,GSR,ISG15,MAPK1,MAPK3,MMP3,NTRK1,PA2G4,RAC1,SKP2,SP1,STAT3,STAT5A	 	 	 	 	
Fcgr2b aggregate	complex	3	 	 	0.000	5.30E-04	1.28E-02	ATM,BCAP31,BMX,BTK,CALR,CBL,FCGR2B,Fcgr2b aggregate,H2AFX,Igm,IKBKB,IKBKG,IKZF1,JAK2,Jnk,JUN,LCP2,Mapk,MAPK1,MAPK10,MAPK14,MAPK3,MAPK9,MTOR,Nfat (family),NFkB (complex),NFKB1,NFKB2,NFKBIA,NOS3,PIP5K1A,PIP5K1B,PRKCA,PRKCB,PRKCQ,PRKD1,PTK2,PTPN6,SHC1,SRC,STAT1,STAT3,STAT5a/b,STAT5B,SYK,TLR3,TP53,TYROBP,WAS	 	520 (49)	48	 	 	 	BTK	 	 	 	 	 	
