© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Workspace	My Projects
Project	AIH_DESeq2_Bootstrap_TreatmentNaive
Analysis	seed993408
Date	Wed Apr 10 18:41:35 PDT 2019
Analysis ID	17675923

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
DGCR8	enzyme	-0.705	1	 	 	-0.577	7.11E-03	2.04E-02	DGCR8	ACTA2,BDNF,CCND1,CDH1,EGR2,ERBB3,ID2,MITF,NCAM1,NRCAM,PMP22,TNC	12 (1)	1	 	NUPR1	 	ERBB2,mir-21,SPI1	CCND1,KRAS,MYC,NGFR,RARA	 	 	 	 	
cholecalciferol	chemical - endogenous mammalian	 	1	 	 	-1.091	7.55E-03	2.06E-02	cholecalciferol	ANKRD22,BCL2L1,BDNF,BIRC5,CD40,CD80,CDH1,CLC,F13A1,FOXP3,IGFBP3,KIT,MCEMP1,ME1,MYO6,NDUFAF4,PDGFRB,PRTN3,PTPRB,RORC,SERPINE1	21 (1)	1	CYP27B1	dexamethasone	 	JUN,LY75,PRKCA,RARA,RB1	BIRC5	 	 	 	 	
TP73	transcription regulator	-1.469	1	 	 	-1.664	7.69E-03	4.54E-02	TP73	ACTA2,ADORA2B,ALAS2,AURKA,BIRC5,BLZF1,C3,CCNB1,CDC25C,CDH1,CDK2,CDKN1C,CLIP3,COX4I1,CTH,DAB1,DDIT3,DHRS3,EPHA2,G0S2,GLS2,GTSE1,HBEGF,HIC1,ID2,IGFBP4,IL7,JAG2,KIT,LTBP1,LYZ,NCAM1,PDGFRB,PERP,PIGF,PML,PMP22,PROCR,RAN,RFX2,RIPOR3,SCRG1,SERPINE1,SERPING1,SMUG1,STMN1,TCEAL1,TRIM22,UBE2C,ULK1,WNT10A,XRCC1	52 (1)	1	CHEK2,glycochenodeoxycholate,hydroxyurea,Ikb,JUN,melphalan,oxaliplatin,PIM2,PTPN11,tetracycline	CHIR-124,PRKCA,SIRT1,UCN-01,ZEB1	 	BTG2,CDKN1C,CTSD,Cyclin D,E2f,EPHA2,GATA1,IFN Beta,IRF5,L-serine,mir-193,MYCN,N4BP2L2,PLK2,PRL,PTPN3,STAT3	AFP,CDC20,CDK2,CKS2,NUPR1,RB1,TWIST1	 	 	 	 	
SASH1	other	0.358	1	Activated	 	3.357	8.10E-03	1.89E-02	SASH1	CD40,CMPK2,HHEX,IFIT2,IFIT3,IL18,IRF7,ISG15,OASL,PLAT,PML,RSAD2,SAP30,SOCS1,STAT1	15 (1)	1	 	 	 	IFNB1,IRF1,IRF7,ISG15,PML,SOCS1,STAT1,STAT2	 	 	 	 	 	
METAP2	peptidase	0.241	2	Inhibited	 	-2.449	8.23E-03	2.41E-02	CASP3,CDK5,EIF2AK2,METAP2	BCL2L1,BDNF,BIRC5,CDK2,DDIT3,DDX58,IFI27,IFI6,IFIT1,IFIT5,IFITM1,IGFBP3,ISG15,KCNMA1,OAS1,OAS3,PMAIP1,PSMB10,S100P,SPOCK1,STAT1,TM4SF20,UBE2L6,USP18	24 (4)	3	MYC	O-(chloroacetylcarbamoyl)fumagillol	 	 	EIF2AK2	 	 	 	 	
ATP5F1E	other	0.709	2	Activated	 	2.065	8.24E-03	2.09E-02	ADCY,ATP5F1E,PRKCA	APOM,BCL2L1,CCND1,CDH2,CREM,CSTA,ID2,ID3,IFIT1,IFIT3,IGFBP3,ITGA2B,OASL,RSAD2,S100A8,S100A9,SERPINE1,STAR,TXN	19 (3)	2	 	torin1	 	PRKCA	 	 	 	 	 	
SNCA	enzyme	-1.006	1	 	 	1.976	8.32E-03	2.23E-02	SNCA	ANKRD55,BCL2L1,BDNF,C1QL3,CCDC80,DHRS3,FAM81A,GBP5,GRM2,GUCY2C,HLA-DQA1,HLA-DRA,HPCAL4,ICAM5,IRF7,ISG15,LRRTM2,MMP8,MX1,NPTXR,OPN3,PBX1,RET,RSAD2,SERPINE1,SLC18A2,SORCS3,SPAG8,STX1B,TMEM255A,TRIB3	31 (1)	1	1-methyl-4-phenylpyridinium,GATA1,LMX1A,LMX1B	GRK6,NEDD4,PLK2	 	IRF1,IRF7,ISG15,STAT1,STAT3,TRIB3	BRCA1,MAPK1	 	 	 	 	
PPP1R2	phosphatase	0.133	2	Activated	 	2.268	8.34E-03	2.88E-02	AURKA,BRCA1,Pp1c,PPP1CC,PPP1R2	BDNF,BIRC5,CCNB1,CCND1,CDH1,CYP3A4,DDIT3,DDX58,ENPP2,IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IRF7,KIT,MX1,NQO1,PERP,PLK1,PLTP,PMAIP1,RBP2,ROBO1,RUVBL2,TNFRSF18,TP73	28 (5)	4	 	 	 	BRCA1	 	 	 	 	 	
FLT3LG	cytokine	0.187	1	 	 	1.155	8.35E-03	1.55E-02	FLT3LG	BIRC5,CD19,CD40,CD80,FLT3,FOXP3,HOXB4,ID2,IL1RL1,MPO,SOCS1,TNFRSF18	12 (1)	1	 	CD 437,dexamethasone,filgrastim,mir-21	 	GATA1,Ifna4,Interferon alpha,MCL1,SPI1,STAT3	SOCS1	 	 	 	 	
TRAP1	enzyme	-0.346	1	 	 	-1.667	8.49E-03	1.54E-02	TRAP1	ALDH1L2,COX5A,GFER,GPT2,HSPE1,MTHFD2,SOD1,TIMM13,TXN2	9 (1)	1	MYC	 	 	 	MAVS	 	 	 	 	
bardoxolone	chemical drug	 	1	 	 	-0.333	8.49E-03	1.14E-02	bardoxolone	ACTA2,BCL2L1,CCND1,CEBPG,DDIT3,NQO1,RGPD4 (includes others),UBE2H,UQCRFS1	9 (1)	1	 	 	 	GSTA4	CCND1,EIF2A,LONP1	 	 	 	 	
TMEM173	other	0.043	1	Activated	 	3.162	8.68E-03	1.74E-02	TMEM173	GBP5,GJA4,HOPX,IFI44,IRF7,ISG15,OAS1,OASL,RSAD2,USP18	10 (1)	1	 	 	 	CGAS,Ifn,IFN type 1,IFNA2,Ifna4,IFNA4,IFNB1,Interferon alpha,IRF3,IRF7,ISG15,USP18	STAT3	 	 	 	 	
RABL6	other	-0.076	1	 	 	-0.535	8.69E-03	2.45E-02	RABL6	ABAT,CCNB1,CCNE2,CDC25C,CDK2,CHEK1,CKS1B,EZH2,HBEGF,PLK1,PMAIP1,POLE2,SMAD6,UBE2C	14 (1)	1	 	 	 	CDK2,CHEK2,MYC	BTG2	 	 	 	 	
2-aminopurine	chemical reagent	 	1	Inhibited	 	-2.646	8.81E-03	9.90E-03	2-aminopurine	DDX58,FAM89B,IFI6,IFIT1,IFIT2,ISG15,OAS1	7 (1)	1	 	 	 	 	DDX58,EIF2A,EIF2AK2,IFNB1,ISG15	 	 	 	 	
DNASE2	enzyme	0.328	1	Inhibited	 	-2.646	8.81E-03	1.31E-02	DNASE2	IL18,IRF7,ISG15,OAS1,OAS3,SLAMF8,ZBP1	7 (1)	1	 	 	 	 	IFN type 1,IFNB1,IRF7,ISG15	 	 	 	 	
naltrindole	chemical drug	 	1	 	 	0.447	9.00E-03	1.54E-02	naltrindole	BDNF,GSTO1,IGF2,IGFBP2,SCN9A	5 (1)	1	 	 	 	 	 	 	 	 	 	
MRTFA	transcription regulator	-0.208	1	 	 	0.000	9.05E-03	2.21E-02	MRTFA	ACTA2,CD177,COX7A1,CPA3,CTTN,DMKN,ELANE,FSCN2,G0S2,LTF,MYH9,MYL9,PRSS57,PRTN3,S100A8,S100A9,STAT1,TNC	18 (1)	1	GATA1	ATE1	 	ACTB,STAT1	CEBPE,S100A9,UCP1	 	 	 	 	
SLC37A4	transporter	0.117	2	 	 	-0.507	9.06E-03	2.46E-02	ATF6,CASP4,DDIT3,HSPA5,MMP2,SLC37A4	AURKA,BCL2L1,BMP2,CCDC80,CCND1,CDH1,CLU,CRTC1,DDIT3,DOCK4,GALNT4,ICAM5,IFIT1,IL18,IRF7,ISG15,LOX,MTHFD2,NPAS2,PCK2,PLAT,PLEC,PVR,RAN,SCD,SOCS1,SOX30,SPARC,SPOCK1,TENM4,TGM2,TRIB3,TROAP,UBE2C,UNC13B	35 (6)	6	 	 	 	 	 	 	 	 	 	
ITGA6	transmembrane receptor	-0.348	1	 	 	-0.816	9.36E-03	9.70E-03	ITGA6	BCL2L1,BIRC5,DVL2,ENPP2,ITGA7,RPSA	6 (1)	1	Am 580,E2f,ERBB2,GATA1,MECOM,TGM2,TO-901317	 	 	BIRC5,BRCA1,VEGFA	 	 	 	 	 	
EIF2AK2	kinase	0.539	1	Activated	 	3.000	9.64E-03	1.57E-02	EIF2AK2	CCND1,DDIT3,DDX58,IFI27,IFI6,IFIT1,IFIT5,IFITM1,ISG15,OAS1,OAS3,PSMB10,STAT1,TM4SF20,UBE2L6,USP18	16 (1)	1	IFNA1/IFNA13,IFNA17,IFNA2,Ifnar,IFNK,IFNL1,JAK,JAK1/2,PRL,ribavirin,Stat1-Stat2	2-aminopurine,ACKR2,GAPDH,KRAS,MAPK1,METAP2,NKX2-3,sirolimus	 	ATF4,EGOT,EIF2A,Ikb,ISG15,PARP9,SAMHD1,USP18	CCND1,MYC	 	 	 	 	
CSF3	cytokine	 	1	 	 	-0.577	1.01E-02	2.68E-02	CSF3	ARHGEF10,BCL2L1,BIRC5,CD177,CEACAM8,EGR2,EGR3,ELANE,ENPP2,FCGR1A,FUS,GADD45G,GPR183,HLA-DQA1,HLA-DRA,IL7,KIT,KLRC2,LTF,LYZ,MMP8,MPO,NME2,PRTN3,RORC,S100P,SOCS1	27 (1)	1	 	Ciap,GW3965,sirolimus,XIAP	 	BIRC5,CEBPE,CSF3R,CTSD,GATA1,IL1RN,JUN,MAPK1,MCL1,MYC,PTPN11,RARA,SPI1,STAT1,STAT3,VEGFA	PIM1	 	 	 	 	
CBX1	transcription regulator	-0.129	1	 	 	-0.577	1.07E-02	1.24E-02	CBX1	BIRC5,CKM,PROS1	3 (1)	1	 	 	 	 	BIRC5	 	 	 	 	
CSF	group	 	1	 	 	-0.577	1.07E-02	1.22E-02	CSF	BCL2A1,C3,ORM1	3 (1)	1	 	IL1RN	 	MCL1	 	 	 	 	 	
CSF3R	transmembrane receptor	-0.199	1	 	 	0.577	1.07E-02	1.54E-02	CSF3R	LTF,LYZ,MPO	3 (1)	1	CSF3,filgrastim,leridistim,PTPN11,SPI1	HOXA10,mir-21	 	STAT3	 	 	 	 	 	
FOXI1	transcription regulator	 	1	 	 	-1.732	1.07E-02	1.42E-02	FOXI1	SLC12A3,SLC4A1,SLC4A9	3 (1)	1	 	 	 	 	 	 	 	 	 	
LRP8	transmembrane receptor	0.146	1	 	 	0.577	1.07E-02	1.52E-02	LRP8	ABCA1,CLU,DAB1	3 (1)	1	dexamethasone	NUPR1	 	 	 	 	 	 	 	
MCL1	transporter	-0.020	1	 	 	0.577	1.07E-02	1.91E-02	MCL1	CCND1,NQO1,TPT1	3 (1)	1	ATF4,CDK2,CSF,CSF3,dexamethasone,ERBB2,FLT3LG,glycochenodeoxycholate,GRK6,Interferon alpha,IRF7,MAPK1,RICTOR,SPI1,STAT3,Stat5 dimer,TCR,VEGFA,YWHAZ	5-fluorouracil,ACTL6A,bendamustine,benzyl isothiocyanate,BIRC5,CGP 74514A,epothilone B,melphalan,mir-193,MIR101,NEDD4,PD 180970,SGI 1776,sirolimus,sorafenib derivative SC-1,SP110,SU 9516,UCN-01	 	CCND1	 	 	 	 	 	
UBA7	enzyme	0.077	1	 	 	-1.732	1.07E-02	2.15E-02	UBA7	DDX58,ISG15,OAS1	3 (1)	1	alitretinoin,GH1,IFN type 1,IFNA2,IFNAR2,IFNB1,IRF7,TGM2	mir-21,NKX2-3,SIRT1,TRIM24	 	 	DDX58,Ifn,ISG15,JAK	 	 	 	 	
tazarotene	chemical drug	 	1	 	 	0.577	1.07E-02	1.68E-02	tazarotene	BCL2L1,RARRES2,RARRES3	3 (1)	1	 	 	 	RARA,RARB,RARG,RB1	 	 	 	 	 	
warfarin	chemical drug	 	1	 	 	1.732	1.07E-02	1.27E-02	warfarin	PROC,PROCR,PROS1	3 (1)	1	 	 	 	 	STAT3	 	 	 	 	
VEGFA	growth factor	-0.102	1	 	 	0.762	1.09E-02	3.59E-02	VEGFA	ACTA2,ATP5MC2,ATP5PO,BCAT2,BCL2A1,BIRC5,BMP2,CCND1,CD40,CD80,CDC25C,COX6B1,CREBBP,DUSP4,EPHB4,FLT4,GBP1,HAVCR2,HBEGF,ID3,IGFBP4,ITGB3,LMNA,MRPL23,MRPL3,MTIF2,NDUFA1,NME2,NOTCH4,NRP1,PDGFRB,PLAT,PLPP3,SCO2,SPARC,ST5,STARD8,TAL1,TEK,TIMM13,TNC,TXN2,UQCRB	43 (1)	1	ATF4,BRCA1,CRHR1,CSF3,ERBB2,GW3965,ITGA6,JUN,MYC,PLAG1,RB1,SRSF1,Stat3-Stat3,THPO,TO-901317,TWIST1	ACVRL1,dexamethasone,estrogen receptor,IL1RN,IRF5,mir-193,miR-34a-5p (and other miRNAs w/seed GGCAGUG),miR-520g-3p (and other miRNAs w/seed CAAAGUG),RARB,sirolimus,VCAN	 	ALDH2,BTK,CCND1,CCNE1,E2f,E2F2,FKHR,Ikb,JAK,MAPK1,MCL1,MYCN,PIM1,STAT1,UCP1	FOXO1,RHO,TJP2	 	 	 	 	
CDC73	other	-0.101	1	 	 	1.000	1.10E-02	1.43E-02	CDC73	CCND1,GBP1,SOCS1,STAT1	4 (1)	1	 	PTPN11	 	Cyclin D,IRF1,MYC,SOCS1,STAT1	CCND1	 	 	 	 	
bendamustine	chemical drug	 	1	 	 	0.000	1.10E-02	1.33E-02	bendamustine	AURKA,CCNB1,PLK1,PMAIP1	4 (1)	1	 	 	 	CHEK2	MCL1	 	 	 	 	
AREG	growth factor	 	1	 	 	-0.728	1.11E-02	2.07E-02	AREG	BCL2L1,BIRC5,C3,CCNB1,CCNB2,CCND1,FOXM1,FOXP3,GBP1,IFI6,IFIT2,IFIT3,MMP15,PCDHGB5,PLK1,PTX3,RRM2	17 (1)	1	BMP15,NUPR1,Pdgf Ab,RNF31,S100A9,SMARCA4	BRCA1,dexamethasone,PHB2,RARG	 	BIRC5,CDC20,Cyclin D,Cyclin E,JUN,MAPK1,MYBL2	FOXO1	 	 	 	 	
NKX2-3	transcription regulator	 	1	 	 	-1.859	1.12E-02	4.31E-02	NKX2-3	ACTA2,ANKRD55,ANLN,BATF2,BMP2,CAVIN2,CBS/CBSL,CCNB2,CMPK2,DDX58,DDX60,EIF4EBP3,FBXO6,GBP1,GMPR,HFE,HIST2H2AC,LY6E,MCMDC2,NETO2,NT5DC2,PARP14,PAWR,PMAIP1,PSAT1,RPL23,RPS29,RTP4,SAMD9L,STAT1,TRIM22,UACA,UBE2L6,USP18,XAF1	35 (1)	1	 	 	 	 	DDX58,EIF2AK2,HLA-B,IFNB1,PARP9,SP110,STAT1,STAT2,UBA7,USP18	 	 	 	 	
ACTB	other	-0.355	2	 	 	1.806	1.13E-02	4.62E-02	ACTB,SMARCA4	ABCA1,ABRACL,ACTA2,AGMAT,AIM2,AURKA,AXIN2,BEND5,BIRC5,C6orf203,CA14,CARD16,CCDC85B,CCNB2,CCND1,CCNE2,CD19,CD52,CDH1,CDK2,CIT,CKM,COL7A1,CORO6,CYB5R2,CYP3A4,DUSP4,FAM167A,GADD45G,GBP1,GIMAP2,GPM6A,GSTO1,HFE,HLA-DRA,HNMT,HPGD,HYI,IFIT1,IFITM3,ITGA7,KIFC3,LOX,LRRC34,MELTF,MYLPF,NECTIN1,OCIAD2,PCDH1,PCP4L1,PERP,PLAT,PLPP3,PPCS,PTX3,PXDNL,RACGAP1,RRM2,SDC2,SERPINE1,SLC35G2,SMAD6,SPRY2,STMN1,TAL1,TCAF2,TNNT3,ZNF185,ZNF503	69 (2)	2	ATE1,MRTFA,MRTFB,PRL	(S)-duloxetine,AGO2,ERBB2,HOXA10,MYC,MYCN,RB1,sirolimus,SPI1,ST1926	 	SMARCA4	 	 	 	 	 	
ACTL6A	other	-0.234	1	 	 	1.890	1.13E-02	1.24E-02	ACTL6A	BCL2L1,CCNB1,CCNB2,CCND1,CCNE2,CDC25C,CDK2	7 (1)	1	 	 	 	CCND1,CDK2,MYC,SMARCA4	MCL1	 	 	 	 	
BGN	other	 	1	 	 	0.378	1.13E-02	1.03E-02	BGN	AXIN2,BMP2,CCND1,CDK2,FBN1,PLTP,SERPINE1	7 (1)	1	 	dexamethasone,fluticasone propionate,KRAS,miR-199a-5p (and other miRNAs w/seed CCAGUGU)	 	CCND1,CDK2,WISP1	 	 	 	 	 	
BNIP3L	other	-0.430	1	 	 	1.155	1.13E-02	2.68E-02	BNIP3L	ALAS2,ANK1,AURKA,BCL2L1,CCNE2,CD19,CD79B,CHEK1,GPSM2,PDGFRB,RAD54L,RRM2	12 (1)	1	5-fluorouracil,PRKCA	 	 	JUN	MYBL2,TFDP2,TFRC	 	 	 	 	
NUPR1	transcription regulator	 	1	Inhibited	 	-2.255	1.17E-02	3.34E-02	NUPR1	ALDH5A1,ANK1,APOBEC3B,C1orf112,C6orf203,C8orf58,CCNB2,CDC25C,CDK15,CDK2,CEP170B,CHD4,DAGLA,DDIT3,DGCR8,DSN1,ESPL1,EXTL2,FAM111B,FAM114A1,FAM173B,GPSM2,GTSE1,HBEGF,HFE,HIST1H1B,HIST1H2AB,HIST1H2AL,HIST1H2BM,HIST1H3A,HIST1H3B,HIST1H3C,HIST1H3F,HIST1H3J,HIST1H4A,HIST1H4L,HIST2H3D,IFIT2,KIF18A,KNL1,LMAN2L,MAP1LC3B2,MTFR2,NRSN2,NT5DC3,PAGR1,PEX12,PLK1,PM20D2,PMP22,POLE2,PXDC1,RASAL2,RCL1,RTN4IP1,SERPINE1,SHCBP1,SIK1/SIK1B,SIPA1L2,SLC25A20,SPATS2L,SPC24,SPIN4,SUOX,TARDBP,TCAF2,TCTN2,TRIB3,USP36,VANGL1,WNK1	71 (1)	1	AQP1,UCP1	Irgm1,MAPK1,PRL,TP73	 	AKAP12,AREG,MXD1,MYC,NGFR,PIM1,TRIB3,UCA1,USP36	BRCA1,CDK2,DGCR8,E2F8,GSTA4,IGF2BP3,LRP8,MRTFB,PARP9,SAMHD1,SKP2,SRSF1,TP53BP1,TRERF1	 	 	 	 	
3-hydroxykynurenine	chemical - endogenous mammalian	 	1	 	 	0.000	1.17E-02	1.85E-02	3-hydroxykynurenine	FOXP3,RORC	2 (1)	1	 	 	 	 	acetate,Mitochondrial complex 1	 	 	 	 	
AGN 190299	chemical drug	 	1	 	 	1.414	1.17E-02	1.51E-02	AGN 190299	EGF,TGM1	2 (1)	1	 	 	 	 	 	 	 	 	 	
BCAN	other	 	1	 	 	-1.414	1.17E-02	2.23E-02	BCAN	CDH2,ITGB3	2 (1)	1	 	 	 	CDH2	 	 	 	 	 	
CHIR-124	chemical reagent	 	1	 	 	1.414	1.17E-02	1.48E-02	CHIR-124	RRM2,TP73	2 (1)	1	 	 	 	 	TP73	 	 	 	 	
Csl	enzyme	 	1	 	 	1.414	1.17E-02	1.51E-02	Csl	CDH1,PDGFRB	2 (1)	1	tetracycline	 	 	 	 	 	 	 	 	
DAPK3	kinase	-0.109	1	 	 	0.000	1.17E-02	9.90E-03	DAPK3	BIRC5,CCND1	2 (1)	1	dexamethasone	ST1926	 	BIRC5,CCND1,STAT3	 	 	 	 	 	
EIF4A3	enzyme	-0.324	1	 	 	1.414	1.17E-02	9.70E-03	EIF4A3	BCL2L1,CDH1	2 (1)	1	IRF1	 	 	 	 	 	 	 	 	
ELF2	transcription regulator	-0.014	1	 	 	-1.414	1.17E-02	1.79E-02	ELF2	TEK,TIE1	2 (1)	1	ERBB2	 	 	 	 	 	 	 	 	
IKKbeta inhibitor	chemical drug	 	1	 	 	0.000	1.17E-02	1.83E-02	IKKbeta inhibitor	CDH1,CDH2	2 (1)	1	 	 	 	 	CDH2	 	 	 	 	
LCTL	enzyme	 	1	 	 	-1.414	1.17E-02	1.35E-02	LCTL	KL,KLB	2 (1)	1	 	 	 	 	 	 	 	 	 	
MLS000389544	chemical reagent	 	1	 	 	-1.414	1.17E-02	1.74E-02	MLS000389544	PCK2,PDK4	2 (1)	1	 	 	 	 	 	 	 	 	 	
Mir23a/b/c	group	 	1	 	 	0.000	1.17E-02	1.48E-02	Mir23a/b/c	SEMA6A,SPRY2	2 (1)	1	 	 	 	 	 	 	 	 	 	
N4BP2L2	transcription regulator	0.020	1	 	 	1.414	1.17E-02	1.20E-02	N4BP2L2	AZU1,ELANE	2 (1)	1	TP73	 	 	 	 	 	 	 	 	
NID1	other	-0.560	1	 	 	0.000	1.17E-02	1.37E-02	NID1	NID2,PTPRF	2 (1)	1	 	ERBB2,RHO	 	 	 	 	 	 	 	
SD-1008	chemical - kinase inhibitor	 	1	 	 	1.414	1.17E-02	1.19E-02	SD-1008	BCL2L1,BIRC5	2 (1)	1	 	 	 	 	BIRC5,STAT3	 	 	 	 	
TJP2	kinase	0.104	1	 	 	0.000	1.17E-02	1.56E-02	TJP2	BCL2L1,YBX3	2 (1)	1	 	VEGFA	 	 	 	 	 	 	 	
Tgf beta receptor	complex	 	1	 	 	1.414	1.17E-02	1.85E-02	Tgf beta receptor	FOXP3,RORC	2 (1)	1	 	 	 	MAP3K7	 	 	 	 	 	
ZNF202	transcription regulator	-0.276	1	 	 	-1.414	1.17E-02	1.17E-02	ZNF202	ABCA1,ABCG1	2 (1)	1	 	 	 	 	 	 	 	 	 	
sepantronium	chemical drug	 	1	 	 	1.414	1.17E-02	1.19E-02	sepantronium	BCL2L1,BIRC5	2 (1)	1	 	 	 	 	BIRC5,XIAP	 	 	 	 	
PKD1	ion channel	-0.259	1	 	 	0.557	1.21E-02	3.04E-02	PKD1	ABCG2,ACOX2,ADCY6,AMPH,APOM,APOO,BCAT1,CASC1,CREBBP,EMILIN1,ENPP5,GPRASP1,HBEGF,IL17RB,IL1RL1,LOX,LTBP1,ODF3B,PML,PRLR,RAB9B,RPL37,SERPINF2,SLC16A4,SLC4A1,SLITRK5,ST5,TNS1,VWF	29 (1)	1	 	 	 	AMPK,JUN,PRKCA,STAT1,STAT3	FOXO1,miR-182-5p (and other miRNAs w/seed UUGGCAA),miR-96-5p (and other miRNAs w/seed UUGGCAC),PML,SEMA4C	 	 	 	 	
IRF9	transcription regulator	0.456	1	Activated	 	2.121	1.22E-02	2.25E-02	IRF9	IFIT1,IFIT2,IFIT3,IFITM3,IL18,IRF7,SOCS1,STAT1	8 (1)	1	CpG ODN 2006,IFN Beta,IFNA2,Ifnar,IFNL1,PRL,TGM2	BTK,dexamethasone,IL1RN,KRAS,MAPK1,sirolimus,SP110,TRIM24,USP18	 	Ifn,Ifna4,IRF5,STAT3	SIRT1,SOCS1	 	 	 	 	
MYBL2	transcription regulator	-0.158	1	 	 	0.707	1.22E-02	1.95E-02	MYBL2	AURKA,BIRC5,CCNB1,CCNB2,CDK2,CLU,MPO,UBE2C	8 (1)	1	AREG,E2f,LIN9,MAPK1,MYCN,NELFA,NELFCD,NELFE	BNIP3L,Cyclin D,RB1	 	BIRC5,MYC,SFTPA1	 	 	 	 	 	
IFN type 1	group	 	1	Activated	 	3.162	1.24E-02	2.36E-02	IFN type 1	BCL2L1,DDX58,IFIH1,IFIT1,IFIT2,ISG15,OASL,PML,RARRES3,STAT1	10 (1)	1	IFN Beta,Ifnar,IRF3,IRF5,IRF7,MAVS,PRKCA,TMEM173	DNASE2,TREX1	 	antigen,ISG15,PML,STAT1,STAT2,STAT3,UBA7	 	 	 	 	 	
tadalafil	chemical drug	 	2	 	 	0.632	1.24E-02	1.66E-02	PDE5A,PDE6H,PRKG1,tadalafil	ACTA2,ALOX15,CCND1,FOXP3,HINT1,MPO,PDE6C,S100A9,SERPINE1,STAR	10 (4)	3	 	 	 	 	 	 	 	 	 	
miR-182-5p (and other miRNAs w/seed UUGGCAA)	mature microRNA	 	1	 	 	1.667	1.25E-02	2.51E-02	miR-182-5p (and other miRNAs w/seed UUGGCAA)	ADCY6,CDH1,CDH4,CTTN,GADD45G,MITF,NCAM1,NLGN2,VWF	9 (1)	1	5-fluorouracil	PKD1	 	 	FOXO1,RARG	 	 	 	 	
ABRAXAS2	other	0.238	3	Activated	 	2.600	1.25E-02	3.86E-02	ABRAXAS2,BRCA1,BRCC3,H2AFX,NUMA1	BCL2L1,BIRC5,CCNB1,CCND1,CLU,CYP3A4,DDIT3,DDX58,ENPP2,IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IRF7,KIT,MX1,NQO1,PERP,PLK1,PLTP,ROBO1,RUVBL2,TNFRSF18	25 (5)	2	 	 	 	 	 	 	 	 	 	
BET	group	 	1	 	 	-1.342	1.28E-02	2.06E-02	BET	ALAS2,DMTN,NQO1,SLC4A1,TAL1	5 (1)	1	 	 	 	MECOM,STAT3	 	 	 	 	 	
SRSF1	other	0.081	1	 	 	1.342	1.28E-02	1.77E-02	SRSF1	BIRC5,CDH1,DIO1,LMNA,SMN1/SMN2	5 (1)	1	MYC,TCF7	NUPR1	 	BIRC5,VEGFA	 	 	 	 	 	
tetracycline	chemical drug	 	1	 	 	-1.069	1.29E-02	2.31E-02	tetracycline	BCKDHA,FXYD7,HIST1H4C,LRRC4B,ME1,NDRG2,PKD1L3,POLR2A,RPL23,SERPINE1,SLC1A4,SULT2B1,TP73,TUT1	14 (1)	1	 	 	 	Csl,TP73	CACNA2D1,IFNB1,STAT1	 	 	 	 	
RARB	ligand-dependent nuclear receptor	-0.391	1	 	 	0.577	1.31E-02	2.81E-02	RARB	DDX58,FOLR2,IFI27,IFIT1,IFITM1,IGFBP3,KRT1,RET,RPL15,SSR4,STAT1,USP18	12 (1)	1	18-hydroxy-retinoic acid,4-hydroxy-all-trans-retinoic acid,acitretin,alitretinoin,all-trans-4-Oxo-retinoic acid,Am 580,isotretinoin,RARA,RARG,RNF8,SIRT1,tazarotene	 	 	DDX58,STAT1	JUN,USP18,VEGFA	 	 	 	 	
TBX2	transcription regulator	 	1	 	 	0.258	1.34E-02	2.56E-02	TBX2	ANLN,ASF1B,AURKA,CCNB1,CDH1,CHEK1,CKS1B,DDIT3,EZH2,FOXM1,HELLS,PCGF6,PLK1,PRDM5,TRIB3	15 (1)	1	SMARCA4	PML	 	E2F8	TRIB3	 	 	 	 	
TP53BP1	transcription regulator	-0.073	2	 	 	0.928	1.40E-02	4.59E-02	ATM,BRCA1,CHEK2,TP53BP1	CCNB1,CCND1,CDC25C,CHEK1,CLU,CYP3A4,DDIT3,DDX58,ENPP2,IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IRF7,KIT,MX1,NQO1,PERP,PLK1,PLTP,ROBO1,RRM2,RUVBL2,SERPINE1,TGM2,TNFRSF18,TP73	29 (4)	3	RNF8	NUPR1,sirolimus	 	BRCA1,CHEK2	 	 	 	 	 	
