© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Date	Thu Apr 11 21:47:51 PDT 2019
Analysis ID	17683029

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
erythromycin ethylsuccinate	chemical drug	 	3	 	 	-0.267	1.00E-03	8.30E-03	2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine,9,10-dimethyl-1,2-benzanthracene,AR,benzo(a)pyrene,CYP1A2,CYP2D6,CYP3A4,docetaxel,erythromycin ethylsuccinate,monocrotaline,okadaic acid,STAT3,tamoxifen	ABCC11,ACOX2,ALAS2,ARMCX2,BEX2,BGLAP,BOC,BTG3,CA2,CACHD1,CCDC80,CDC20,CDK5R1,CEND1,CTF1,CYP11B1,CYP17A1,DBH,EGR1,EPHA2,EXTL2,FGFR2,FLT1,GADD45G,GSTM1,IGF2,IGFBP2,IL9R,KIF15,KLRC4-KLRK1/KLRK1,LAMA5,LAPTM4B,LMOD1,LTF,MKI67,MYO1B,NDC80,NPPA,NRP2,PAX6,PEMT,PLAT,PLOD2,PMEPA1,PTPRS,PTTG1,RARB,RBP2,SCN5A,SELENBP1,SLC38A5,SLC9A3,SMAD9,SP7,UBE2C,ZWINT	56 (13)	10	 	 	 	 	 	 	 	 	 	
erythromycin propionate	chemical drug	 	3	 	 	-0.267	1.00E-03	8.30E-03	2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine,9,10-dimethyl-1,2-benzanthracene,AR,benzo(a)pyrene,CYP1A2,CYP2D6,CYP3A4,docetaxel,erythromycin propionate,monocrotaline,okadaic acid,STAT3,tamoxifen	ABCC11,ACOX2,ALAS2,ARMCX2,BEX2,BGLAP,BOC,BTG3,CA2,CACHD1,CCDC80,CDC20,CDK5R1,CEND1,CTF1,CYP11B1,CYP17A1,DBH,EGR1,EPHA2,EXTL2,FGFR2,FLT1,GADD45G,GSTM1,IGF2,IGFBP2,IL9R,KIF15,KLRC4-KLRK1/KLRK1,LAMA5,LAPTM4B,LMOD1,LTF,MKI67,MYO1B,NDC80,NPPA,NRP2,PAX6,PEMT,PLAT,PLOD2,PMEPA1,PTPRS,PTTG1,RARB,RBP2,SCN5A,SELENBP1,SLC38A5,SLC9A3,SMAD9,SP7,UBE2C,ZWINT	56 (13)	10	 	 	 	 	 	 	 	 	 	
bimatoprost	chemical drug	 	3	 	 	1.756	1.01E-03	2.14E-02	AGT,bimatoprost,DDIT3,EGFR,ERBB2,ERK1/2,MAPK1,PTGER1,PTGER3,PTGFR,PTGS2,RELA,RHOA,SP1	ADIPOR1,AHRR,AOC1,BAG2,BEX2,BGLAP,CA6,CCDC80,CCR8,CDC20,CDCA7,CDCA8,CDK5R1,COL5A1,CTF1,CYP11B1,DIAPH3,DLC1,DOCK4,DSC2,EPHA2,ERRFI1,FABP6,FBN1,FGFR2,GAS2,GINS3,IFI27,IGF2,ITGA7,JAG2,KCNH8,KIT,KL,KLF1,L1CAM,LCN2,MAP1B,MMP28,MUC4,MYLPF,NDC80,NPPA,NRN1,PBX1,PEMT,PLAT,PMEPA1,POLQ,PRDX2,PTTG1,RAD51,RETN,RPL17,SDC2,SFRP2,SHBG,SLC12A1,SLC5A2,SLC5A5,SLC9A3,SOX30,SP7,SPRY2,TEK,THBS2,TMEM158,TOP2A,TP73,TRPC1,TRPC6,TUBB4A,ZWINT	73 (14)	12	 	 	 	PTGER1	 	 	 	 	 	
HGF	growth factor	0.131	1	 	 	1.569	1.03E-03	2.90E-03	HGF	AURKB,BAG2,CDC20,CYP17A1,EGR1,EMP1,ERRFI1,FLT1,INHBA,KIF15,KIR2DL4,L1CAM,LCN2,MELK,MKI67,MMP8,NDC80,NRCAM,PEMT,PHLDA1,PTTG1,SP7,SPRY2,TMEM158,TNF,UBE2C	26 (1)	1	AR,enalapril,estrogen,FGF2,PLG	INHBB,PD98059	 	ABL1,AURKB,BMP2,BUB1B,CCND1,Cdc2,CDC42,CDKN2A,DDIT3,EFNB2,EPHA2,GRK5,MDM2,NAB2,NEK2,NOTCH1,NR0B2,Nrg1,PLK4,PRKAA1,PSMC3IP,PTPN11,RAF1,RALA,SMAD2,Vegf	CASP1,CDH1,RUNX2,THBS1,TOPBP1	 	 	 	 	
finasteride	chemical drug	 	2	 	 	-1.706	1.03E-03	4.20E-03	AR,finasteride,SRD5A1	ARMCX2,CEND1,CYP17A1,EGR1,EXTL2,FGFR2,FLT1,GSTM1,IGF2,KIF15,LAMA5,LCN2,LMOD1,MYO1B,PLAT,PLOD2,PMEPA1,SCN5A,SLC38A5,TNF,UBE2C,ZWINT	22 (3)	3	 	 	 	TGFB1	AR	 	 	 	 	
SMAD2	transcription regulator	-0.015	2	 	 	0.863	1.05E-03	2.65E-02	AR,ERK1/2,MTOR,SMAD2,SP1,STAT3,TGFB1,TGFBR1	ADAMTS2,ADGRB1,ADGRG2,ALAS2,AOC1,ARMCX2,AXL,BAG2,BEX2,BGLAP,BOC,BRIP1,BSG,CALML4,CBS/CBSL,CD72,CDK5R1,CEND1,CHST8,CKM,CNN3,COL5A1,CRMP1,CTF1,CTSK,CXCR5,CYP11B1,DIAPH3,DLC1,DSC2,EXTL2,FABP6,FBN1,FLT1,FXYD6,GABARAP,GADD45G,GJA4,GPR19,GPRC5B,GSTM1,IFI27,IGF2,IGFBP2,IL9R,INHBA,ITGA7,ITIH3,KIF15,KIT,KLF1,L1CAM,LAMA5,LAMB3,LCN2,LIN37,LMOD1,LTF,MELTF,MGAT3,MUC4,MYLPF,MYO1B,NEGR1,NPPA,NRP2,PAX6,PEMT,PKIG,PLAT,PLOD2,PMEPA1,PTTG1,RASL11B,RETN,SCN5A,SELENBP1,SLC38A5,SLC4A1,SLC5A2,SLC7A5,SLC9A3,TRPC1,UBE2C,VNN1,ZWINT	86 (8)	8	ACVR2A,bleomycin,BMP2,cholecalciferol,FGA,HGF,INHBB,MAP3K1,Mek,PYCARD,RLIM,TNF,TSC22D1,TWSG1	ALDH1A2,deferoxamine,EFEMP1,estrogen,FUT8,galunisertib,IL18,Lefty,MDM2,PAX6,PD98059,SB203580,tretinoin,TRIM33,Y 27632	 	CDKN2A,FSHB,HHEX,MYF5,THBS1,Vegf	BECN1,CDH1,GZMB,RUNX2	 	 	 	 	
3,5-diiodothyropropionic acid	chemical drug	 	3	 	 	0.508	1.06E-03	4.14E-02	3,5-diiodothyropropionic acid,AR,CREB1,DIO2,E2F1,HNF1A,MAPK1,MTOR,P38 MAPK,PI3K (complex),PPARA,Rb,RB1,RELA,RXRA,STAT3,STAT5a/b,THRA,THRB	ABCB4,ADIPOR1,AHRR,ALAS2,ARMCX2,AURKB,BEX2,BGLAP,BOC,C8G,CA2,CABP7,CBS/CBSL,CCL28,CCR8,CDK5R1,CEND1,CKM,CRMP1,CTF1,CTSE,CTSK,CYP17A1,CYP51A1,DBH,ERFE,ERRFI1,EXTL2,FABP6,FAM19A1,FCER2,GABARAP,GADD45G,GPR179,GPR61,GPRC5C,GSTM1,HILPDA,HRK,ICOSLG/LOC102723996,IFI27,IGFBP2,IL9R,INHBA,JAG2,KIF15,KLRC4-KLRK1/KLRK1,LAMA5,LAMB3,LAPTM4B,LMOD1,ME1,MELTF,MKI67,MMP28,MUC4,MYBPH,MYL4,MYLPF,MYO1B,MYOM2,NAV2,NRN1,PAX6,PCSK4,PHLDA1,PLOD2,PMEPA1,PRDX2,PTPRK,PTTG1,RARB,RBP2,ROBO1,SCN5A,SDC2,SELENBP1,SERPINF2,SFRP2,SHBG,SLC38A5,SLC9A3,SMN1/SMN2,SORBS1,SP7,SPRY2,SYCE2,TMEM158,TNF,TOP2A,TRPC1,TRPC6,UBE2C,VNN1,WNT2B,YBX3,ZWINT	97 (19)	18	 	 	 	 	 	 	 	 	 	
andrographolide	chemical drug	 	2	 	 	1.066	1.07E-03	4.58E-02	Akt,andrographolide,CASP3,ERK,ERK1/2,HMOX1,JUN,P38 MAPK,REL,RELA,STAT3,TP53	ABCB4,ADGRB1,AHRR,ALAS2,ALDH4A1,AOC1,AURKB,AXL,BGLAP,BOC,BTG3,CACNA1E,CBS/CBSL,CCDC80,CD200,CDC20,CKM,CMBL,CNN3,CNR1,CTF1,CTSF,CTSK,CTSL,CYP17A1,DLC1,EFNA1,FABP3,FAT1,FCER2,FGFR2,FLT1,GADD45G,GPR179,GPR19,GPR61,GPR63,GSTM1,IGFBP2,IL1RL1,IL9R,INHBA,KCNMA1,KL,KLLN,KLRC4-KLRK1/KLRK1,LAMA5,LCN2,LTF,ME1,MELK,MKI67,MMP8,MYBPH,MYL4,MYLPF,NDC80,NRCAM,NRP2,PAK3,PANK1,PAX6,PERP,PHLDA1,PHLDA3,PLOD2,PMEPA1,PRDX2,PTTG1,RARB,ROBO1,SDC2,SFRP2,SHBG,SLC5A5,SLC9A3,SYN1,TCL1A,TEK,TNF,TOP2A,TP73,TRPC6,TTLL1,UBE2C,UNC5B,VNN1,VWCE	88 (12)	12	 	 	 	CDH1,CYP1A1	AR,OXTR,TNF,Vegf	 	 	 	 	
NR0B2	ligand-dependent nuclear receptor	 	2	 	 	-0.928	1.08E-03	3.68E-02	Ahr-aryl hydrocarbon-Arnt,Akt,AR,Creb,ESR1,ESR2,estrogen receptor,FOXA1,FOXA2,FOXA3,FOXO1,HNF4A,NEUROD1,NFkB (complex),NR0B2,Nr1h,NR3C1,NR5A2,PI3K (complex),PPARA,Rar,RARA,Rxr,RXRA	ACOX2,ADGRB1,ADIPOR1,AHRR,ARMCX2,ATP5PF,AXL,AZU1,BAG2,BCL2L15,BEX2,BGLAP,BRIP1,CA2,CALML4,CBS/CBSL,CDCA8,CDK5R1,CEND1,CENPK,CENPL,CENPM,CFL2,CLDN23,COL13A1,COL5A1,CPT1B,CTSE,CTSK,DBH,DCBLD2,DIAPH3,DNAH8,DOCK4,DSC2,DTNA,EGR1,EIF5A2,ENAH,ENC1,ERRFI1,EXTL2,FABP6,FAM186A,FGFR2,FLT1,GADD45G,GFPT2,GSTM1,HILPDA,HRK,ICOSLG/LOC102723996,IFI27,IGLL1/IGLL5,INHBA,ITIH3,KCNMA1,KIF15,KIT,KLF1,LAMA5,LAMB3,LMOD1,LTF,MAP1B,MCF2,MED7,MEOX1,MGAT3,MKI67,MRPL46,MYO1B,NAV2,NAV3,NDUFA7,NDUFAF4,NFYB,NRCAM,NRP2,PAX6,PERP,PHLDA1,PLAT,PLOD2,PLS1,PMEPA1,PRDX2,PTGR1,RAD51,RARB,RBP2,RETN,ROBO1,SCN5A,SELENBP1,SHBG,SLC12A1,SLC2A5,SLC38A5,SLC5A2,SLC5A5,SLC9A3,SORBS1,SOX5,SPRY2,SYTL4,THBS2,TMEM182,TRPC1,TRPC6,TSPAN13,TSSK3,UBE2C,VNN1,XK,ZWINT	116 (24)	24	HGF,TCF3,tretinoin	cholecalciferol,MDM2,TNF	 	 	AR,miR-494-3p (miRNAs w/seed GAAACAU),RAR ligand-RARα-Retinoic acid-RXRα,TIMP1	 	 	 	 	
DIABLO	other	0.067	3	 	 	1.554	1.08E-03	2.76E-02	AHR,Akt,AKT1,BAX,BCL2,BCL2L1,BIRC2,BIRC3,Calcineurin protein(s),CASP2,CASP3,CASP8,CASP9,caspase,Ciap,DIABLO,DICER1,EIF2AK2,ERK1/2,HMOX1,I kappa b kinase,IKBKG,IL18,IL1B,IRF3,JUN,MAP3K1,NFKB1,NLRP3,NR3C1,P38 MAPK,PRKCD,PRKN,RB1,RELA,RXRA,SMAD2,Sod,STAT3,STAT5a/b,TGFBR1,TP53,XIAP	A4GALT,ABCB4,ADAMTS2,ADGRB1,AHRR,ALDH4A1,AOC1,ATP8A2,BEX2,BGLAP,BOC,BRIP1,BSG,CBS/CBSL,CCDC80,CCL28,CCR8,CDCA8,CKM,CLDN23,CMBL,COL13A1,COL5A1,CTF1,CTSK,CTSL,CXCR5,CYP11B1,CYP17A1,DEFA1 (includes others),DIAPH3,DLC1,DSC2,EGR1,EMP1,ENC1,EPHA2,ERFE,ERRFI1,FABP3,FABP6,FANCF,FAT1,FBN1,GJA4,GSTM1,HRK,IL1RL1,IL26,ITGA7,KCNH8,KCNMA1,KHDC1,KIF15,KL,KLF1,KLLN,LAIR2,LAMB3,MCF2,ME1,MEF2B,MELK,MKI67,MMP8,MYBPH,MYLPF,MYOM2,NAV2,NAV3,NDC80,NFYB,NRCAM,NRP2,PAK3,PANK1,PAPPA,PERP,PHLDA3,PLOD2,PRDX2,PTGR1,PTMS,RAD51,RBP2,ROBO1,SDC2,SERPINF2,SFRP2,SHBG,SLC12A1,SLC2A5,SLC5A2,SUCNR1,SYN1,TCL1A,TEK,TNFRSF21,TOP2A,TP73,TRIM6,TRPC6,UBE2C,UNC5B,VNN1,VWCE	106 (43)	36	 	 	 	CASP6	 	 	 	 	 	
mifepristone	chemical drug	 	2	 	 	1.516	1.10E-03	3.89E-02	Akt,AR,CASP3,Creb,CYP1A1,dexamethasone,ERK,ERK1/2,ESR1,ESR2,estrogen receptor,FGFR1,Jnk,MAPK1,mifepristone,NR3C1,NR3C2,OSM,P38 MAPK,PI3K (complex),progesterone,RB1,RELA,STAT4,XBP1	ADAMTS2,ADIPOR1,AGAP5 (includes others),AHRR,AKAP6,ALDH4A1,ALOX15B,ANGPTL6,AOC1,ARMCX2,AURKB,AXL,AZU1,BCL2L15,BEX2,BTG3,CA2,CA6,CACHD1,CALML4,CBS/CBSL,CCR8,CD177,CDCA8,CEND1,CENPK,CENPL,CENPM,CFL2,CLDN23,CNN3,CNR1,COL13A1,COL5A1,CPT1B,CR2,CTF1,CTSE,CTSF,CYP51A1,DBH,DCBLD2,DEFA1 (includes others),DEFA4,DIAPH3,DLC1,DOCK4,DTNA,ECE2,EFNA1,EGR1,EIF5A2,EMP1,ENAH,EPHA2,EXTL2,FAM186A,FCER2,FXYD6,GCAT,GMPR,GPR179,GPR19,GPR61,GPR63,GPRC5C,GSTM1,HILPDA,ICOSLG/LOC102723996,IGF2,IGFBP2,IL9R,ITGA7,JAG2,KCNG1,KCNMA1,KIF15,KIT,KL,KLF1,KLRC4-KLRK1/KLRK1,LAMA5,LAMB3,LMOD1,LTF,MATN1,MCF2,ME1,MELTF,MGAT3,MMP28,MPP2,MSC,MYBPH,MYL4,MYLPF,MYO1B,MYOM2,NAV3,NDC80,NEBL,NFYB,NR2F6,NRCAM,NRN1,NRP2,NTN4,OGN,OLFM4,OLFML2B,PERP,PGC,PHLDA1,PKIG,PLAT,PLS1,PLSCR4,PMEPA1,PRSS27,PTGR1,PTPRK,PTTG1,RAD51,RARB,RASL11B,ROBO1,SCN5A,SDC2,SELENBP1,SERPING1,SFRP2,SLC2A5,SLC38A5,SLC5A2,SLC7A5,SLC9A3,SOX30,SP7,SPRY2,SYTL4,THBS2,TMEM158,TMEM176B,TMEM182,TNF,TNFRSF21,TOP2A,TRPC1,TRPC6,TSPAN13,TSSK3,TSTA3,TUSC1,XK,ZFP1,ZNF22,ZWINT	157 (25)	25	 	NCOR1	 	CASP1,CCL11,EFNB2,INHBB,MDM2,NCOA1,OGN,OXTR,TNF	AR,AREG,CCND1,CCR2,CDKN1B,CTSD,CYP1A1,HOXA10,RUNX2,TGFB1,Vegf	 	 	 	 	
PSMB9	peptidase	0.034	3	 	 	1.353	1.11E-03	3.88E-02	AHR,Akt,AR,ARNT,BCL2,Creb,GATA3,HMOX1,IKBKB,IL2,MAP3K8,MAPK1,Mek,MMP9,NFkB (complex),NFKB1,NFKB2,NFKBIA,NR3C1,PSMB9,Rb,REL,RELA,RXRA,SMAD2,SMAD3,STAT5a/b,TP53	ADAMTS2,ADGRB1,AHRR,ALDH4A1,ALOX15B,ARMCX2,AURKB,AXL,BAG2,BCL2L15,BEX2,BGLAP,CACNA1E,CBS/CBSL,CCDC80,CD200,CDC20,CDCA7,CEND1,CKM,CMBL,CNN3,COL13A1,COL5A1,CR2,CRMP1,CYP11B1,CYP17A1,CYP51A1,DBH,DLC1,DOCK4,EFNA1,EGR1,EMP1,ENC1,EPHA2,ERFE,ERRFI1,EXTL2,FABP3,FABP6,FAT1,FLT1,GATD3A/GATD3B,GFPT2,GPR179,GPR19,GPR61,GPR63,GPRC5C,ICOSLG/LOC102723996,IFI27,IGF2,IGFBP2,IL26,IL9R,INHBA,ITGA7,JAG2,KCNMA1,KIF15,KIR2DL1/KIR2DL3,KIR2DL4,KL,KLF1,KLLN,KLRC4-KLRK1/KLRK1,L1CAM,LMOD1,LTF,MCF2,ME1,MELK,MEOX1,MMP28,MSC,MUC4,MYL4,MYO1B,NAV2,NAV3,NDC80,NRN1,NRP2,PAK3,PANK1,PAX6,PERP,PHLDA3,PLOD2,PRDX2,PTGR1,PTPRK,PTTG1,RARB,RBP2,ROBO1,SCN5A,SERF1A/SERF1B,SFRP2,SHBG,SLC2A5,SLC38A5,SLC5A5,SLC7A5,SLCO4A1,SMN1/SMN2,SORBS1,SOX5,SP7,SYN1,TCL1A,TEK,TFCP2L1,TMEM158,TOP2A,TP73,TRPC6,TTLL1,UNC5B,VWCE,ZWINT	123 (28)	27	SMARCA4,SNCA,TNF,tretinoin	 	 	TNFAIP3	 	 	 	 	 	
ELF2	transcription regulator	-0.207	1	 	biased	1.414	1.11E-03	2.30E-03	ELF2	TEK,TIE1	2 (1)	1	 	 	 	 	 	 	 	 	 	
N4BP2L2	transcription regulator	-0.030	1	 	biased	-1.414	1.11E-03	2.70E-03	N4BP2L2	AZU1,ELANE	2 (1)	1	 	 	 	 	 	 	 	 	 	
RNF8	enzyme	0.277	1	 	biased	0.000	1.11E-03	1.40E-03	RNF8	RARB,RBP2	2 (1)	1	 	LEF1	 	 	BLM	 	 	 	 	
DICER1	enzyme	-0.073	2	 	 	0.670	1.12E-03	4.49E-02	Akt,AR,DICER1,EGFR,ERBB2,FOS,MET,MITF,NFATC1,NR3C1,PGR,SPI1,TP53	ABCB4,ADGRB1,ALDH4A1,ARMCX2,BGLAP,CCDC80,CDCA7,CDCA8,CDK5R1,CEND1,CENPH,CENPM,CKM,CMBL,CNN3,COL5A1,CPT1B,CTSE,CTSF,CTSG,CXCR5,CYP11B1,CYP17A1,DLC1,DSC2,EFNA1,EGR1,ELANE,EMP1,EPHA2,ERRFI1,EXTL2,FABP3,FAM19A1,FAT1,FBN1,FGFR2,GADD45G,GINS3,GMPR,GPR179,GPR19,GPR61,GPR63,GPRC5C,IFI27,IGF2,IL1RL1,INHBA,JAG2,KCNG1,KCNMA1,KIF15,KIT,KL,KLF1,KLLN,LMOD1,LTF,MCF2,ME1,MELK,MKI67,MYL4,MYO1B,NAV3,NDC80,NRP2,PAK3,PANK1,PERP,PHLDA1,PHLDA3,PIF1,PLOD2,POLQ,PRTN3,PTGR1,PTPRK,PTTG1,RAD51,ROBO1,RPL17,RPL39,SCN5A,SELENBP1,SFRP2,SLC2A5,SLC38A5,SLC7A5,SMPDL3B,SORBS1,SOX5,SP7,SPRY2,SYN1,TCL1A,TMCC2,TNF,TNFRSF21,TOP2A,TP73,TRIM6,TRPC6,TUBB4A,UBE2C,UNC5B,VWCE,ZWINT	109 (13)	13	YAP1	 	 	AR,CDH1,FSHB	AVP,CCND1,CDKN1B,CDKN2A,GZMB,MICA,NOTCH1,TNF	 	 	 	 	
SB203580	chemical - kinase inhibitor	 	1	 	 	0.000	1.17E-03	2.60E-03	SB203580	BGLAP,BPGM,CD200,CDK5R1,CTSK,CYP51A1,EFNA1,EGR1,FABP3,FCER2,FLT1,GMPR,IFI27,KCTD1,MMP8,MUC4,MYLPF,NPPA,PLAT,RETN,SERPING1,SLC5A5,TCL1A,TNF,TRPA1,TRPC6,UPK1B,WLS	28 (1)	1	 	 	 	CDH1,EFEMP1,IL18,Mek	AR,BMP2,CASP1,CCL11,CCND1,CDKN1B,CDKN2A,CHRM2,DDIT3,F2RL3,FOXQ1,GZMB,HAND1,Hsp27,IL1A,KRT8,LMO2,PSMB4,RAF1,RANBP9,RUNX2,SMAD2,SRF,TGFB1,THBS1,TIMP1,TNF,TWIST1,Vegf	 	 	 	 	
cholecalciferol	chemical - endogenous mammalian	 	1	 	 	0.905	1.21E-03	3.40E-03	cholecalciferol	ANKRD22,BGLAP,CTSK,FABP6,KIT,ME1,NDUFAF4,PRTN3,SLC2A14,SP7,TNF	11 (1)	1	CYP27B1	 	 	BECN1,CDH1,CDKN1B,DSPP,Endothelin,NFYA,RUNX2,RUNX3,SMAD2,TGFB1,TNF	NR0B2,RORC	 	 	 	 	
HACE1	enzyme	-0.184	2	 	 	1.225	1.21E-03	4.50E-03	AR,HACE1,RAC1	ARMCX2,CEND1,CKM,CYP17A1,EGR1,EXTL2,FGFR2,GSTM1,IGF2,KIF15,LAMA5,LMOD1,MYO1B,NPPA,PLAT,PLOD2,PMEPA1,SCN5A,SLC38A5,SLC5A5,SOX5,TNF,UBE2C,ZWINT	24 (3)	2	 	 	 	AR	 	 	 	 	 	
Cyclin E	group	 	2	 	 	1.806	1.23E-03	1.75E-02	CDKN1A,CDKN1B,CTNNB1,Cyclin E,E2f,E2F1,FOXP3,MYBL2,NPM1,RB1,SMAD3,SMARCA4,SMARCC1,SNAI2,WT1	AURKB,AXL,BEND5,BSG,CA2,CA6,CBS/CBSL,CCR8,CDK5R1,CPT1B,CTSF,CTSK,CXCR5,CYP51A1,DEFA1 (includes others),DIAPH3,DOCK4,EFNA1,ENTPD3,EPHA2,FABP6,GABARAP,GADD45G,GCAT,GPR179,GPR19,GPR61,GPR63,GPRC5C,GYPA,HOXB4,HRK,HYI,IGF2,IGLL1/IGLL5,IL1RL1,IL20RB,INHBA,ITGA7,JAG2,L1CAM,LRRC34,LTF,MELTF,MEOX1,MMP8,MPP1,MUC4,MYBPH,MYLPF,MYOM2,NPPA,NRCAM,NRP2,PARD3,PCSK4,PERP,PHLDA1,PLAT,PTPRK,SERPINF2,SOX5,SP7,SPRY2,ST6GALNAC4,TMEM117,TSPAN13,UBE2C,YBX3	69 (15)	14	AREG,BMP2,BRD4,CDC42,Cyclin D,FGF2,TGFB1,Y 27632	H89,NOTCH1,SMARCB1,tretinoin	 	 	Rb	 	 	 	 	
ZBED6	transcription regulator	-0.165	1	 	 	-1.342	1.24E-03	2.60E-03	ZBED6	COL13A1,IGF2,KCTD1,MB21D2,PMEPA1	5 (1)	1	 	 	 	 	TCF7,WWTR1	 	 	 	 	
alvocidib	chemical drug	 	2	 	 	0.113	1.27E-03	3.63E-02	Akt,AKT1,alvocidib,BID,CASP3,caspase,CDK1,CDK5,CDK8,E2F1,FOXO1,Gsk3,Jnk,LYN,MAP2K4,MAPK1,NFkB (complex),P38 MAPK,RB1,STAT1,STAT3,STAT5a/b	ADIPOR1,ALAS2,ATP5PF,AURKB,AXL,BAG2,BEX2,BOC,BRIP1,C1QTNF7,CA2,CCR8,CDC20,CDK5R1,CKM,CTF1,CTSK,CXCR5,DIAPH3,EFNA1,EMP1,ERFE,ERRFI1,FCER2,FGFR2,GABARAP,GADD45G,GFPT2,GPR179,GPR19,GPR61,GPR63,GPRC5C,HRK,IFI27,IGFBP2,IGLL1/IGLL5,IL9R,JAG2,KCNMA1,KIT,KL,KLF1,KLRC4-KLRK1/KLRK1,LCN2,LTF,MEOX1,MKI67,MMP28,MRPL46,MYBPH,MYL4,MYLPF,MYOM2,NDUFA7,NDUFAF4,NRN1,PAX6,PHLDA1,PLAT,PTPRK,PTTG1,SDC2,SERPINF2,SFRP2,SLC7A5,SLC9A3,SOX5,SP7,SPRY2,THBS2,TMEM158,TOP2A,TP73,TRPC1,TRPC6,UBE2C,UNC5B,YBX3	79 (22)	21	 	 	 	 	CCND1,P-TEFb	 	 	 	 	
UBE2D1	enzyme	0.002	2	 	 	0.342	1.27E-03	2.49E-02	BRCA1,CASP3,IREB2,MDM2,NFKBIA,RELA,SMAD2,SMAD4,TP53,UBE2D1,UCHL5	ABCB4,ADGRB1,AHRR,ALAS2,ALDH4A1,ALOX15B,AXL,BCKDHB,BEX2,BGLAP,CBS/CBSL,CCDC80,CDC20,CKM,CMBL,CNN3,CTSF,CTSK,DLC1,DOCK4,EFNA1,EPHA2,FABP3,FAT1,FLT1,GATD3A/GATD3B,GPR179,GPR19,GPR61,GPR63,GPRC5C,GSTM1,IFI27,INHBA,KCNMA1,KIT,KLLN,LAMA5,LCN2,ME1,MELK,MKI67,MSC,MUC4,MYL4,NDC80,NPPA,OGN,PAK3,PANK1,PAX6,PERP,PHLDA1,PHLDA3,PLAT,PLOD2,PMEPA1,PRDX2,PTPRK,PTTG1,ROBO1,SFRP2,SHBG,SORBS1,SP7,SYN1,TCL1A,TFCP2L1,THBS2,TMEM176B,TOP2A,TP73,TRPC1,TRPC6,UBE2C,UNC5B,VWCE	77 (11)	10	deferoxamine	 	 	 	MDM2	 	 	 	 	
PPID	enzyme	0.052	2	Activated	 	2.132	1.31E-03	6.10E-03	AR,CASP3,PPID	ARMCX2,CEND1,CTSK,CYP17A1,EGR1,EXTL2,FGFR2,GSTM1,IGF2,KIF15,LAMA5,LMOD1,MYO1B,PLAT,PLOD2,PMEPA1,RAD51,SCN5A,SLC38A5,TNF,UBE2C,ZWINT	22 (3)	2	 	TGFB1	 	AR,TWIST1	CDH1	 	 	 	 	
BOK	other	0.485	3	 	 	-0.479	1.34E-03	4.59E-02	ACIN1,Akt,ATF3,ATF4,BCL2,BOK,Calcineurin protein(s),CASP3,caspase,CEBPB,DDIT3,DICER1,EIF2AK2,EPO,ERN1,GSK3B,HIF1A,IL18,IL1B,Jnk,MAP3K1,NFE2L2,NFkB (complex),P38 MAPK,PRKCD,PRKN,PTEN,RUNX2,Sod,TRAF2,TRIB3,XBP1	A4GALT,ABCB4,ALAS2,AOC1,ATP5PF,AXL,BAG2,BEX2,BGLAP,BPGM,BRIP1,BSG,CA1,CA6,CCDC80,CCL28,CCR8,CDC20,CKM,CNN3,CPT1B,CR2,CTSK,DEFA1 (includes others),DOCK4,DSC2,ELANE,ENTPD2,ERFE,ERRFI1,FABP6,FBN1,FLT1,GAS2,GCAT,GFPT2,GPR179,GPR19,GPR61,GPR63,GPRC5C,GSTM1,GYPA,HILPDA,HIST1H4A,HRK,IFI27,IGFBP2,IL1RL1,IL20RB,IL26,IL9R,INHBA,KCNH8,KCNMB4,KHDC1,KIF15,KL,KLF1,KLRC4-KLRK1/KLRK1,L1CAM,LAIR2,LCN2,LIX1,ME1,MEF2B,MEOX1,MKI67,MMP8,MYBPH,MYLPF,NAV2,NFYB,NRN1,NRP2,PAPPA,PAX6,PGC,PHLDA1,PLAT,PLOD2,PRDX2,RAD51,RARB,SDC2,SERPINF2,SLC12A1,SLC4A1,SLC5A2,SLC5A5,SLC7A5,SLC9A3,SOX30,SOX5,SP7,SPACA9,SPRY2,SUCNR1,SYN1,THBS2,TIE1,TMEM176A,TMEM176B,TOP2A,TP73,TRIM6,TRPC1,TUBB4A,UBB	109 (32)	30	 	 	 	DDIT3	 	 	 	 	 	
