© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHnocirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364207

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Type II Diabetes Mellitus Signaling	1.69E00	NaN	2.58E-02	CACNA1E,ACSL1,IRS2,SOCS3	
Hereditary Breast Cancer Signaling	1.72E00	NaN	2.63E-02	RALB,IRS2,CDKN1A,GADD45A	
IL-12 Signaling and Production in Macrophages	1.76E00	NaN	2.70E-02	TLR4,S100A8,IRS2,TLR2	
Insulin Receptor Signaling	1.77E00	1.0	2.72E-02	GRB10,RALB,IRS2,SOCS3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.8E00	2.0	2.78E-02	ALPL,DUSP1,SOCS3,NUDT16	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.8E00	2.0	2.78E-02	ALPL,DUSP1,SOCS3,NUDT16	
Role of JAK1 and JAK3 in γc Cytokine Signaling	1.81E00	NaN	3.85E-02	RALB,IRS2,SOCS3	
MSP-RON Signaling Pathway	1.87E00	NaN	4.05E-02	TLR4,IRS2,TLR2	
T Helper Cell Differentiation	1.89E00	NaN	4.11E-02	BCL6,FCER1G,IL18R1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.92E00	NaN	8.00E-02	OSM,SOCS3	
3-phosphoinositide Biosynthesis	1.94E00	2.23606797749979	2.48E-02	ALPL,IRS2,DUSP1,SOCS3,NUDT16	
Natural Killer Cell Signaling	1.95E00	NaN	3.08E-02	RALB,IRS2,FCER1G,SH2D1B	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.99E00	2.0	2.55E-02	TLR4,S100A8,IRS2,MPO,TLR2	
Role of NFAT in Regulation of the Immune Response	2.02E00	2.23606797749979	2.59E-02	RALB,FCGR1B,IRS2,FCGR1A,FCER1G	
HGF Signaling	2.05E00	NaN	3.31E-02	RALB,IRS2,CDKN1A,ETS2	
Melanoma Signaling	2.06E00	NaN	4.76E-02	RALB,IRS2,CDKN1A	
Th1 and Th2 Activation Pathway	2.07E00	NaN	2.67E-02	IRS2,SOCS3,CD274,NFIL3,IL18R1	
Telomerase Signaling	2.08E00	NaN	3.36E-02	RALB,IRS2,CDKN1A,ETS2	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	2.08E00	NaN	2.69E-02	TLR4,IL1R1,IL18RAP,IL1R2,COL6A2	
PPARα/RXRα Activation	2.08E00	-1.3416407864998738	2.69E-02	RALB,IL1R1,IL18RAP,ABCA1,IL1R2	
T Cell Exhaustion Signaling Pathway	2.12E00	0.0	2.75E-02	RALB,BCL6,IRS2,FCER1G,CD274	
Colorectal Cancer Metastasis Signaling	2.13E00	2.4494897427831783	2.35E-02	TLR4,RALB,TLR5,IRS2,MMP8,TLR2	
GADD45 Signaling	2.15E00	NaN	1.05E-01	CDKN1A,GADD45A	
IGF-1 Signaling	2.16E00	1.0	3.54E-02	GRB10,RALB,IRS2,SOCS3	
SAPK/JNK Signaling	2.17E00	1.0	3.57E-02	RALB,IRS2,GADD45A,FCER1G	
Melatonin Degradation III	2.18E00	NaN	1.00E00	MPO,	
Acute Phase Response Signaling	2.18E00	1.0	2.84E-02	RALB,OSM,IL1R1,SOCS3,SERPING1	
Superpathway of Inositol Phosphate Compounds	2.28E00	2.4494897427831783	2.53E-02	ALPL,IRS2,DUSP1,SOCS3,ITPKC,NUDT16	
Neuroinflammation Signaling Pathway	2.29E00	2.4494897427831783	2.24E-02	TLR4,NAIP,TLR5,IRS2,IL1R1,TLR2,IRAK3	
PPAR Signaling	2.33E00	-2.0	3.96E-02	RALB,IL1R1,IL18RAP,IL1R2	
Communication between Innate and Adaptive Immune Cells	2.41E00	NaN	4.17E-02	TLR4,TLR5,FCER1G,TLR2	
Role of IL-17A in Psoriasis	2.48E00	NaN	1.54E-01	S100A8,S100A9	
JAK/Stat Signaling	2.49E00	0.0	4.40E-02	RALB,IRS2,SOCS3,CDKN1A	
Th17 Activation Pathway	2.49E00	2.0	4.40E-02	IL1R1,SOCS3,FCER1G,IRAK3	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	2.51E00	NaN	4.44E-02	TLR4,TLR5,FCER1G,TLR2	
HMGB1 Signaling	2.59E00	1.0	3.55E-02	TLR4,RALB,OSM,IRS2,IL1R1	
Th1 Pathway	2.64E00	1.3416407864998738	3.65E-02	IRS2,SOCS3,CD274,NFIL3,IL18R1	
Dendritic Cell Maturation	2.69E00	2.23606797749979	3.06E-02	TLR4,FCGR1B,IRS2,FCGR1A,FCER1G,TLR2	
Toll-like Receptor Signaling	2.77E00	2.0	5.26E-02	TLR4,TLR5,TLR2,IRAK3	
Granulocyte Adhesion and Diapedesis	2.87E00	NaN	3.33E-02	IL1R1,IL18RAP,MMP8,CXCL16,IL1R2,HRH2	
p38 MAPK Signaling	2.93E00	1.3416407864998738	4.24E-02	IL1R1,DUSP1,IL18RAP,IL1R2,IRAK3	
IL-10 Signaling	2.93E00	NaN	5.80E-02	IL1R1,SOCS3,IL18RAP,IL1R2	
LPS/IL-1 Mediated Inhibition of RXR Function	3.12E00	1.3416407864998738	3.14E-02	TLR4,ACSL1,IL1R1,IL18RAP,ABCA1,IL1R2,SULT1B1	
Hepatic Cholestasis	3.14E00	NaN	3.75E-02	TLR4,OSM,IL1R1,IL18RAP,IL1R2,IRAK3	
Glucocorticoid Receptor Signaling	3.26E00	NaN	2.59E-02	RALB,IRS2,FKBP5,TSC22D3,DUSP1,FCGR1A,CDKN1A,IL1R2,CD163	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	3.73E00	NaN	3.40E-02	ALPL,NAIP,IRS2,IL1R1,IL18RAP,MMP8,IL1R2,IL18R1	
LXR/RXR Activation	3.79E00	-2.4494897427831783	4.96E-02	TLR4,S100A8,IL1R1,IL18RAP,ABCA1,IL1R2	
Interferon Signaling	4.02E00	2.0	1.11E-01	IFIT1,IFIT3,IFITM2,IFITM3	
Osteoarthritis Pathway	4.05E00	2.23606797749979	3.79E-02	TLR4,ALPL,S100A8,IL1R1,IL18RAP,S100A9,IL1R2,TLR2	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	4.38E00	2.23606797749979	5.04E-02	TLR4,TLR5,OSM,IRS2,TLR2,C3AR1,NLRC4	
IL-6 Signaling	4.44E00	1.889822365046136	5.15E-02	RALB,IRS2,IL1R1,SOCS3,TNFAIP6,IL18RAP,IL1R2	
STAT3 Pathway	4.52E00	NaN	5.30E-02	RALB,IL1R1,SOCS3,IL18RAP,CDKN1A,IL1R2,IL18R1	
Inflammasome pathway	5.07E00	2.0	2.00E-01	TLR4,NAIP,AIM2,NLRC4	
NF-κB Signaling	5.32E00	2.3333333333333335	4.81E-02	TLR4,RALB,TLR5,IRS2,IL1R1,IL1R2,FCER1G,TLR2,IRAK3	
TREM1 Signaling	6.16E00	2.6457513110645903	9.33E-02	TLR4,TLR5,MPO,TREM1,NLRP6,TLR2,NLRC4	
Phagosome Formation	6.59E00	NaN	6.82E-02	TLR4,FCAR,FCGR1B,TLR5,IRS2,FCGR1A,FCER1G,TLR2,C3AR1	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	7.43E00	NaN	4.33E-02	TLR5,OSM,IRS2,CEBPD,FCGR1A,SOCS3,IL1R2,IRAK3,TLR4,RALB,IL1R1,IL18RAP,TLR2,IL18R1	

Upstream Regulators for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
AIHnocirrhosis-vs-healthy	 	filgrastim	 	biologic drug	Activated	3.538	 	-0.201	4.796	1.31E-33	ACSL1,ADGRG3,ALPL,ANXA3,CD163,CD177,CLEC4D,CYSTM1,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,ITPKC,LILRA5,MGAM,MMP8,NAIP,NLRC4,OASL,PFKFB2,RSAD2,SAMSN1,SERPING1,SORT1,SULT1B1,TLR4,TLR5,VNN1	 	
AIHnocirrhosis-vs-healthy	 	dexamethasone	 	chemical drug	Activated	4.176	 	0.086	3.517	4.46E-29	ACSL1,ADGRG3,ADM,ALPL,ANXA3,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEACAM8,CEBPD,CLEC4D,COL6A2,CRISPLD2,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,LY6E,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR4,TLR5,TNFAIP6,TSC22D3,VNN1	CEBPA,CEBPB,CREBBP,EP300,HDAC1,IL10,IL4,IRF8,JUN,NCOA2,NFKBIA,NFkB (complex),NR3C1,PPARG,RNA polymerase II,STAT1,STAT3,STAT5a/b,STAT6,TNF,TSC22D3,dexamethasone	
AIHnocirrhosis-vs-healthy	 	lipopolysaccharide	 	chemical drug	Activated	5.990	bias	0.419	3.060	9.37E-26	ABCA1,ACSL1,ADM,ANXA3,ARG1,BCL6,C3AR1,CD163,CD274,CDKN1A,CEACAM8,CEBPD,CLEC4D,CLEC4E,CXCL16,DUSP1,ELANE,ETS2,FCER1G,GADD45A,GBP1,HMGB2,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,ITPKC,LCN2,LTF,MMP8,MPO,NFIL3,OASL,OSM,PGLYRP1,PLSCR1,RSAD2,S100A12,S100A8,S100A9,SAMSN1,SAT1,SECTM1,SOCS3,STS,TLR2,TLR4,TLR5,TNFAIP6,TREM1,TRIM22,TSC22D3	CEBPA,CEBPB,CREB1,EP300,IFNG,IL1B,IL6,IRF1,JUN,MYC,NFkB (complex),PPARG,RNA polymerase II,SMARCA4,STAT1,STAT3,STAT5a/b,TNF,lipopolysaccharide	
AIHnocirrhosis-vs-healthy	 	IFNG	-0.521	cytokine	Activated	3.969	bias	0.370	1.547	5.34E-23	ABCA1,ADM,AIM2,ALPL,AQP9,ARG1,BATF2,CD163,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,DUSP1,ETS2,FCER1G,FCGR1A,FCGR1B,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1R1,IRS2,LCN2,LY6E,OASL,OSM,PLSCR1,RAB36,RSAD2,S100A8,S100A9,SERPING1,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TNFAIP6,TREM1,TRIM22,TSC22D3	CEBPA,CEBPB,CREB1,EP300,IFNG,IL10,IL1B,IRF8,IRF9,JUN,MYC,NFkB (complex),PPARG,RNA polymerase II,SPI1,STAT1,STAT2,STAT3,STAT5a/b,TNF,TSC22D3	
AIHnocirrhosis-vs-healthy	 	STAT1	0.532	transcription regulator	Activated	4.135	bias	0.580	 	1.02E-19	ABCA1,ARG1,BATF2,BCL6,CD274,CDKN1A,CEBPD,FCER1G,FCGR1A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,LCN2,LY6E,OASL,RSAD2,SERPING1,SLC8A1,SOCS3,TLR4,TRIM22	CEBPB,IFNG,IRF1,IRF5,IRF8,IRF9,MYC,NFkB (complex),RNA polymerase II,SMARCA4,SPI1,STAT1,STAT2,STAT3,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	IL1B	0.484	cytokine	Activated	4.502	bias	0.376	2.500	2.87E-17	ADM,ALPL,ARG1,BCL6,CD274,CDKN1A,CEBPD,DUSP1,ETS2,FKBP5,GADD45A,GBP1,IFIT1,IFIT3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,LCN2,MMP8,NFIL3,OSM,PLSCR1,RSAD2,S100A8,S100A9,SOCS3,SRGN,TLR2,TLR4,TNFAIP6,TREM1,TSC22D3	CEBPA,CEBPB,CREB1,Creb,IFNG,IL10,IL1B,IL4,IRF1,IRF8,JUN,NFKBIA,NFkB (complex),PPARG,SMARCA4,STAT1,STAT3,STAT5a/b,STAT6,TNF,TSC22D3,prostaglandin E2	
AIHnocirrhosis-vs-healthy	 	TNF	0.008	cytokine	Activated	4.358	bias	0.299	2.514	3.02E-17	ABCA1,ACSL1,ADM,AQP9,ARG1,BCL6,C3AR1,CD163,CD274,CDKN1A,CEBPD,CLEC4E,CRISPLD2,CXCL16,DUSP1,FCAR,FCER1G,GADD45A,GBP1,IFI27,IFIT1,IFIT3,IL18R1,IL1R1,IL1R2,IRAK3,IRS2,KCNJ2,LCN2,LRG1,MMP8,MPO,NAIP,OASL,OSM,PLSCR1,S100A8,S100A9,SAT1,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TNFAIP6,TPST1,TREM1,TSC22D3	CREB1,EP300,FOS,IFNG,IL10,IL17A,IL1B,IRF1,JUN,MYC,NFKBIA,NFkB (complex),SMAD4,SMARCA4,STAT1,STAT3,STAT5a/b,TGFB1,TNF,TSC22D3	
AIHnocirrhosis-vs-healthy	 	Interferon alpha	 	group	Activated	4.475	bias	0.530	 	3.30E-17	AIM2,BCL6,C3AR1,CDKN1A,EPSTI1,FBXO6,FCGR1A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1R1,NFIL3,PLSCR1,RSAD2,S100A9,SAT1,SOCS3,TLR2,TLR4,TRIM22	IFNL1,IRF3,IRF7,IRF8,IRF9,Interferon alpha,MYC,NFkB (complex),RNA polymerase II,SPI1,STAT1,STAT2,STAT3,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	SPI1	0.418	transcription regulator	Activated	3.493	bias	0.339	2.089	1.28E-16	BCL6,C3AR1,CDKN1A,ELANE,ETS2,FCER1G,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R2,IRAK3,LTF,LY6E,OASL,RSAD2,TLR2,TLR4,TREM1,TRIM22	CEBPB,CREB1,EP300,IL1B,IL6,IRF1,IRF8,IRF9,MYC,NFkB (complex),SPI1,STAT1,STAT3	
AIHnocirrhosis-vs-healthy	 	CEBPA	0.160	transcription regulator	Activated	3.635	bias	0.285	2.299	5.41E-16	ACSL1,ARG1,ASPRV1,C3AR1,CDKN1A,CEBPD,ELANE,FCAR,FCGR1A,GADD45A,GBP1,IFI27,IRS2,LCN2,LTF,MMP8,MPO,NFIL3,S100A8,S100A9,SECTM1,SOCS3,TNFAIP6,TSC22D3,TUBB2A	CEBPA,ESR1,FOS,HIF1A,JUN,PGR,PPARA,PPARG,PTPN11,RXRA,SREBF1,SREBF2,STAT,STAT5B	
AIHnocirrhosis-vs-healthy	 	IL10	 	cytokine	Activated	2.161	 	0.089	1.751	7.00E-16	ABCA1,ADM,ARG1,CD163,CD274,CDKN1A,DUSP1,ETS2,FCER1G,FCGR1A,FKBP5,IFIT2,IL1R1,IL1R2,MMP8,OSM,S100A8,SOCS3,TLR2,TLR4,TLR5,TREM1,TSC22D3	CEBPA,CEBPB,CREB1,CSF2,EP300,IFNG,IL10,IL1B,IL6,IRF1,JUN,MYC,NFkB (complex),PPARG,RARA,SMARCA4,STAT1,STAT3,STAT5B,STAT5a/b,TNF	
AIHnocirrhosis-vs-healthy	 	Immunoglobulin	 	complex	Inhibited	-3.057	 	0.048	-3.285	9.39E-16	ACSL1,ADM,AQP9,BCL6,C3AR1,CD274,CRISPLD2,DUSP1,ETS2,FCER1G,FCGR1A,IL18R1,IL1R2,MPO,NAIP,NFIL3,PLSCR1,RSAD2,S100A12,S100A8,S100A9,SAT1,TLR2	CEBPA,CEBPB,CREB1,EP300,IL1B,IL4,IRF8,Immunoglobulin,JUN,MYC,MYD88,NFKBIA,NFkB (complex),PPARG,STAT1,STAT3,STAT5a/b,STAT6,TNF	
AIHnocirrhosis-vs-healthy	 	poly rI:rC-RNA	 	biologic drug	Activated	3.990	bias	0.625	 	1.41E-15	ABCA1,CD274,CEBPD,DUSP1,ELANE,FCGR1A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,LTF,LY6E,MPO,NFIL3,OASL,RSAD2,SAT1,SERPING1,SRGN,TLR2,TLR4,TLR5,TNFAIP6	IFN Beta,IFNG,IFNL1,IRF1,IRF3,IRF7,IRF8,IRF9,NFkB (complex),SMARCA4,SPI1,STAT1,STAT2,STAT3,poly rI:rC-RNA	
AIHnocirrhosis-vs-healthy	 	CSF3	 	cytokine	Activated	3.930	 	0.233	3.013	4.47E-15	ARG1,C3AR1,CD177,CEACAM8,ELANE,FCGR1A,GADD45A,LCN2,LTF,MMP8,MPO,NFIL3,PLSCR1,SOCS3,TLR2,TLR4,TLR5	CEBPA,CEBPB,CSF3,HIF1A,IL6,JUN,MYC,NFKBIA,NFkB (complex),PPARG,PTPN11,SREBF1,STAT,STAT1,STAT3,TNFRSF1A	
AIHnocirrhosis-vs-healthy	 	IL6	 	cytokine	Activated	3.360	bias	0.451	1.356	8.66E-15	ABCA1,ADM,ARG1,BCL6,CD163,CD274,CDKN1A,CEBPD,CLEC4E,DUSP1,ELANE,ETS2,FCGR1A,GADD45A,IFIT1,IFIT2,IFITM3,IL1R1,LCN2,LRG1,LTF,MMP8,MPO,RNASE6,S100A9,SOCS3,STS,TLR2,TLR4,TLR5	CEBPA,CEBPB,CREB1,FOS,FOXO3,HIF1A,IL10,IL17A,IL6,JUN,MYC,NFKBIA,NFkB (complex),RNA polymerase II,STAT1,STAT3,STAT5a/b,TSC22D3,beta-estradiol	
AIHnocirrhosis-vs-healthy	 	SB203580	 	chemical - kinase inhibitor	Inhibited	-4.582	bias	-0.681	 	8.86E-15	AIM2,ALPL,ANXA3,AQP9,ARG1,C3AR1,CD274,CDKN1A,CEBPD,DUSP1,ETS2,GADD45A,IFI27,IFIT1,IFIT2,IFIT3,MMP8,SECTM1,SERPING1,SOCS3,TLR2,TNFAIP6,TREM1	CEBPA,CEBPB,CREB1,Creb,EP300,FOS,HIF1A,IFNG,IL1B,IRF1,JUN,MYC,NFkB (complex),PPARG,SB203580,SMARCA4,STAT1,STAT3,TNF,prostaglandin E2	
AIHnocirrhosis-vs-healthy	 	TCL1A	-0.113	transcription regulator	Activated	2.000	bias	0.628	 	3.70E-14	C3AR1,CLEC4D,CLEC4E,ELANE,FCER1G,FKBP5,IL1R2,LCN2,LTF,MMP8,MPO,S100A8,S100A9	 	
AIHnocirrhosis-vs-healthy	 	tretinoin	 	chemical - endogenous mammalian	Activated	4.143	bias	0.299	2.352	1.55E-13	ABCA1,ACSL1,ADM,ALPL,AQP9,ARG1,BCL6,C3AR1,CD274,CDKN1A,DAAM2,DUSP1,FCAR,FCER1G,GRB10,IFI27,IFIT1,IFIT2,IFIT3,IL1R1,KCNJ2,LCN2,LILRA5,LTF,LY6E,MMP8,MPO,NLRC4,OASL,PLSCR1,RALB,S100A8,S100A9,SERPING1,SRGN,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3	CEBPA,CEBPB,HDAC1,IFNG,IRF1,JUN,MYC,NCOA2,NFkB (complex),NR3C1,PPARG,RNA polymerase II,SMAD4,SMARCA4,STAT1,STAT3,STAT5a/b,TGFB1,TNF,TSC22D3,tretinoin	
AIHnocirrhosis-vs-healthy	 	IFNL1	 	cytokine	Activated	3.272	bias	0.777	 	5.60E-13	GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,OASL,PLSCR1,RSAD2,TLR2,TRIM22	IFNL1,IRF8,IRF9,MYC,NFkB (complex),RNA polymerase II,SPI1,STAT1,STAT2,STAT3,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	IRF7	0.317	transcription regulator	Activated	3.769	bias	0.838	 	7.45E-13	FCGR1A,GBP1,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LILRA5,OASL,PLSCR1,RSAD2,S100A8,TLR4,TPST1,TRIM22	IFNA1/IFNA13,IFNA2,IFNA4,IRF3,IRF7,IRF9,ISGF3,Interferon alpha,NFkB (complex),SPI1,STAT1,STAT2,STAT3	
AIHnocirrhosis-vs-healthy	 	STAT3	0.401	transcription regulator	 	0.515	bias	0.394	-0.996	1.40E-12	ADM,ARG1,BCL6,CD274,CDKN1A,CEBPD,FCER1G,FCGR1A,GADD45A,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,LTF,OASL,PLSCR1,RSAD2,S100A9,SOCS3,TRIM22	BRCA1,CEBPB,IFNG,IL6,IRF1,IRF5,IRF7,IRF8,IRF9,Interferon alpha,MYC,NFkB (complex),NOTCH1,RARB,RNA polymerase II,SMARCA4,SPI1,STAT1,STAT2,STAT3,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	oblimersen	 	biologic drug	Activated	3.148	bias	0.777	 	3.64E-12	ADM,CDKN1A,CEBPD,DUSP1,GADD45A,IFI27,IFIT1,IFIT3,OASL,RSAD2	 	
AIHnocirrhosis-vs-healthy	 	TGM2	0.260	enzyme	Activated	4.000	bias	0.360	2.559	3.70E-12	ALPL,AQP9,BCL6,DAAM2,FCER1G,IFIT1,IFIT2,IFIT3,LILRA5,LY6E,MMP8,NLRC4,OASL,PLSCR1,S100A8,TRIM22	DLX3,IRF3,PRKCA,SPI1,STAT3,TGM2	
AIHnocirrhosis-vs-healthy	 	IL13	 	cytokine	 	0.190	bias	0.355	-1.274	2.21E-11	ABCA1,ACSL1,ARG1,C3AR1,CD163,CLEC4E,COL6A2,FCGR1A,IL1R1,IL1R2,IRAK3,MATK,S100A8,SAMSN1,SLC8A1,SOCS3,SORT1,TLR4,VNN1	CEBPA,CEBPB,IL10,IL13,IL4,IRF8,JUN,NFKBIA,NFkB (complex),PGR,PPARA,PPARG,RXRA,SREBF1,STAT1,STAT3,STAT5a/b,STAT6,TNF,TSC22D3,adenosine	
AIHnocirrhosis-vs-healthy	 	E. coli B5 lipopolysaccharide	 	chemical - endogenous non-mammalian	Activated	3.926	bias	0.404	2.339	3.08E-11	BCL6,CD274,CDKN1A,DUSP1,ETS2,IFIT1,IL18RAP,IL1R1,IL1R2,IRAK3,MPO,OASL,SOCS3,TLR2,TLR4,TREM1	Akt,CEBPA,CEBPB,CREB1,E. coli B5 lipopolysaccharide,EP300,FOXO3,HIF1A,IL10,IL1B,IL6,JUN,MYC,NFkB (complex),PPARG,STAT1,STAT3,STAT5a/b,TNF,TSC22D3	
AIHnocirrhosis-vs-healthy	 	Ifn	 	group	Activated	2.714	bias	0.575	 	4.04E-11	BCL6,IFIT1,IFITM3,IL1R1,LCN2,OASL,RSAD2,S100A8,SECTM1,TLR2,TLR5,TRIM22	IFNAR1,IRF1,IRF8,IRF9,ISGF3,Ifn,Ifnar,MYC,NFkB (complex),RNA polymerase II,SPI1,STAT1,STAT2,STAT3,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	IRF3	-0.212	transcription regulator	Activated	3.609	bias	0.640	 	9.56E-11	B4GALT5,CD274,FCGR1A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,LCN2,OASL,RSAD2,TLR4,TPST1	IFNA2,IFNA4,IRF3,IRF7,IRF8,IRF9,ISGF3,Interferon alpha,SPI1,STAT1,STAT2,STAT3	
AIHnocirrhosis-vs-healthy	 	OSM	0.610	cytokine	Activated	3.530	bias	0.285	2.314	1.10E-10	ABCA1,ANXA3,AQP9,ARG1,CDA,CDKN1A,CEBPD,ETS2,GBP1,IL1R2,LCN2,MMP8,OSM,PFKFB2,S100A12,S100A8,S100A9,SERPING1,SOCS3,TLR2,TRIM22	CEBPB,Creb,EP300,IL6,JAK2,JUN,MYC,NFKBIA,NFkB (complex),OSM,P38 MAPK,SMARCA4,STAT,STAT1,STAT3,STAT5A,STAT5B,STAT5a/b	
AIHnocirrhosis-vs-healthy	 	phorbol myristate acetate	 	chemical drug	Activated	3.203	bias	0.424	1.041	2.19E-10	ABCA1,ADM,ARG1,C3AR1,CD163,CDKN1A,DUSP1,ELANE,ETS2,FCER1G,FCGR1A,FKBP5,HRH2,IL18R1,IRAK3,LCN2,MMP8,MPO,NFIL3,OSM,RAB36,S100A8,S100A9,SOCS3,SRGN,TLR2,TLR4,TLR5,TNFAIP6,TSC22D3	CEBPB,CREB1,CSF1,EP300,IL10,IL1B,IL6,MYC,NFkB (complex),SMAD4,STAT1,STAT3,STAT5a/b,TGFB1,TSC22D3,phorbol myristate acetate	
AIHnocirrhosis-vs-healthy	 	IL21	 	cytokine	Activated	3.371	bias	0.562	 	2.70E-10	ARG1,BCL6,CDKN1A,FCER1G,IFIT1,IFIT2,IFIT3,IL18R1,IL18RAP,OASL,RSAD2,SOCS3,TLR4	IFNG,IL21,IL4,IRF1,IRF8,IRF9,JAK,MYC,NFKBIA,NFkB (complex),RNA polymerase II,SMARCA4,SPI1,STAT1,STAT2,STAT3,STAT5a/b,STAT6	
AIHnocirrhosis-vs-healthy	 	TLR3	-0.461	transmembrane receptor	Activated	3.043	bias	0.758	 	3.07E-10	ABCA1,AIM2,CD274,DUSP1,IFIT1,IFIT2,IFIT3,IL1R2,LCN2,OASL,RSAD2,S100A8,SOCS3,TLR4,TREM1	IFN Beta,IFNG,IRF1,IRF3,IRF5,IRF7,IRF8,IRF9,NFkB (complex),SMARCA4,SPI1,STAT1,STAT2,STAT3,TICAM1,TLR3	
AIHnocirrhosis-vs-healthy	 	TICAM1	-0.075	other	Activated	3.240	bias	0.789	 	3.13E-10	ACSL1,CEBPD,DUSP1,ETS2,IFIT1,IFIT2,IFIT3,OASL,RSAD2,SOCS3,TLR2,TREM1	IFN Beta,IKBKE,IRF1,IRF3,IRF5,IRF7,MYD88,NFkB (complex),SPI1,STAT1,STAT2,STAT3,TBK1,TICAM1,TLR4	
