© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364206

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Oxidative Ethanol Degradation III	4.8E-01	NaN	9.52E-02	ALDH1A2,ACSL1	
T Cell Exhaustion Signaling Pathway	4.9E-01	1.507556722888818	6.59E-02	BCL6,RALB,PPP2R5B,CD28,AKT3,EOMES,STAT1,PIK3C2B,IRS1,FCER1G,CD274,ACVR2B	
IL-12 Signaling and Production in Macrophages	4.98E-01	NaN	6.76E-02	TLR4,IFNGR1,S100A8,AKT3,STAT1,RXRA,SERPINA1,PIK3C2B,IRS1,TLR2	
Coagulation System	5.05E-01	NaN	8.57E-02	PLAUR,SERPINA1,F5	
Nucleotide Excision Repair Pathway	5.05E-01	NaN	8.57E-02	POLR2J,MNAT1,POLR2J2/POLR2J3	
TWEAK Signaling	5.05E-01	NaN	8.57E-02	NAIP,NFKBIA,TNFRSF25	
Regulation of the Epithelial-Mesenchymal Transition Pathway	5.05E-01	NaN	6.60E-02	MAP2K7,AKT3,MMP9,LEF1,PIK3C2B,IRS1,EGR1,WNT1,WNT16,FZD5,RALB,MAP2K3,CDH1	
Relaxin Signaling	5.13E-01	-1.1338934190276817	6.75E-02	GNAI1,AKT3,GNAS,MMP9,GNA12,PIK3C2B,IRS1,GDE1,NOS3,SMPDL3A,NFKBIA	
Chronic Myeloid Leukemia Signaling	5.23E-01	NaN	7.08E-02	RALB,AKT3,E2F2,PIK3C2B,IRS1,BCL2L1,PA2G4,TFDP1	
Retinoate Biosynthesis I	5.27E-01	NaN	8.82E-02	RDH16,ALDH1A2,RDH13	
Phospholipase C Signaling	5.31E-01	0.8320502943378437	6.56E-02	MYL4,PLA2G10,MYL12B,ARHGEF12,CHP1,PLCE1,FCER1G,MYL6,RALB,GNAS,ITPR3,PPP3R1,CREB5,JMJD7-PLA2G4B,BLNK,TGM2	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	5.31E-01	0.0	8.16E-02	KAT2B,TOP2A,AURKA,GADD45A	
Arginine Degradation VI (Arginase 2 Pathway)	5.34E-01	NaN	1.67E-01	ARG1,	
Ceramide Degradation	5.34E-01	NaN	1.67E-01	ASAH1,	
Glycogen Biosynthesis II (from UDP-D-Glucose)	5.34E-01	NaN	1.67E-01	GYG1,	
NAD Biosynthesis III	5.34E-01	NaN	1.67E-01	NAMPT,	
Proline Biosynthesis II (from Arginine)	5.34E-01	NaN	1.67E-01	PADI4,	
Rapoport-Luebering Glycolytic Shunt	5.34E-01	NaN	1.67E-01	BPGM,	
UDP-N-acetyl-D-glucosamine Biosynthesis II	5.34E-01	NaN	1.67E-01	GNPNAT1,	
Urea Cycle	5.34E-01	NaN	1.67E-01	ARG1,	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	5.35E-01	-1.6329931618554523	7.50E-02	GNAI1,AKT3,IFNK,PIK3C2B,IRS1,NFKBIA	
Role of MAPK Signaling in the Pathogenesis of Influenza	5.5E-01	NaN	7.59E-02	RALB,MAP2K7,AKT3,PLA2G10,MAP2K3,PLBD1	
CCR5 Signaling in Macrophages	5.61E-01	NaN	7.45E-02	GNAI1,CACNA1F,CACNA1E,GNAS,CACNA1C,FCER1G,CACNA1I	
eNOS Signaling	5.67E-01	-1.6666666666666667	6.90E-02	AQP9,AKT3,GNAS,ITPR3,LPAR5,PGF,PIK3C2B,IRS1,NOS3,VEGFB,AQP1,PDGFC	
IL-9 Signaling	5.7E-01	-1.0	8.51E-02	SOCS3,STAT1,IRS1,PIK3C2B	
nNOS Signaling in Neurons	5.7E-01	NaN	8.51E-02	PPP3R1,CHP1,GRINA,DLG2	
Valine Degradation I	5.73E-01	NaN	1.11E-01	BCAT1,BCAT2	
Antioxidant Action of Vitamin C	5.73E-01	0.4472135954999579	7.34E-02	SLC2A3,PLA2G10,TXN,PLCH2,PLCE1,PLBD1,SLC2A1,NFKBIA	
PAK Signaling	5.73E-01	0.3779644730092272	7.34E-02	RALB,MYL6,MYL4,MYL12B,PIK3C2B,IRS1,CFL2,PDGFC	
Retinoic acid Mediated Apoptosis Signaling	5.74E-01	1.0	8.06E-02	IFNK,RXRA,PARP9,PARP14,RARB	
Death Receptor Signaling	5.75E-01	-0.3779644730092272	7.53E-02	HSPB1,MAP2K7,NAIP,PARP9,PARP14,NFKBIA,TNFRSF25	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	5.81E-01	NaN	7.79E-02	NCOA4,IFNK,LEF1,WNT1,WNT16,FZD5	
Rac Signaling	5.85E-01	-0.3779644730092272	7.26E-02	RALB,MAP2K7,PARD3,ANK1,PIK3C2B,IRS1,MCF2L,BRK1,CFL2	
CXCR4 Signaling	5.88E-01	0.30151134457776363	6.98E-02	GNAI1,MYL6,RALB,MYL4,AKT3,GNAS,ITPR3,MYL12B,GNA12,PIK3C2B,IRS1,EGR1	
FAT10 Cancer Signaling Pathway	5.91E-01	-1.0	8.70E-02	AKT3,NFKBIA,ACKR3,ACVR2B	
Pyrimidine Ribonucleotides De Novo Biosynthesis	5.91E-01	2.0	8.70E-02	ENTPD1,NUDT16,NME4,CMPK2	
Thyroid Cancer Signaling	5.91E-01	NaN	8.70E-02	RALB,LEF1,RXRA,CDH1	
Tec Kinase Signaling	5.98E-01	0.0	7.02E-02	GNAI1,TLR4,GNAS,STAT1,GNA12,BMX,PIK3C2B,IRS1,FCER1G,YES1,TNFRSF25,TXK	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	6.01E-01	NaN	2.00E-01	CMAS,	
Citrulline-Nitric Oxide Cycle	6.01E-01	NaN	2.00E-01	NOS3,	
Galactose Degradation I (Leloir Pathway)	6.01E-01	NaN	2.00E-01	GALT,	
Glutamate Degradation III (via 4-aminobutyrate)	6.01E-01	NaN	2.00E-01	ALDH5A1,	
Lysine Degradation II	6.01E-01	NaN	2.00E-01	AASS,	
Tyrosine Degradation I	6.01E-01	NaN	2.00E-01	FAH,	
Signaling by Rho Family GTPases	6.03E-01	0.8320502943378437	6.75E-02	GNAI1,MAP2K7,MYL4,PARD3,MYL12B,ARHGEF12,GNA12,CDH4,PIK3C2B,IRS1,CDH24,CFL2,MAP3K9,MYL6,GNAS,CDH1,DIAPH3	
JAK/Stat Signaling	6.05E-01	-0.3779644730092272	7.69E-02	RALB,AKT3,SOCS3,STAT1,PIK3C2B,IRS1,BCL2L1	
D-myo-inositol (1,4,5)-trisphosphate Degradation	6.08E-01	NaN	1.18E-01	INPP5K,INPP5E	
Dermatan Sulfate Degradation (Metazoa)	6.08E-01	NaN	1.18E-01	CEMIP,HYAL3	
γ-linolenate Biosynthesis II (Animals)	6.08E-01	NaN	1.18E-01	CYB5R3,ACSL1	
IL-3 Signaling	6.2E-01	0.3779644730092272	7.78E-02	RALB,AKT3,PPP3R1,STAT1,CHP1,PIK3C2B,IRS1	
Nur77 Signaling in T Lymphocytes	6.29E-01	NaN	8.47E-02	CD28,PPP3R1,CHP1,RXRA,FCER1G	
Tight Junction Signaling	6.31E-01	NaN	7.14E-02	CTNNA1,MYL6,PPP2R5B,JAM2,MYL4,PTEN,AKT3,EPB41,NAPA,YBX3,NECTIN2,VTI1B	
Hereditary Breast Cancer Signaling	6.32E-01	NaN	7.24E-02	RALB,UBA52,PTEN,AKT3,POLR2J,UBB,PIK3C2B,IRS1,HLTF,GADD45A,POLR2J2/POLR2J3	
Pyrimidine Ribonucleotides Interconversion	6.35E-01	2.0	9.09E-02	ENTPD1,NUDT16,NME4,CMPK2	
Endothelin-1 Signaling	6.43E-01	-1.0690449676496976	7.04E-02	GNAI1,PLA2G10,GNA12,CASP1,PLCE1,PIK3C2B,IRS1,SHF,RALB,GNAS,ITPR3,PLCH2,NOS3,PLBD1	
Chondroitin Sulfate Degradation (Metazoa)	6.47E-01	NaN	1.25E-01	CEMIP,HYAL3	
Glutaryl-CoA Degradation	6.47E-01	NaN	1.25E-01	CDYL,CA1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	6.48E-01	0.8164965809277261	8.22E-02	GNAI1,GNAS,ITPR3,PLCH2,PLCE1,GIPR	
G Beta Gamma Signaling	6.5E-01	-0.3333333333333333	7.56E-02	GNAI1,CACNA1F,RALB,CACNA1E,AKT3,GNAS,GNA12,CACNA1C,CACNA1I	
Erythropoietin Signaling	6.51E-01	NaN	7.95E-02	RALB,AKT3,SOCS3,PIK3C2B,IRS1,NFKBIA,EPOR	
Melatonin Signaling	6.66E-01	-0.8164965809277261	8.33E-02	GNAI1,MAP2K7,PLCH2,PLCE1,MAP2K3,RORC	
Glutamate Receptor Signaling	6.69E-01	NaN	8.77E-02	GLUL,GRIK4,GRINA,SLC1A1,GRIP1	
Germ Cell-Sertoli Cell Junction Signaling	6.76E-01	NaN	7.22E-02	CTNNA1,MAP2K7,NECTIN2,PIK3C2B,IRS1,TUBB4B,CFL2,MAP3K9,TUBB2A,RALB,PLS1,MAP2K3,CDH1	
MIF Regulation of Innate Immunity	6.83E-01	0.0	9.52E-02	TLR4,PLA2G10,JMJD7-PLA2G4B,NFKBIA	
Acetate Conversion to Acetyl-CoA	6.86E-01	NaN	2.50E-01	ACSL1,	
Arginine Degradation I (Arginase Pathway)	6.86E-01	NaN	2.50E-01	ARG1,	
Heme Degradation	6.86E-01	NaN	2.50E-01	BLVRB,	
PPAR Signaling	6.87E-01	-1.414213562373095	7.92E-02	RALB,IL1B,IL1R1,IL18RAP,RXRA,IL1R2,NFKBIA,PDGFC	
IL-15 Production	6.87E-01	NaN	1.07E-01	STAT1,LTK,TXK	
Glycogen Degradation III	6.9E-01	NaN	1.33E-01	MGAM,PYGL	
Superpathway of Citrulline Metabolism	6.9E-01	NaN	1.33E-01	ARG1,NOS3	
TR/RXR Activation	7.03E-01	NaN	8.00E-02	NCOA4,HP,AKT3,COL6A3,RXRA,PIK3C2B,IRS1,SLC2A1	
EGF Signaling	7.03E-01	-0.8164965809277261	8.57E-02	MAP2K7,AKT3,ITPR3,STAT1,PIK3C2B,IRS1	
Superpathway of Melatonin Degradation	7.03E-01	1.6329931618554523	8.57E-02	SMOX,MPO,SULT1B1,CYP1B1,MAOA,LARGE2	
nNOS Signaling in Skeletal Muscle Cells	7.08E-01	NaN	9.76E-02	CACNA1F,CACNA1E,CACNA1C,CACNA1I	
Acute Myeloid Leukemia Signaling	7.19E-01	-0.3779644730092272	8.08E-02	RALB,MAP2K7,AKT3,LEF1,PIM1,PIK3C2B,IRS1,MAP2K3	
Human Embryonic Stem Cell Pluripotency	7.19E-01	NaN	7.59E-02	S1PR2,AKT3,GNAS,LEF1,PIK3C2B,IRS1,WNT1,WNT16,NOG,FZD5,PDGFC	
Lymphotoxin β Receptor Signaling	7.23E-01	-2.23606797749979	8.70E-02	AKT3,PIK3C2B,IRS1,BCL2L1,NFKBIA,TRAF5	
Remodeling of Epithelial Adherens Junctions	7.23E-01	NaN	8.70E-02	TUBB2A,CTNNA1,CDH1,DNM1,TUBB4B,DNM3	
PI3K/AKT Signaling	7.27E-01	-0.7071067811865475	7.75E-02	RALB,PPP2R5B,PTEN,AKT3,GDF15,INPP5K,NOS3,BCL2L1,NFKBIA,FOXO3	
Oncostatin M Signaling	7.34E-01	NaN	1.00E-01	RALB,MT2A,STAT1,EPAS1	
Triacylglycerol Degradation	7.35E-01	-0.4472135954999579	9.26E-02	PRDX6,CEL,PNPLA7,PNPLA2,TARS2	
RhoGDI Signaling	7.35E-01	-1.8973665961010275	7.43E-02	GNAI1,MYL4,MYL12B,ARHGEF12,GNA12,CDH4,CDH24,CFL2,MYL6,GNAS,GRIP1,CDH1,WASF2	
PDGF Signaling	7.35E-01	0.0	8.16E-02	EIF2AK2,RALB,ACP1,STAT1,INPP5K,PIK3C2B,IRS1,PDGFC	
Colanic Acid Building Blocks Biosynthesis	7.37E-01	NaN	1.43E-01	TSTA3,GALT	
Heparan Sulfate Biosynthesis	7.37E-01	0.3779644730092272	8.43E-02	PRDX6,SULT2B1,EXT1,PNPLA7,SULT1B1,TARS2,CHST15	
Isoleucine Degradation I	7.37E-01	NaN	1.43E-01	BCAT1,BCAT2	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	7.37E-01	NaN	1.43E-01	SMOX,MAOA	
UVA-Induced MAPK Signaling	7.37E-01	-0.8164965809277261	7.96E-02	RALB,STAT1,PLCH2,PARP9,PLCE1,PIK3C2B,IRS1,BCL2L1,PARP14	
Calcium Signaling	7.4E-01	0.0	7.28E-02	MYL4,CACNA1E,RCAN1,RCAN3,CHP1,GRINA,SLC8A1,CACNA1I,CACNA1F,MYL6,ITPR3,PPP3R1,CREB5,CACNA1C,TPM2	
Atherosclerosis Signaling	7.41E-01	NaN	7.81E-02	CD36,S100A8,IL1B,MMP9,PLA2G10,SERPINA1,COL5A3,PLBD1,ICAM1,PDGFC	
Endocannabinoid Developing Neuron Pathway	7.41E-01	0.0	7.81E-02	GNAI1,RALB,MAP2K7,AKT1S1,AKT3,CREB5,PIK3C2B,IRS1,MAP2K3,RAP1GAP	
RAR Activation	7.43E-01	NaN	7.37E-02	KAT2B,SORBS3,RDH16,PTEN,AKT3,MNAT1,HLTF,RDH13,ALDH1A2,DUSP1,RXRA,TNIP1,CARM1,RARB	
SAPK/JNK Signaling	7.53E-01	0.3333333333333333	8.04E-02	RALB,MAP2K7,DUSP8,GNA12,PIK3C2B,IRS1,FCER1G,GADD45A,MAP3K9	
NAD Salvage Pathway II	7.53E-01	NaN	1.15E-01	ACP1,ACP5,NT5M	
Fc Epsilon RI Signaling	7.56E-01	-0.6324555320336759	7.87E-02	RALB,MAP2K7,AKT3,PLA2G10,INPP5K,JMJD7-PLA2G4B,PIK3C2B,IRS1,MAP2K3,FCER1G	
Inhibition of Matrix Metalloproteases	7.62E-01	NaN	1.03E-01	MMP25,MMP9,HSPG2,MMP28	
Synaptic Long Term Potentiation	7.71E-01	0.3333333333333333	7.94E-02	PPP1R3D,RALB,PPP3R1,CREB5,ITPR3,CHP1,GRINA,CACNA1C,PLCH2,PLCE1	
CD40 Signaling	7.74E-01	-0.3779644730092272	8.64E-02	MAP2K7,PIK3C2B,IRS1,MAP2K3,NFKBIA,ICAM1,TRAF5	
Th1 and Th2 Activation Pathway	7.79E-01	NaN	7.49E-02	SOCS3,IL2RB,PIK3C2B,IRS1,HAVCR1,CD274,GATA3,IFNGR1,CD28,STAT1,ICAM1,NFIL3,ACVR2B,IL18R1	
Molecular Mechanisms of Cancer	7.85E-01	NaN	6.85E-02	GNAI1,AKT3,PTCH1,CDK14,ARHGEF12,GNA12,IRS1,NFKBIA,FZD5,RALB,CDKN2D,E2F2,MAP2K3,LRP6,PA2G4,CDH1,CTNNA1,AURKA,LEF1,PIK3C2B,WNT1,WNT16,NAIP,GNAS,RALBP1,BCL2L1,TFDP1	
Mitochondrial Dysfunction	7.85E-01	NaN	7.60E-02	ATP5F1E,PINK1,NDUFA1,FIS1,COX6C,CYB5R3,SNCA,PRDX5,COX6B1,LRRK2,ATP5F1B,FURIN,MAOA	
Leukotriene Biosynthesis	7.88E-01	NaN	1.54E-01	GGT7,GGT5	
NAD Phosphorylation and Dephosphorylation	7.88E-01	NaN	1.54E-01	ACP1,ACP5	
Role of IL-17A in Psoriasis	7.88E-01	NaN	1.54E-01	S100A8,S100A9	
Tryptophan Degradation X (Mammalian, via Tryptamine)	7.89E-01	NaN	1.20E-01	ALDH1A2,SMOX,MAOA	
GNRH Signaling	7.98E-01	1.0	7.65E-02	GNAI1,MAP2K7,CACNA1E,EGR1,CACNA1I,MAP3K9,CACNA1F,RALB,GNAS,ITPR3,CREB5,CACNA1C,MAP2K3	
4-aminobutyrate Degradation I	7.99E-01	NaN	3.33E-01	ALDH5A1,	
5-aminoimidazole Ribonucleotide Biosynthesis I	7.99E-01	NaN	3.33E-01	PFAS,	
Thyroid Hormone Biosynthesis	7.99E-01	NaN	3.33E-01	CTSD,	
14-3-3-mediated Signaling	8.03E-01	-2.3333333333333335	7.91E-02	TUBB2A,RALB,SNCA,AKT1S1,AKT3,STK11,PLCH2,PLCE1,PIK3C2B,IRS1,TUBB4B	
Reelin Signaling in Neurons	8.05E-01	NaN	8.51E-02	MAP2K7,DAB1,ARHGEF12,PIK3C2B,IRS1,APBB1,YES1,MAP3K9	
Pyridoxal 5'-phosphate Salvage Pathway	8.07E-01	0.8164965809277261	9.23E-02	EIF2AK2,DMPK,PIM1,MAP2K3,FAM20B,MAP3K9	
RhoA Signaling	8.17E-01	0.3333333333333333	8.13E-02	MYL6,PLXNA1,PLEKHG5,MYL4,LPAR5,MYL12B,ARHGEF12,GNA12,RHPN1,CFL2	
Dopamine Degradation	8.2E-01	2.0	1.08E-01	ALDH1A2,SMOX,SULT1B1,MAOA	
IL-7 Signaling Pathway	8.23E-01	-0.4472135954999579	8.60E-02	BCL6,AKT3,STAT1,FOXO4,PIK3C2B,IRS1,SLC2A1,FOXO3	
IL-22 Signaling	8.27E-01	NaN	1.25E-01	AKT3,SOCS3,STAT1	
Gαi Signaling	8.33E-01	0.0	8.20E-02	GNAI1,RALB,LTB4R,GNAS,TBXA2R,FPR2,RAP1GAP,RGS10,FPR1,SSTR3	
Th1 Pathway	8.33E-01	0.6324555320336759	8.03E-02	GATA3,IFNGR1,CD28,SOCS3,STAT1,PIK3C2B,IRS1,ICAM1,CD274,NFIL3,IL18R1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	8.33E-01	NaN	8.97E-02	RALB,SOCS3,STAT1,IL2RB,PIK3C2B,IRS1,BLNK	
PKCθ Signaling in T Lymphocytes	8.38E-01	0.3333333333333333	7.78E-02	CACNA1E,CHP1,PIK3C2B,IRS1,FCER1G,CACNA1I,NFKBIA,MAP3K9,CACNA1F,RALB,CD28,PPP3R1,CACNA1C	
Melanoma Signaling	8.52E-01	-1.0	9.52E-02	RALB,PTEN,AKT3,PIK3C2B,IRS1,CDH1	
Thrombin Signaling	8.66E-01	-0.8320502943378437	7.58E-02	GNAI1,MYL4,AKT3,MYL12B,ARHGEF12,GNA12,PLCE1,PIK3C2B,IRS1,GATA1,GATA3,MYL6,RALB,GNAS,ITPR3,PLCH2	
Heparan Sulfate Biosynthesis (Late Stages)	8.75E-01	0.3779644730092272	9.21E-02	PRDX6,SULT2B1,EXT1,PNPLA7,SULT1B1,TARS2,CHST15	
RANK Signaling in Osteoclasts	8.89E-01	-0.7071067811865475	8.65E-02	MAP2K7,AKT3,PPP3R1,CHP1,PIK3C2B,IRS1,NFKBIA,TRAF5,MAP3K9	
autophagy	9E-01	NaN	9.84E-02	CTSB,CTSE,CTSD,ATG9A,WDFY3,MAP1LC3B	
Glucose and Glucose-1-phosphate Degradation	9.08E-01	NaN	1.82E-01	HK1,HK3	
Insulin Receptor Signaling	9.1E-01	-1.7320508075688774	8.16E-02	GRB10,PPP1R3D,RALB,PTEN,AKT3,SOCS3,INPP5K,FOXO4,PIK3C2B,IRS1,ASIC3,FOXO3	
Ephrin Receptor Signaling	9.11E-01	0.30151134457776363	7.91E-02	GNAI1,AKT3,ITSN1,GRINA,PGF,GNA12,CFL2,PDGFC,RALB,GNAS,ACP1,CREB5,VEGFB,KALRN	
Apelin Cardiac Fibroblast Signaling Pathway	9.11E-01	NaN	1.36E-01	AKT3,ANGPT2,NOS3	
Triacylglycerol Biosynthesis	9.15E-01	1.3416407864998738	1.06E-01	MBOAT2,GPAT2,LPCAT2,GPAT3,DGAT2	
MIF-mediated Glucocorticoid Regulation	9.18E-01	0.0	1.18E-01	TLR4,PLA2G10,JMJD7-PLA2G4B,NFKBIA	
Acute Phase Response Signaling	9.25E-01	2.3094010767585034	7.95E-02	MAP2K7,FTL,AKT3,IL1B,SOCS3,ITIH3,NFKBIA,RALB,HP,IL1R1,SERPINA1,MAP2K3,ECSIT,SERPING1	
Xenobiotic Metabolism Signaling	9.3E-01	NaN	7.36E-02	MAP2K7,PPP2R5B,SULT2B1,FTL,SMOX,IL1B,NQO2,PIK3C2B,IRS1,SULT1B1,MAP3K9,RALB,ALDH1A2,ALDH5A1,RXRA,MAP2K3,GRIP1,UGT8,CYP1B1,RBX1,CHST15,MAOA	
FcγRIIB Signaling in B Lymphocytes	9.42E-01	-1.0	9.20E-02	CACNA1F,RALB,CACNA1E,CACNA1C,PIK3C2B,IRS1,BLNK,CACNA1I	
Nitric Oxide Signaling in the Cardiovascular System	9.53E-01	-1.8973665961010275	8.70E-02	CACNA1E,AKT3,ITPR3,PGF,CACNA1C,PIK3C2B,IRS1,NOS3,VEGFB,PDGFC	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	9.58E-01	2.886751345948129	8.33E-02	ALPL,PPP2R5B,DUSP8,PTEN,ACP1,DUSP1,SOCS3,ACP5,PHOSPHO1,NUDT4,NUDT16,SIRPA	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	9.58E-01	2.886751345948129	8.33E-02	ALPL,PPP2R5B,DUSP8,PTEN,ACP1,DUSP1,SOCS3,ACP5,PHOSPHO1,NUDT4,NUDT16,SIRPA	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	9.63E-01	NaN	5.00E-01	TSTA3,	
Putrescine Biosynthesis III	9.63E-01	NaN	5.00E-01	ODC1,	
Threonine Degradation II	9.63E-01	NaN	5.00E-01	GCAT,	
fMLP Signaling in Neutrophils	9.63E-01	-0.3333333333333333	8.53E-02	GNAI1,RALB,GNAS,ITPR3,PPP3R1,CHP1,FPR2,PIK3C2B,IRS1,FPR1,NFKBIA	
Ephrin B Signaling	9.66E-01	0.0	9.72E-02	GNAI1,GNAS,ACP1,ITSN1,GNA12,CFL2,KALRN	
Corticotropin Releasing Hormone Signaling	9.74E-01	1.507556722888818	8.39E-02	GNAI1,CACNA1F,JUND,CACNA1E,GNAS,ITPR3,KRT1,CREB5,PTCH1,CACNA1C,NOS3,CACNA1I	
iNOS Signaling	9.75E-01	2.23606797749979	1.11E-01	TLR4,IFNGR1,STAT1,NFKBIA,IRAK3	
GDP-glucose Biosynthesis	9.8E-01	NaN	2.00E-01	HK1,HK3	
3-phosphoinositide Biosynthesis	9.85E-01	2.0	7.92E-02	PPP2R5B,DUSP8,PTEN,SOCS3,PHOSPHO1,PIK3C2B,IRS1,ALPL,CD28,ACP1,DUSP1,ACP5,CDIPT,NUDT4,NUDT16,SIRPA	
p53 Signaling	9.91E-01	1.1338934190276817	8.85E-02	KAT2B,DRAM1,ADGRB1,PTEN,AKT3,PIK3C2B,IRS1,ST13,BCL2L1,GADD45A	
Synaptic Long Term Depression	9.98E-01	-1.2909944487358056	8.06E-02	GNAI1,PPP2R5B,CACNA1E,PLA2G10,GNA12,PLCE1,CACNA1I,CACNA1F,RALB,GNAS,ITPR3,PLCH2,CACNA1C,NOS3,PLBD1	
Granzyme A Signaling	1.01E00	NaN	1.50E-01	HMGB2,HIST1H1B,H1F0	
HMGB1 Signaling	1.01E00	0.9045340337332909	8.51E-02	KAT2B,TLR4,IFNGR1,RALB,MAP2K7,AKT3,IL1B,IL1R1,PIK3C2B,IRS1,MAP2K3,ICAM1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.01E00	-1.2649110640673518	8.93E-02	GNAI1,CACNA1F,CACNA1E,GNAS,ITPR3,LPAR5,CACNA1C,PLCH2,PLCE1,CACNA1I	
Sphingosine-1-phosphate Signaling	1.02E00	-2.5298221281347035	8.73E-02	GNAI1,S1PR2,AKT3,ASAH1,GNA12,PLCH2,CASP1,PLCE1,PIK3C2B,IRS1,PDGFC	
Type II Diabetes Mellitus Signaling	1.02E00	0.3779644730092272	8.39E-02	MAP2K7,CACNA1E,AKT3,SOCS3,ADIPOR1,PIK3C2B,IRS1,CACNA1I,NFKBIA,CACNA1F,CD36,ACSL1,CACNA1C	
Type I Diabetes Mellitus Signaling	1.03E00	2.3333333333333335	9.01E-02	IFNGR1,MAP2K7,CD28,IL1B,IL1R1,SOCS3,STAT1,MAP2K3,FCER1G,NFKBIA	
VEGF Signaling	1.03E00	-1.0	9.01E-02	RALB,AKT3,PGF,PIK3C2B,IRS1,NOS3,BCL2L1,VEGFB,FOXO3,PDGFC	
VEGF Family Ligand-Receptor Interactions	1.05E00	-1.6666666666666667	9.38E-02	RALB,AKT3,PLA2G10,JMJD7-PLA2G4B,PGF,PIK3C2B,IRS1,NOS3,VEGFB	
ILK Signaling	1.06E00	-1.0690449676496976	8.12E-02	PPP2R5B,MYL4,PTEN,AKT3,MMP9,LEF1,PGF,PIK3C2B,IRS1,LIMS2,CFL2,PDGFC,MYL6,CREB5,CDH1,VEGFB	
cAMP-mediated signaling	1.06E00	0.0	7.93E-02	GNAI1,VIPR2,FPR2,RAP1GAP,FPR1,SSTR3,LTB4R,GNAS,TBXA2R,DUSP1,PPP3R1,CREB5,RGS2,HTR6,GDE1,RGS10,SMPDL3A,HRH2	
Cardiac Hypertrophy Signaling	1.06E00	1.4142135623730951	7.85E-02	GNAI1,MAP2K7,CACNA1E,MYL4,MYL12B,CHP1,GNA12,IRS1,PLCE1,PIK3C2B,MAP3K9,HSPB1,MYL6,RALB,GNAS,PPP3R1,PLCH2,CACNA1C,MAP2K3	
Leucine Degradation I	1.06E00	NaN	2.22E-01	BCAT1,BCAT2	
Eicosanoid Signaling	1.07E00	0.8164965809277261	1.03E-01	PTGDS,LTB4R,ALOX5AP,TBXA2R,PLA2G10,FPR2,PLBD1	
PEDF Signaling	1.07E00	-0.7071067811865475	9.47E-02	RALB,AKT3,PNPLA2,PIK3C2B,IRS1,BCL2L1,DOCK3,WASF2,NFKBIA	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.07E00	0.7745966692414834	8.16E-02	MAP2K7,PPP2R5B,S100A8,AKT3,MPO,PIK3C2B,IRS1,NFKBIA,MAP3K9,TLR4,PPP1R3D,IFNGR1,STAT1,SERPINA1,SIRPA,TLR2	
Iron homeostasis signaling pathway	1.08E00	NaN	8.76E-02	FTL,HP,ABCB10,GDF15,SLC25A37,MCOLN1,FECH,TFR2,SLC48A1,EPAS1,TFRC,ALAS2	
Androgen Signaling	1.1E00	0.3779644730092272	8.82E-02	GNAI1,CACNA1F,KAT2B,NCOA4,CACNA1E,GNAS,POLR2J,GNA12,MNAT1,CACNA1C,CACNA1I,POLR2J2/POLR2J3	
B Cell Activating Factor Signaling	1.11E00	0.0	1.22E-01	MAP2K7,TNFSF13B,TNFRSF13C,NFKBIA,TRAF5	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	1.12E00	NaN	1.67E-01	INPP5K,INPP5E,ITPKC	
Apelin Muscle Signaling Pathway	1.12E00	NaN	1.67E-01	AKT3,GNAS,NOS3	
